Gene Name,count,cpm
ZNF554,0,0.0
ZNF552,0,0.0
ZNF551,6,0.8359322699810453
ZNF550,0,0.0
ZNF549,0,0.0
ZNF548,36,5.015593619886271
ZNF547,260,36.22373169917862
ZNF546,0,0.0
ZNF544,0,0.0
ZNF543,20,2.7864408999368173
ZNF542P,34,4.736949529892589
ZNF541,0,0.0
ZNF540,150,20.89830674952613
ZNF536,4,0.5572881799873635
ZNF534,0,0.0
ZNF532,56,7.8020345198230885
ZNF530,3,0.41796613499052265
ZNF529-AS1,14,1.9505086299557721
ZNF529,48,6.6874581598483624
ZNF528-AS1,26,3.6223731699178625
ZNF528,0,0.0
ZNF527,0,0.0
ZNF526,65,9.055932924794655
ZNF525,48,6.6874581598483624
ZNF524,4,0.5572881799873635
ZNF521,8,1.114576359974727
ZNF519P4,0,0.0
ZNF519P3,0,0.0
ZNF519P2,0,0.0
ZNF519P1,1,0.13932204499684087
ZNF519,80,11.14576359974727
ZNF518B,53,7.384068384832566
ZNF518A,85,11.842373824731474
ZNF517,0,0.0
ZNF516-DT,1,0.13932204499684087
ZNF516-AS1,2,0.27864408999368173
ZNF516,0,0.0
ZNF514,39,5.433559754876794
ZNF513,0,0.0
ZNF512B,0,0.0
ZNF512,54,7.523390429829407
ZNF511-PRAP1,20,2.7864408999368173
ZNF511,0,0.0
ZNF510,51,7.105424294838884
ZNF507,150,20.89830674952613
ZNF506,35,4.87627157488943
ZNF503-AS2,4,0.5572881799873635
ZNF503-AS1,0,0.0
ZNF503,108,15.046780859658814
ZNF502,0,0.0
ZNF501,0,0.0
ZNF500,105,14.628814724668292
ZNF497-AS1,0,0.0
ZNF497,7,0.9752543149778861
ZNF496-DT,0,0.0
ZNF496,0,0.0
ZNF493,41,5.7122038448704755
ZNF492,0,0.0
ZNF491,0,0.0
ZNF490,292,40.682037139077536
ZNF488,0,0.0
ZNF487,30,4.179661349905226
ZNF486,18,2.5077968099431356
ZNF485,0,0.0
ZNF484,80,11.14576359974727
ZNF483,25,3.483051124921022
ZNF480,42,5.851525889867317
ZNF48,604,84.1505151780919
ZNF479,0,0.0
ZNF474,29,4.040339304908386
ZNF473CR,225,31.3474601242892
