Gene type	Gene Name	fr	rf	star
lncRNA	CFAP100-DT	0	0	1
lncRNA	CFAP20DC-AS1	15	16	20
lncRNA	CFAP418-AS1	38	37	31
lncRNA	CFAP44-AS1	3	3	4
lncRNA	CFAP58-DT	0	0	0
lncRNA	CFAP95-DT	0	0	0
lncRNA	CFLAR-AS1	1	1	1
lncRNA	CFTR-AS1	0	1	3
lncRNA	CH507-42P11.6	0	0	0
lncRNA	CHASERR	109	109	143
lncRNA	CHD1-DT	7	6	16
lncRNA	CHFR-DT	0	0	0
lncRNA	CHKB-CPT1B	0	0	1
lncRNA	CHKB-DT	3	2	4
lncRNA	CHL1-AS1	0	0	0
lncRNA	CHL1-AS2	0	0	1
lncRNA	CHN2-AS1	2	2	3
lncRNA	CHODL-AS1	1	2	0
lncRNA	CHRM3-AS1	0	0	0
lncRNA	CHRM3-AS2	0	0	0
lncRNA	CHROMR	0	1	1
lncRNA	CIBAR1-DT	82	72	469
lncRNA	CIRBP-AS1	0	0	1
lncRNA	CISTR	7	1	1
lncRNA	CKMT2-AS1	1	1	2
lncRNA	CLCA4-AS1	26	20	20
lncRNA	CLDN10-AS1	1	0	1
lncRNA	CLEC12A-AS1	3	0	3
lncRNA	CLIP1-AS1	0	0	0
lncRNA	CLLU1	1	1	1
lncRNA	CLLU1-AS1	5	5	6
lncRNA	CLMAT3	2	2	2
lncRNA	CLN8-AS1	3	3	0
lncRNA	CLRN1-AS1	18	17	18
lncRNA	CLSTN2-AS1	0	0	1
lncRNA	CLYBL-AS1	0	0	0
lncRNA	CLYBL-AS2	0	0	0
lncRNA	CLYBL-AS3	18	17	35
lncRNA	CMKLR2-AS	1	1	4
lncRNA	CNN3-DT	3	3	0
lncRNA	CNNM3-DT	0	0	0
lncRNA	CNTFR-AS1	16	16	20
lncRNA	CNTN4-AS1	1	1	0
lncRNA	CNTN4-AS2	9	6	6
lncRNA	CNTNAP2-AS1	2	2	2
lncRNA	CNTNAP5-DT	1	1	4
lncRNA	COA6-AS1	0	0	0
lncRNA	COL18A1-AS1	0	0	0
lncRNA	COL18A1-AS2	0	0	0
lncRNA	COL1A2-AS1	0	0	0
lncRNA	COL25A1-DT	0	0	0
lncRNA	COL4A2-AS1	1	1	2
lncRNA	COL4A2-AS2	0	0	3
lncRNA	COL5A1-AS1	0	0	1
lncRNA	COLCA1	0	0	0
lncRNA	COMETT	26	23	8
lncRNA	COPB2-DT	18	28	6
lncRNA	COPG2IT1	0	0	0
lncRNA	COQ7-DT	1	2	0
lncRNA	COSMOC	1	1	1
lncRNA	COX10-DT	13	11	6
lncRNA	CPB2-AS1	2	2	1
lncRNA	CPEB1-AS1	3	3	1
lncRNA	CPEB2-DT	17	16	12
lncRNA	CPLANE1-AS1	0	0	0
lncRNA	CPS1-IT1	0	0	0
lncRNA	CPVL-AS2	1	1	4
lncRNA	CRADD-AS1	0	0	3
lncRNA	CRAT37	0	1	1
lncRNA	CREB3L2-AS1	0	0	0
lncRNA	CRIM1-DT	0	0	0
lncRNA	CRMA	0	0	2
lncRNA	CRNDE	0	0	1
lncRNA	CRPPA-AS1	3	6	0
lncRNA	CRTC3-AS1	13	14	15
lncRNA	CRYM-AS1	0	0	0
lncRNA	CSE1L-DT	1	2	7
lncRNA	CSMD2-AS1	0	0	2
lncRNA	CSNK1G2-AS1	0	0	0
lncRNA	CSPG4P1Y	0	0	0
lncRNA	CSRP1-AS1	13	13	41
lncRNA	CSTF3-DT	1	1	0
lncRNA	CT62	0	0	1
lncRNA	CT66	0	0	0
lncRNA	CT69	3	3	3
lncRNA	CT75	1	2	1
lncRNA	CTBP1-AS	0	0	3
lncRNA	CTBP1-DT	0	0	0
lncRNA	CTC-338M12.4	1	1	0
lncRNA	CTCF-DT	0	0	0
lncRNA	CTD-2194D22.4	0	0	1
lncRNA	CTD-2350J17.1	3	3	3
lncRNA	CTDP1-DT	1	1	0
lncRNA	CTNNA1-AS1	1	0	0
lncRNA	CTNNA2-AS1	0	0	0
lncRNA	CXXC4-AS1	10	9	4
lncRNA	CXXC5-AS1	0	0	1
lncRNA	CYMP-AS1	0	0	1
lncRNA	CYP1B1-AS1	6	6	2
lncRNA	CYP2U1-AS1	0	0	9
lncRNA	CYP51A1-AS1	8	8	16
lncRNA	CYTOR	188	171	143
lncRNA	CYYR1-AS1	11	10	11
lncRNA	CZ1P-ASNS	2	3	6
lncRNA	D21S2088E	0	1	0
lncRNA	DAAM2-AS1	19	19	19
lncRNA	DAB1-AS1	0	0	0
lncRNA	DACT3-AS1	2	1	0
lncRNA	DANCR	113	113	104
lncRNA	DANT1	9	1	6
lncRNA	DANT2	15	9	6
lncRNA	DAOA-AS1	0	0	1
lncRNA	DAPK1-IT1	0	0	0
lncRNA	DARS1-AS1	2	1	4
lncRNA	DBET	1	1	1
lncRNA	DBH-AS1	2	2	3
lncRNA	DCAF8-DT	0	0	0
lncRNA	DCST1-AS1	2	2	0
lncRNA	DCTN1-AS1	1	0	0
lncRNA	DCXR-DT	0	1	0
lncRNA	DDC-AS1	0	0	0
lncRNA	DDHD1-DT	19	19	19
lncRNA	DDIT4L-AS1	16	16	21
lncRNA	DDN-AS1	2	3	0
lncRNA	DDX11-AS1	6	14	3
lncRNA	DDX19A-DT	1	1	0
lncRNA	DDX39B-AS1	0	0	0
lncRNA	DDX59-AS1	1	1	1
lncRNA	DELEC1	27	26	32
lncRNA	DENND2B-AS1	36	28	36
lncRNA	DENND5B-AS1	2	2	3
lncRNA	DENND6A-DT	0	0	0
lncRNA	DEPDC1-AS1	10	10	2
lncRNA	DGAT2-DT	0	0	1
lncRNA	DGCR11	0	0	0
lncRNA	DGCR5	2	2	0
lncRNA	DGUOK-AS1	0	0	0
lncRNA	DHDDS-AS1	1	1	0
lncRNA	DHRS4-AS1	10	10	0
lncRNA	DHX33-DT	1	1	0
lncRNA	DHX9-AS1	0	0	0
lncRNA	DIAPH1-AS1	1	1	1
lncRNA	DIAPH2-AS1	1	0	1
lncRNA	DIAPH3-AS1	16	16	19
lncRNA	DIAPH3-AS2	0	0	1
lncRNA	DICER1-AS1	2	2	2
lncRNA	DINOL	8	8	8
lncRNA	DIO2-AS1	15	15	15
lncRNA	DIO3OS	22	22	22
lncRNA	DIP2A-IT1	1	1	0
lncRNA	DIRC1	0	0	2
lncRNA	DIRC3	73	83	81
lncRNA	DIRC3-AS1	17	17	21
lncRNA	DISC1FP1	56	55	45
lncRNA	DISC1-IT1	0	0	0
lncRNA	DISC2	4	4	4
lncRNA	DKFZP434A062	0	0	2
lncRNA	DKFZp434L192	0	0	0
lncRNA	DKFZp451B082	0	0	0
lncRNA	DLEU1	72	71	71
lncRNA	DLEU1-AS1	0	0	0
lncRNA	DLEU2	55	56	43
lncRNA	DLEU2L	0	0	0
lncRNA	DLEU7-AS1	2	2	2
lncRNA	DLG1-AS1	0	0	0
lncRNA	DLG3-AS1	0	0	1
lncRNA	DLG5-AS1	2	2	0
