Gene Name	fr	rf	star
CHEK2P2	1	2	0
CHEK2P3	0	0	0
CHEK2P4	1	1	0
CHEK2P5	4	4	0
CHERP	71	71	79
CHFR	100	100	14
CHFR-DT	0	0	0
CHGA	0	0	0
CHGB	50	49	11
CHI3L1	0	0	0
CHI3L2	18	18	20
CHIA	0	0	0
CHIAP1	1	1	1
CHIAP2	0	0	0
CHIC1	102	102	103
CHIC2	47	47	48
CHID1	50	50	54
CHIT1	0	0	0
CHKA	27	27	27
CHKB	92	92	3
CHKB-CPT1B	6	6	45
CHKB-DT	42	42	40
CHL1	4	4	4
CHL1-AS1	2	2	3
CHL1-AS2	0	0	1
CHM	35	35	35
CHML	55	55	54
CHMP1A	48	48	48
CHMP1AP1	0	0	0
CHMP1B	381	381	383
CHMP1B2P	12	12	42
CHMP2A	181	181	184
CHMP2B	111	111	112
CHMP3	63	63	51
CHMP4A	51	50	65
CHMP4AP1	0	0	0
CHMP4B	189	189	203
CHMP4BP1	0	0	0
CHMP4C	52	52	40
CHMP5	94	132	88
CHMP5P1	0	0	0
CHMP6	8	8	8
CHMP7	35	35	36
CHN1	105	72	123
CHN2	19	19	19
CHN2-AS1	1	2	1
CHODL	0	0	0
CHODL-AS1	2	3	30
CHORDC1	15	0	51
CHORDC1P1	3	1	3
CHORDC1P3	0	0	0
CHORDC1P4	40	40	55
CHORDC1P5	0	0	0
CHORDC2P	2	2	1
CHP1	558	558	586
CHP1P1	19	19	0
CHP1P2	35	35	11
CHP1P3	0	0	0
CHP2	30	30	30
CHPF	0	0	0
CHPF2	0	0	9
CHPT1	396	396	405
CHRAC1	307	307	308
CHRD	1	1	1
CHRDL1	6	4	2
CHRDL2	3	3	4
CHRFAM7A	0	0	11
CHRFAM7AP1	0	0	0
CHRFAM7AP2	1	1	0
CHRM1	0	0	3
CHRM2	0	0	0
CHRM3	42	42	46
CHRM3-AS1	0	0	0
CHRM3-AS2	13	14	57
CHRM4	0	0	0
CHRM5	8	8	138
CHRNA1	0	0	0
CHRNA10	0	0	0
CHRNA2	4	4	4
CHRNA3	0	0	0
CHRNA4	1	1	1
CHRNA5	1	1	2
CHRNA6	0	0	59
CHRNA7	0	0	0
CHRNA9	7	7	14
CHRNB1	13	12	0
CHRNB2	0	0	0
CHRNB3	0	0	0
CHRNB4	1	1	0
CHRND	1	1	1
CHRNE	0	0	0
CHRNG	1	1	1
CHROMR	30	31	32
CHST1	0	0	0
CHST10	0	0	0
CHST11	205	205	209
CHST12	53	52	56
CHST13	27	27	31
CHST14	3	3	3
CHST15	78	78	77
CHST2	79	79	80
CHST3	0	0	0
CHST4	38	38	7
CHST5	8	8	10
CHST6	1	1	2
CHST7	2	2	11
CHST8	14	14	14
CHST9	25	25	29
CHSY1	35	35	36
CHSY3	0	0	0
CHTF18	0	0	0
CHTF8	123	123	119
CHTF8P1	0	0	0
CHTOP	60	60	60
CHUK	34	34	37
CHURC1	177	177	449
CHURC1-FNTB	188	187	35
CIAO1	216	216	183
CIAO2A	262	261	122
CIAO2AP1	0	0	0
CIAO2AP2	0	0	0
CIAO2B	33	33	35
CIAO3	8	8	5
CIAPIN1	25	28	139
CIAPIN1P	5	5	20
CIART	0	0	0
CIB1	34	34	34
CIB2	0	0	25
CIB3	1	1	2
CIB4	0	0	0
CIBAR1	0	0	0
CIBAR1-DT	143	130	692
CIBAR1P1	0	0	0
CIBAR1P2	1	1	0
CIBAR2	0	0	0
CIC	24	24	25
CICP1	0	0	0
CICP10	0	0	0
CICP11	0	0	0
CICP12	0	0	0
CICP13	0	0	0
CICP14	0	0	0
CICP15	0	0	0
CICP16	0	0	0
CICP17	0	0	0
CICP18	2	2	0
CICP19	0	0	0
CICP2	0	0	0
CICP20	0	0	0
CICP21	0	0	0
CICP22	0	0	0
CICP23	0	0	0
CICP25	0	0	0
CICP26	0	0	0
CICP27	0	0	0
CICP28	1	1	0
CICP3	0	0	0
CICP4	3	3	0
CICP5	0	0	0
CICP6	0	0	0
CICP7	0	0	0
CICP8	0	0	0
CICP9	0	0	0
CIDEA	6	7	12
CIDEB	10	9	14
CIDEC	0	0	0
CIDECP1	39	39	49
CIITA	62	62	66
CILK1	67	67	62
CILP	0	0	0
CILP2	3	3	7
CINP	25	25	60
CIP2A	10	10	10
CIPC	6	6	6
CIR1	258	283	292
CIR1P1	3	3	5
CIR1P2	2	2	0
CIR1P3	1	1	0
CIRBP	385	385	156
CIRBP-AS1	0	0	1
CIROP	5	5	4
CISD1	115	116	109
CISD1P1	3	3	4
CISD2	1192	1181	1168
CISD3	17	17	0
CISH	40	40	40
CISTR	10	2	0
CIT	32	32	55
CITED1	0	0	0
CITED2	386	386	394
CITED4	0	0	0
CIZ1	80	80	182
CKAP2	138	138	143
CKAP2L	14	14	20
CKAP2LP1	0	0	0
CKAP2P1	0	0	0
CKAP4	26	26	80
CKAP5	54	55	60
CKB	0	0	2
CKBP1	0	0	0
CKLF	37	37	39
CKLF-CMTM1	6	6	8
CKM	51	52	106
CKMT1A	0	3	0
CKMT1B	0	2	0
CKMT2	125	125	474
CKMT2-AS1	13	20	42
CKS1B	97	100	116
CKS1BP1	0	1	1
CKS1BP2	3	2	0
CKS1BP3	0	1	0
CKS1BP4	0	0	0
CKS1BP5	1	1	1
CKS1BP6	0	1	1
CKS1BP7	11	9	0
CKS2	67	67	94
CLASP1	186	186	193
CLASP2	129	129	93
CLASRP	3	3	9
CLBA1	0	0	0
CLC	52	52	51
CLCA1	18	18	19
CLCA2	0	0	0
CLCA3P	1	1	0
CLCA4	0	0	0
CLCA4-AS1	3	9	10
CLCC1	31	31	36
CLCF1	47	47	639
CLCN1	20	20	63
CLCN2	0	0	0
CLCN3	366	366	379
CLCN3P1	3	3	0
CLCN4	32	32	28
CLCN5	12	12	12
CLCN6	1	1	19
CLCN7	20	20	20
CLCNKA	1	1	2
CLCNKB	1	1	2
CLCP1	0	0	0
CLCP2	0	0	0
CLDN1	1	1	1
CLDN10	0	0	0
CLDN10-AS1	35	36	34
CLDN11	28	28	69
CLDN12	1	1	1
CLDN14	0	0	0
CLDN15	28	28	21
CLDN16	0	0	0
CLDN17	0	0	0
CLDN18	9	9	10
CLDN19	0	0	0
CLDN2	2	3	2
CLDN20	5	5	0
CLDN22	0	0	0
CLDN23	1	1	0
CLDN24	0	0	0
CLDN25	0	0	0
CLDN3	1	1	1
CLDN34	0	0	0
CLDN4	0	0	0
CLDN5	40	40	40
CLDN6	0	0	0
CLDN7	0	0	0
CLDN7P1	0	0	0
CLDN8	0	0	0
CLDN9	13	13	13
CLDND1	51	51	51
CLDND2	0	0	0
CLEC10A	57	57	61
CLEC11A	14	14	15
CLEC12A	47	47	48
CLEC12A-AS1	0	0	0
CLEC12B	0	0	0
CLEC14A	2	2	2
CLEC16A	135	135	147
CLEC17A	0	0	0
CLEC18A	0	0	0
CLEC18B	0	0	0
CLEC18C	0	0	0
CLEC19A	7	7	6
CLEC1A	0	0	0
CLEC1B	80	80	97
CLEC20A	0	0	0
CLEC2A	0	0	0
CLEC2B	128	128	130
CLEC2D	9	9	24
CLEC2L	11	11	11
CLEC3A	2	2	3
CLEC3B	40	40	41
CLEC4A	90	90	92
CLEC4C	8	8	8
CLEC4D	0	0	0
CLEC4E	64	64	77
CLEC4F	0	0	0
CLEC4G	19	19	31
CLEC4GP1	11	8	16
CLEC4M	0	0	0
CLEC4OP	1	1	37
CLEC5A	0	0	0
CLEC6A	2	2	6
CLEC7A	146	146	154
CLEC9A	76	75	226
CLECL1	5	5	6
CLGN	3	2	3
CLHC1	8	14	17
CLIC1	68	66	572
CLIC1P1	4	26	0
CLIC2	349	351	330
CLIC3	17	17	21
CLIC4	765	355	941
CLIC4P1	0	3	0
CLIC4P2	9	2	2
CLIC4P3	23	27	0
CLIC5	151	151	151
CLIC6	88	88	313
CLINT1	169	169	167
CLIP1	119	119	124
CLIP1-AS1	31	31	123
CLIP2	35	35	37
CLIP3	45	45	55
CLIP4	97	97	102
CLK1	152	152	170
CLK2	0	0	0
CLK2P1	9	9	9
CLK3	218	257	139
CLK3P1	2	2	5
CLK3P2	0	0	0
CLK4	50	48	41
CLLU1	19	19	14
CLLU1-AS1	23	23	25
CLMAT3	121	119	361
CLMN	16	16	17
CLMP	410	407	2008
CLN3	13	37	14
CLN5	23	23	24
CLN6	43	43	46
CLN8	0	0	0
CLN8-AS1	90	91	15
CLNK	1	1	1
CLNS1A	251	252	314
CLNS1AP1	0	0	0
CLOCK	218	219	268
CLP1	0	0	0
CLPB	52	52	47
CLPP	84	84	85
CLPS	0	0	0
CLPSL1	0	0	0
CLPSL2	1	1	1
CLPTM1	24	25	23
CLPTM1L	81	49	110
CLPTM1LP1	0	0	0
CLPX	301	301	298
CLRN1	12	12	56
CLRN1-AS1	19	19	37
CLRN2	2	2	14
CLRN3	0	0	0
CLSPN	37	35	64
CLSTN1	41	41	41
CLSTN2	2	2	3
CLSTN2-AS1	0	0	0
CLSTN3	0	0	16
CLTA	100	100	106
CLTB	178	178	184
CLTC	722	722	865
CLTCL1	0	0	0
CLTRN	0	0	0
CLU	160	160	258
CLUAP1	56	58	47
CLUH	13	13	15
CLUHP1	0	0	0
CLUHP10	0	0	0
CLUHP11	0	0	0
CLUHP2	0	0	0
CLUHP3	2	2	2
CLUHP4	0	0	0
CLUHP5	0	0	0
CLUHP6	0	0	0
CLUHP7	0	0	0
CLUHP8	0	0	1
CLUHP9	0	0	0
CLUL1	5	5	5
CLVS1	0	0	0
CLVS2	0	0	0
CLXN	0	0	0
CLYBL	281	283	532
CLYBL-AS1	1	1	0
CLYBL-AS2	0	0	0
CLYBL-AS3	266	280	722
CMA1	0	0	0
CMAHP	50	49	89
CMAS	801	753	468
CMBL	30	30	30
CMC1	41	41	48
CMC2	167	181	120
CMC4	12	12	12
CMIP	219	221	224
CMKLR1	32	32	34
CMKLR2	0	0	0
CMKLR2-AS	55	46	255
CMPK1	709	710	733
CMPK2	109	109	111
CMSS1	122	122	188
CMTM1	3	3	4
CMTM2	35	35	37
CMTM3	131	131	134
CMTM4	0	0	0
CMTM5	61	61	63
CMTM6	169	176	198
CMTM7	64	64	64
CMTM8	4	4	6
CMTR1	21	21	22
CMTR2	0	0	14
CMYA5	1	1	1
CNBD1	0	0	0
CNBD2	0	0	0
CNBP	481	481	433
CNDP1	63	64	79
CNDP2	107	107	110
CNEP1R1	22	22	25
CNEP1R1P1	0	0	0
CNFN	0	0	0
CNGA1	0	0	0
CNGA2	11	11	12
CNGA3	2	2	2
CNGA4	0	0	0
CNGB1	416	417	309
CNGB3	0	0	0
CNIH1	171	171	176
CNIH2	0	0	0
CNIH3	188	188	115
CNIH4	107	107	38
CNKSR1	1	1	11
CNKSR2	29	28	67
CNKSR3	87	87	102
CNMD	0	0	0
CNN1	0	0	0
CNN2	397	397	635
CNN2P1	0	0	0
CNN2P10	0	0	0
CNN2P11	0	0	0
CNN2P12	0	0	0
CNN2P2	0	0	0
CNN2P3	0	0	0
CNN2P4	0	0	0
CNN2P6	0	0	0
CNN2P7	0	0	0
CNN2P8	0	0	0
CNN2P9	0	0	0
CNN3	47	47	51
CNN3-DT	7	7	9
CNN3P1	0	0	0
CNNM1	0	0	115
CNNM2	579	577	701
CNNM3	0	0	2
CNNM3-DT	0	0	0
CNNM4	0	0	0
CNOT1	144	144	363
CNOT10	52	28	115
CNOT11	187	187	188
CNOT2	444	432	324
CNOT3	0	0	0
CNOT4	155	155	157
CNOT4P1	0	0	3
CNOT6	604	604	581
CNOT6L	664	640	677
CNOT6LP1	24	40	0
CNOT7	110	101	105
CNOT7P1	0	0	1
CNOT7P2	0	0	0
CNOT8	136	136	140
CNOT9	16	16	21
CNP	48	48	50
CNPPD1	365	365	288
CNPY1	13	12	38
CNPY2	20	20	17
CNPY3	14	14	82
CNPY3-GNMT	60	60	165
CNPY4	4	4	6
CNR1	3	3	6
CNR2	0	0	0
CNRIP1	24	24	25
CNST	154	154	168
CNTD1	0	0	0
CNTF	0	0	0
CNTFR	0	0	0
CNTFR-AS1	10	10	117
CNTLN	187	187	201
CNTN1	0	0	0
CNTN2	0	0	0
CNTN3	5	5	5
CNTN4	0	0	0
CNTN4-AS1	11	11	11
CNTN4-AS2	14	13	47
CNTN5	7	7	5
CNTN6	0	0	0
CNTNAP1	0	0	0
CNTNAP2	30	30	0
CNTNAP2-AS1	8	8	22
CNTNAP3	64	120	38
CNTNAP3B	85	81	466
CNTNAP3P1	1	1	0
CNTNAP3P2	107	109	139
CNTNAP3P3	0	0	0
CNTNAP3P4	3	3	0
CNTNAP3P5	1	1	0
CNTNAP3P6	1	1	0
CNTNAP3P7	1	1	0
CNTNAP3P8	1	1	0
CNTNAP3P9	0	0	0
CNTNAP4	3	3	3
CNTNAP5	3	3	3
CNTNAP5-DT	78	63	239
CNTRL	357	357	366
CNTROB	0	0	2
COA1	15	15	15
COA3	55	55	58
COA4	16	16	16
COA5	18	18	18
COA6	57	57	57
COA6-AS1	0	0	0
COA7	12	11	11
COA8	116	114	223
COASY	50	50	53
COBL	15	15	15
COBLL1	166	166	147
COBLP1	0	0	0
COCH	0	0	1
COG1	87	86	62
COG2	7	7	10
COG3	39	39	48
COG4	21	21	49
COG5	0	0	8
COG6	26	26	26
COG7	0	0	0
COG8	0	0	21
COIL	31	31	56
COILP1	0	0	3
COILP2	1	1	1
COL10A1	0	0	0
COL11A1	1	1	2
COL11A2	0	0	0
COL11A2P1	1	1	0
COL12A1	0	0	0
COL13A1	2	2	2
COL14A1	9	9	10
COL15A1	6	6	135
COL16A1	1	1	0
COL17A1	31	30	28
COL18A1	46	47	0
COL18A1-AS1	0	0	0
COL18A1-AS2	0	0	0
COL19A1	1	1	1
COL1A1	238	238	619
COL1A2	14	14	13
COL1A2-AS1	3	3	5
COL20A1	0	0	0
COL21A1	6	6	6
COL22A1	1	1	1
COL23A1	0	0	0
COL24A1	11	11	11
COL25A1	19	19	21
COL25A1-DT	1	1	2
COL26A1	13	13	13
COL27A1	8	8	11
COL28A1	0	0	0
COL2A1	0	0	0
COL3A1	36	71	12
COL4A1	74	75	66
COL4A2	24	24	39
COL4A2-AS1	0	0	0
COL4A2-AS2	0	0	1
COL4A3	1	1	1
COL4A4	0	0	1
COL4A5	3	3	3
COL4A6	1	1	1
COL5A1	3	3	3
COL5A1-AS1	0	0	0
COL5A2	0	0	2
COL5A3	2	2	2
COL6A1	14	14	14
COL6A2	42	42	43
COL6A3	25	24	6
COL6A4P1	3	2	5
COL6A4P2	42	42	43
COL6A5	0	0	0
COL6A6	0	0	0
COL7A1	3	3	3
COL8A1	27	27	40
COL8A2	1	1	16
COL9A1	0	0	0
COL9A2	0	0	0
COL9A3	1	1	1
COLCA1	3	3	3
COLCA2	0	0	0
COLEC10	0	0	0
COLEC11	0	0	0
COLEC12	9	15	116
COLGALT1	14	14	14
COLGALT2	137	133	726
COLQ	20	21	44
COMETT	44	39	93
COMMD1	39	39	42
COMMD10	67	69	80
COMMD2	27	27	24
COMMD3	14	14	25
COMMD3-BMI1	14	14	12
COMMD4	4	4	4
COMMD4P1	0	0	0
COMMD4P2	9	9	0
COMMD5	39	39	39
COMMD5P1	0	0	0
COMMD6	196	196	294
COMMD7	152	152	154
COMMD8	125	125	126
COMMD9	119	119	111
COMP	0	0	4
COMT	736	737	797
COMTD1	0	0	0
COP1	104	104	78
COP1P1	0	0	0
COPA	186	186	206
COPB1	100	99	134
COPB2	155	156	167
COPB2-DT	177	188	266
COPE	128	128	135
COPG1	80	80	90
COPG2	107	106	593
COPG2IT1	19	19	19
COPRS	68	68	75
COPRSP1	0	0	0
COPS2	548	548	572
COPS3	156	156	153
COPS4	159	159	67
COPS5	101	103	100
COPS5P1	14	14	14
COPS5P2	0	0	0
COPS6	54	54	11
COPS7A	58	58	58
COPS7B	10	10	11
COPS8	77	77	142
COPS8P1	0	0	0
COPS8P2	0	0	0
COPS8P3	0	0	0
COPS9	190	190	194
COPZ1	614	611	341
COPZ2	11	11	11
COQ10A	14	14	14
COQ10B	133	134	138
COQ10BP1	0	0	0
COQ10BP2	0	0	0
COQ2	7	7	7
COQ3	6	6	8
COQ4	11	11	11
COQ5	35	35	35
COQ6	13	13	0
COQ7	1203	1203	1266
COQ7-DT	3	3	47
COQ8A	2	2	4
COQ8B	20	20	9
COQ9	77	76	38
CORIN	79	79	233
CORO1A	453	448	425
CORO1B	17	17	1
CORO1C	778	773	731
CORO1CP1	0	0	0
CORO2A	6	6	6
CORO2B	120	127	183
CORO6	0	0	0
CORO7	10	10	4
CORO7-PAM16	11	11	1
CORT	0	0	1
COSMOC	6	6	6
COTL1	1285	1284	1298
COTL1P1	1	1	77
COTL1P2	7	7	21
COX	42	26	25385
COX1	27554	25392	40
COX10	89	89	73
COX10-DT	33	33	254
COX11	27	27	28
COX11P1	0	0	0
COX14	87	87	92
COX15	39	39	41
COX16	85	80	82
COX17	120	123	126
COX17P1	6	3	0
COX18	57	57	57
COX19	59	59	58
COX2	8786	8724	8830
COX20	158	158	175
COX20P1	5	5	5
COX20P2	0	0	0
COX3	4010	3925	4501
COX4I1	888	888	899
COX4I1P1	1	1	2
COX4I1P2	0	0	0
COX4I2	0	0	0
COX5A	127	128	173
COX5AP1	1	1	2
COX5AP2	0	0	0
COX5B	173	174	232
COX5BP1	0	0	0
COX5BP2	0	0	0
COX5BP3	6	6	6
COX5BP4	0	0	0
COX5BP5	0	0	0
COX5BP6	0	0	1
COX5BP7	0	0	0
COX5BP8	0	0	0
COX6A1	538	530	438
COX6A1P1	0	0	0
COX6A1P2	5	13	10
COX6A1P3	0	0	0
COX6A2	0	0	0
COX6B1	594	595	591
COX6B1P1	0	0	0
COX6B1P2	0	0	0
COX6B1P3	0	0	0
COX6B1P4	0	0	0
COX6B1P5	0	0	2
COX6B1P6	0	0	0
COX6B1P7	0	0	0
COX6B2	2	2	2
COX6C	241	241	272
COX6CP1	0	0	0
COX6CP10	0	0	0
COX6CP11	0	0	0
COX6CP12	0	0	0
COX6CP13	0	0	0
COX6CP14	0	0	0
COX6CP15	7	7	7
COX6CP16	0	0	0
COX6CP17	0	0	0
COX6CP18	0	0	0
COX6CP2	0	0	0
COX6CP3	0	0	0
COX6CP4	0	0	0
COX6CP5	2	2	2
COX6CP6	1	1	3
COX6CP7	0	0	0
COX6CP8	0	0	0
COX6CP9	0	0	0
COX7A1	51	51	51
COX7A2	550	550	559
COX7A2L	195	195	206
COX7A2P1	0	0	0
COX7A2P2	1	1	1
COX7B	212	212	223
COX7B2	0	0	0
COX7BP1	1	1	1
COX7BP2	0	0	3
COX7C	957	956	958
COX7CP1	7	10	0
COX8A	293	293	295
COX8BP	1	1	0
COX8C	0	0	0
CP	35	35	37
CPA1	25	25	25
CPA2	1	1	3
CPA3	10	12	25
CPA4	1	1	0
CPA5	0	0	0
CPA6	5	5	5
CPAMD8	6	6	6
CPB1	71	69	42
CPB2	46	46	46
CPB2-AS1	101	100	17
CPD	153	154	115
CPDP1	0	0	0
CPE	24	24	90
CPEB1	532	530	21
CPEB1-AS1	16	14	19
CPEB2	68	68	70
CPEB2-DT	37	38	2
CPEB3	19	19	19
CPEB4	890	889	869
CPED1	22	22	24
CPHL1P	51	51	232
CPHXL	51	50	367
CPHXL2	22	22	64
CPLANE1	107	107	112
CPLANE1-AS1	0	0	0
CPLANE2	0	0	0
CPLX1	10	10	0
CPLX2	6	6	6
CPLX3	1	1	1
CPLX4	25	21	74
CPM	8	8	8
CPN1	14	14	37
CPN2	0	0	0
CPNE1	135	135	180
CPNE2	24	24	26
CPNE3	165	165	167
CPNE4	0	0	0
CPNE5	58	58	63
CPNE6	1	1	0
CPNE7	0	0	0
CPNE8	22	22	27
CPNE9	0	0	0
CPO	0	0	0
CPOX	65	65	76
CPP	0	0	0
CPPED1	739	738	799
CPQ	301	320	376
CPS1	30	29	52
CPS1-IT1	0	0	0
CPSF1	3	3	3
CPSF1P1	0	0	9
CPSF1P2	0	0	0
CPSF2	112	112	88
CPSF3	115	115	117
CPSF4	67	67	68
CPSF4L	0	0	0
CPSF6	78	78	84
CPSF7	30	30	30
CPT1A	53	53	73
CPT1B	0	0	2
CPT1C	0	0	0
CPT2	68	67	58
CPT2P1	0	0	0
CPTP	0	0	0
CPVL	0	0	0
CPVL-AS2	122	122	256
CPXCR1	0	0	0
CPXM1	0	0	0
CPXM2	0	0	0
CPZ	2	2	13
CR1	372	373	570
CR1L	221	209	144
CR2	37	37	12
CRABP1	0	0	0
CRABP2	2	2	2
CRACD	0	0	0
CRACDL	2	2	2
CRACR2A	16	16	16
CRACR2B	0	0	0
CRADD	0	0	0
CRADD-AS1	15	14	243
CRAMP1	60	60	73
CRAT	24	24	24
CRAT37	1	1	2
CRB1	0	0	0
CRB2	1	1	1
CRB3	0	0	0
CRB3P1	0	0	0
CRBN	362	362	354
CRCP	41	40	32
CRCT1	0	0	0
CREB1	467	466	442
CREB3	1	1	0
CREB3L1	3	3	5
CREB3L2	83	84	96
CREB3L2-AS1	0	0	0
CREB3L3	7	8	10
CREB3L4	6	6	6
CREB5	95	95	111
CREBBP	238	238	242
CREBL2	265	265	252
CREBRF	411	411	374
CREBZF	0	0	1
CREG1	757	757	758
CREG2	0	0	8
CRELD1	9	9	9
CRELD2	8	8	8
CREM	36	36	39
CRH	0	0	0
CRHBP	6	6	6
CRHR1	13	13	1
CRHR2	0	0	0
CRIM1	15	15	22
CRIM1-DT	0	0	0
CRIP1	435	435	447
CRIP1P1	0	0	0
CRIP1P2	0	0	0
CRIP1P3	0	0	0
CRIP1P4	1	1	17
CRIP2	70	70	88
CRIP3	2	2	2
CRIPT	122	122	124
CRISP1	8	8	102
CRISP2	0	0	0
CRISP3	44	44	44
CRISPLD1	213	212	822
CRISPLD2	7	7	19
CRK	250	249	2
CRKL	405	405	402
CRLF1	5	5	7
CRLF2	0	0	0
CRLF2_1	0	0	0
CRLF3	532	531	402
CRLF3P1	0	0	0
CRLF3P2	0	0	0
CRLF3P3	0	0	0
CRLS1	31	31	30
CRMA	4	4	24
CRMP1	0	0	0
CRNDE	0	0	1
CRNKL1	169	169	175
CRNN	0	0	1
CROCC	0	0	0
CROCC2	0	0	0
CROCCP1	0	0	0
CROCCP2	4	4	0
CROCCP3	5	5	0
CROCCP4	0	0	0
CROCCP5	0	0	0
CROT	27	27	27
CRP	0	0	0
CRPP1	0	0	0
CRPPA	60	63	164
CRPPA-AS1	30	31	47
CRSP8P	0	0	1
CRTAC1	182	173	545
CRTAM	18	18	18
CRTAP	265	265	272
CRTC1	7	7	9
CRTC1P1	0	0	0
CRTC2	46	46	47
CRTC3	443	451	733
CRTC3-AS1	132	126	140
CRX	207	201	191
CRY1	66	66	67
CRY2	111	113	194
CRYAA	0	0	0
CRYAB	48	48	53
CRYBA1	1	1	4
CRYBA2	0	0	0
CRYBA4	0	0	0
CRYBB1	0	0	0
CRYBB2	0	0	0
CRYBB2P1	18	18	21
CRYBB3	0	0	0
CRYBG1	348	348	336
CRYBG2	0	0	0
CRYBG3	66	66	69
CRYGA	3	3	26
CRYGB	0	0	0
CRYGC	0	0	0
CRYGD	0	0	0
CRYGEP	1	1	0
CRYGFP	0	0	0
CRYGGP	0	0	0
CRYGN	0	0	0
CRYGS	0	0	0
CRYL1	8	8	8
CRYM	17	17	1
CRYM-AS1	2	2	0
CRYZ	50	50	55
CRYZL1	1080	1086	1570
CRYZL2P	2	2	2
CRYZL2P-SEC16B	0	0	0
CRYZP1	0	0	0
CRYZP2	0	0	0
CS	165	165	152
CSAD	0	0	0
CSAG1	0	0	0
CSAG2	0	0	0
CSAG3	0	0	0
CSAG4	1	1	0
CSDC2	99	99	129
CSDE1	3936	3937	3980
CSE1L	183	183	188
CSE1L-DT	2	2	59
CSF1	22	22	22
CSF1R	23	22	30
CSF2	0	0	0
CSF2RA	9	9	0
CSF2RA_1	9	9	0
CSF2RB	94	94	95
CSF2RBP1	0	0	0
CSF3	0	0	1
CSF3R	123	123	137
CSGALNACT1	0	0	0
CSGALNACT2	268	268	234
CSGALNACT2P1	0	0	0
CSGALNACT2P2	3	3	3
CSH1	1	1	1
CSH2	0	0	0
CSHL1	0	0	0
CSK	116	116	109
CSKMT	0	0	0
CSMD1	0	0	0
CSMD2	0	0	170
CSMD2-AS1	3	3	3
CSMD3	0	0	0
CSN1S1	1	1	1
CSN1S2AP	38	38	31
CSN1S2BP	3	3	0
CSN2	1	1	0
CSN3	0	0	0
CSNK1A1	764	764	830
CSNK1A1L	43	43	45
CSNK1A1P1	5	5	30
CSNK1A1P2	0	0	0
CSNK1A1P3	0	0	0
CSNK1D	122	122	125
CSNK1E	1	1	1
CSNK1G1	151	153	180
CSNK1G2	100	100	108
CSNK1G2-AS1	0	0	0
CSNK1G2P1	0	0	0
CSNK1G3	832	832	797
CSNK2A1	256	288	365
CSNK2A2	34	34	34
CSNK2A3	117	54	14
CSNK2B	0	0	67
CSNKA2IP	0	0	0
CSP1	0	0	0
CSP2	0	0	0
CSP3	2	3	3
CSPG4	0	0	0
CSPG4BP	7	7	32
CSPG4P10	1	1	0
CSPG4P11	1	1	0
CSPG4P12	0	0	0
CSPG4P13	3	3	2
CSPG4P1Y	0	0	0
CSPG4P2Y	0	0	0
CSPG4P3Y	0	0	0
CSPG4P4Y	0	0	0
CSPG4P5	3	5	0
CSPG5	0	0	0
CSPP1	129	129	153
CSRNP1	6	6	6
CSRNP2	57	57	57
CSRNP3	0	0	1
CSRP1	15	15	7
CSRP1-AS1	8	7	4
CSRP2	22	20	22
CSRP2P1	0	0	0
CSRP3	4	2	5
CST1	0	0	0
CST11	0	0	0
CST12P	1	1	0
CST13P	1	1	2
CST2	0	0	0
CST2P1	0	0	0
CST3	243	243	244
CST4	0	0	0
CST5	0	0	0
CST6	0	0	1
CST7	89	89	89
CST8	0	0	0
CST9	0	0	0
CST9L	0	0	0
CST9LP1	0	0	0
CST9LP2	0	0	0
CSTA	243	237	223
CSTB	184	184	185
CSTF1	48	48	49
CSTF2	0	0	0
CSTF2T	177	177	178
CSTF3	63	63	50
CSTF3-DT	7	7	22
CSTL1	0	0	0
CSTP1	1	1	1
CSTP2	0	0	2
CSTPP1	160	160	550
CT45A1	0	0	0
CT45A10	2	1	0
CT45A11P	0	0	0
CT45A2	0	0	0
CT45A3	1	1	0
CT45A5	1	1	0
CT45A6	0	0	0
CT45A7	0	0	0
CT45A8	0	0	0
CT45A9	0	0	0
CT45B1P	0	0	1
CT47A1	0	0	0
CT47A10	0	0	0
CT47A11	0	0	0
CT47A12	0	0	0
CT47A2	0	0	0
CT47A3	0	0	0
CT47A4	0	0	0
CT47A5	0	0	0
CT47A6	0	0	0
CT47A7	0	0	0
CT47A8	0	0	0
CT47A9	0	0	0
CT47B1	0	0	0
CT55	32	32	32
CT62	0	0	3
CT66	3	3	3
CT69	26	25	171
CT75	9	9	13
CT83	0	0	0
CTAG1A	1	1	0
CTAG1B	1	1	0
CTAG2	0	0	0
CTAGE1	1	1	0
CTAGE10P	1	1	0
CTAGE11P	0	0	0
CTAGE12P	0	0	0
CTAGE13P	0	0	0
CTAGE14P	0	0	0
CTAGE15	0	0	0
CTAGE16P	0	0	1
CTAGE3P	4	4	3
CTAGE4	1	0	0
CTAGE6	0	0	0
CTAGE7P	0	0	0
CTAGE8	2	0	0
CTAGE9	0	0	0
CTBP1	99	99	100
CTBP1-AS	2	2	3
CTBP1-DT	1	1	1
CTBP2	329	324	230
CTBP2P1	1	1	0
CTBP2P2	0	0	0
CTBP2P3	2	2	2
CTBP2P4	0	0	0
CTBP2P5	0	0	0
CTBP2P6	0	0	0
CTBP2P7	0	0	0
CTBP2P8	0	2	0
CTBS	22	22	26
CTC1	21	21	22
CTC-338M12.4	13	13	3
CTCF	148	148	152
CTCF-DT	0	0	0
