Gene Name	fr	rf	star
FAM89A	11	11	12
FAM89B	330	330	330
FAM8A1	174	174	170
FAM8A10P	1	1	0
FAM8A2P	8	8	0
FAM8A3P	0	0	0
FAM8A4P	0	0	0
FAM8A6P	0	0	0
FAM8A7P	0	0	0
FAM8A9P	0	0	0
FAM90A1	0	0	0
FAM90A10	0	0	0
FAM90A11P	6	18	3
FAM90A12P	1	1	0
FAM90A13P	3	3	0
FAM90A14	0	0	0
FAM90A15P	12	5	0
FAM90A16	0	0	0
FAM90A17	0	0	0
FAM90A18	0	0	0
FAM90A19	0	0	0
FAM90A20P	0	1	0
FAM90A21P	1	6	0
FAM90A22	17	5	0
FAM90A23	1	3	0
FAM90A24P	2	4	0
FAM90A25P	2	2	0
FAM90A26	0	0	0
FAM90A27P	0	0	0
FAM90A28P	0	0	0
FAM90A2P	0	0	0
FAM90A3P	4	5	0
FAM90A4P	3	4	0
FAM90A5P	2	2	0
FAM90A6P	1	1	0
FAM90A7	1	4	0
FAM90A8	0	0	0
FAM90A9	0	0	0
FAM91A1	427	416	517
FAM91A2P	3	7	0
FAM91A3P	28	29	0
FAM91A4P	7	11	0
FAM95A	1	13	1
FAM95B1	0	0	0
FAM95C	0	0	0
FAM98A	188	188	177
FAM98B	291	291	260
FAM98C	76	76	77
FAM99A	0	0	0
FAM99B	0	0	0
FAM9A	44	44	7
FAM9B	0	0	0
FAM9C	0	0	0
FAN1	0	0	3
FANCA	37	37	42
FANCB	50	50	52
FANCC	2	2	2
FANCD2	28	28	28
FANCD2OS	0	0	0
FANCD2P1	0	0	0
FANCD2P2	23	23	0
FANCE	0	0	0
FANCF	123	123	123
FANCG	0	0	0
FANCI	145	145	148
FANCL	148	148	139
FANCM	61	61	62
FANK1	220	220	207
FANK1-AS1	10	10	0
FAP	0	0	0
FAR1	310	310	304
FAR1P1	8	8	0
FAR2	6	6	6
FAR2P1	19	28	12
FAR2P2	65	59	26
FAR2P3	1	4	0
FAR2P4	3	3	0
FARP1	14	14	14
FARP2	50	50	55
FARS2	55	55	56
FARS2-AS1	1	1	1
FARSA	6	6	3
FARSA-AS1	0	0	0
FARSB	36	36	29
FARSBP1	0	0	0
FAS	95	95	88
FAS-AS1	0	0	0
FASLG	48	48	51
FASN	0	0	0
FASTK	42	42	47
FASTKD1	9	9	9
FASTKD2	43	43	27
FASTKD3	20	20	22
FASTKD5	90	90	91
FAT1	68	68	64
FAT1P1	0	0	0
FAT2	15	15	16
FAT3	0	0	0
FAT4	14	14	14
FATE1	89	97	14
FAU	2398	2404	2481
FAUP1	18	13	3
FAUP2	1	1	0
FAUP3	0	0	0
FAXC	3	3	0
FAXDC2	471	471	442
FBF1	2	2	9
FBH1	162	162	165
FBL	469	465	644
FBLIM1	0	0	0
FBLIM1P1	0	0	1
FBLIM1P2	0	0	0
FBLL1	0	0	0
FBLN1	9	9	23
FBLN2	106	107	68
FBLN5	0	0	0
FBLN7	61	61	61
FBN1	176	205	115
FBN2	26	26	27
FBN3	0	0	0
FBP1	63	63	63
FBP2	1	1	1
FBP2P1	0	0	0
FBRS	121	121	120
FBRSL1	28	44	22
FBXL12	0	0	0
FBXL12P1	0	0	0
FBXL13	0	0	0
FBXL14	27	27	27
FBXL15	0	0	0
FBXL16	23	23	23
FBXL17	129	129	129
FBXL18	8	7	5
FBXL19	31	31	17
FBXL19-AS1	0	0	1
FBXL2	0	0	0
FBXL20	28	28	32
FBXL21P	0	0	0
FBXL22	0	0	0
FBXL3	383	383	376
FBXL4	150	150	134
FBXL5	456	456	449
FBXL6	1	1	0
FBXL7	29	29	29
FBXL8	0	0	0
FBXO10	1	1	0
FBXO11	432	432	442
FBXO15	0	0	0
FBXO16	46	44	33
FBXO17	5	5	0
FBXO2	0	0	0
FBXO21	43	43	43
FBXO22	16	16	16
FBXO24	0	0	0
FBXO25	188	190	191
FBXO27	0	0	0
FBXO28	56	56	128
FBXO3	29	29	30
FBXO30	149	149	139
FBXO31	8	8	8
FBXO32	41	41	38
FBXO33	103	103	106
FBXO34	293	293	293
FBXO36	0	0	0
FBXO36P1	0	0	0
FBXO38	124	124	121
FBXO38-DT	108	105	92
FBXO39	48	48	48
FBXO3-DT	0	0	1
FBXO4	0	0	0
FBXO40	2	2	3
FBXO41	11	11	15
FBXO42	0	0	21
FBXO43	0	0	0
FBXO44	0	0	0
FBXO45	227	227	228
FBXO46	17	17	20
FBXO47	0	0	0
FBXO48	48	48	48
FBXO5	76	76	131
FBXO6	113	113	113
FBXO7	1962	1962	1953
FBXO8	98	98	96
FBXO9	1085	1085	1123
FBXW10	0	0	0
FBXW10B	17	15	13
FBXW11	332	328	368
FBXW11P1	0	4	0
FBXW12	70	71	69
FBXW2	326	326	334
FBXW4	162	164	93
FBXW4P1	3	11	0
FBXW5	82	82	76
FBXW7	912	912	823
FBXW7-AS1	0	0	0
FBXW8	17	17	20
FBXW9	0	0	0
FCAMR	0	0	0
FCAR	0	0	0
FCER1A	1	1	0
FCER1G	652	667	686
FCER2	15	15	11
FCF1	93	93	105
FCF1P1	0	0	0
FCF1P10	0	0	0
FCF1P11	0	0	0
FCF1P2	34	34	35
FCF1P3	0	0	0
FCF1P4	0	0	0
FCF1P5	0	0	0
FCF1P6	0	0	0
FCF1P7	0	0	0
FCF1P8	4	4	0
FCF1P9	0	0	0
FCGBP	193	171	69
FCGR1A	74	59	27
FCGR1BP	11	6	0
FCGR1CP	30	68	21
FCGR2A	189	163	165
FCGR2B	9	9	3
FCGR2C	11	32	10
FCGR3A	839	832	817
FCGR3B	192	187	106
FCGRT	61	61	64
FCHO1	3	3	5
FCHO2	266	266	266
FCHSD1	31	31	32
FCHSD2	321	321	324
FCMR	98	98	98
FCN1	342	335	344
FCN2	0	0	0
FCN3	2	2	6
FCRL1	92	92	92
FCRL2	14	14	13
FCRL3	86	86	98
FCRL4	0	0	0
FCRL5	0	0	0
FCRL6	235	235	235
FCRL6P1	0	0	0
FCRLA	0	0	0
FCRLB	2	2	0
FCSK	0	0	0
FDCSP	0	0	0
FDFT1	90	99	121
FDPS	126	126	128
FDPSP1	0	0	0
FDPSP10	0	0	0
FDPSP2	0	0	0
FDPSP3	1	1	0
FDPSP4	0	0	0
FDPSP5	0	0	0
FDPSP6	0	0	0
FDPSP7	0	0	0
FDPSP8	0	0	0
FDPSP9	0	0	0
FDX1	95	95	93
FDX1P1	0	1	0
FDX1P2	0	0	0
FDX2	0	0	1
FDXACB1	56	56	56
FDXR	2	2	0
FECH	1363	1363	1338
FECHP1	0	0	0
FEM1A	120	120	121
FEM1AP1	0	0	0
FEM1AP2	0	0	0
FEM1AP3	0	0	0
FEM1AP4	0	0	0
FEM1B	300	300	300
FEM1C	134	134	118
FEN1	94	94	94
FEN1P1	0	0	0
FENDRR	29	30	34
FER	280	280	283
FER1L4	5	5	3
FER1L5	0	0	0
FER1L6	0	0	0
FER1L6-AS1	43	43	43
FER1L6-AS2	12	12	7
FERD3L	0	0	4
FERMT1	0	0	0
FERMT2	168	168	185
FERMT3	173	173	179
FERP1	0	0	0
FES	35	35	35
FETUB	2	2	0
FEV	1	1	0
FEZ1	92	92	93
FEZ2	75	75	78
FEZF1	0	0	0
FEZF1-AS1	1	1	1
FEZF2	1	1	1
FFAR1	6	7	2
FFAR2	21	21	22
FFAR3	0	20	0
FFAR4	0	0	0
FGA	122	122	139
FGB	3	3	3
FGD1	76	75	94
FGD2	78	78	121
FGD3	67	67	49
FGD4	316	316	313
FGD5	146	146	148
FGD5-AS1	716	716	709
FGD5P1	0	0	0
FGD6	399	399	326
FGF1	191	192	176
FGF10	33	29	6
FGF10-AS1	4	6	2
FGF11	0	0	0
FGF12	69	69	70
FGF12-AS1	73	109	145
FGF12-AS2	0	0	0
FGF13	412	591	491
FGF13-AS1	0	0	0
FGF14	565	520	267
FGF14-AS1	0	0	0
FGF14-AS2	0	0	0
FGF14-IT1	87	114	30
FGF16	0	0	3
FGF17	8	8	5
FGF18	18	18	10
FGF19	0	0	1
FGF2	136	142	119
FGF20	8	8	8
FGF21	0	0	0
FGF22	0	0	0
FGF23	29	30	31
FGF3	34	29	24
FGF4	51	51	51
FGF5	9	9	1
FGF6	0	0	0
FGF7	69	74	32
FGF7P1	5	0	5
FGF7P2	10	8	8
FGF7P3	19	21	4
FGF7P4	1	1	0
FGF7P5	1	1	0
FGF7P6	27	30	1
FGF7P7	1	1	0
FGF7P8	3	5	0
FGF8	9	9	0
FGF9	3	3	0
FGFBP1	0	0	0
FGFBP2	161	161	162
FGFBP3	0	0	0
FGFR1	7	7	7
FGFR1OP2	805	804	794
FGFR1OP2P1	0	0	0
FGFR2	0	0	0
FGFR3	16	16	17
FGFR3P1	0	0	0
FGFR3P2	0	0	0
FGFR3P3	0	0	0
FGFR3P4	0	0	0
FGFR3P5	0	0	0
FGFR3P6	0	0	0
FGFR4	211	236	254
FGFRL1	0	0	0
FGG	18	18	18
FGGY	18	18	5
FGL1	0	0	0
FGL2	323	323	324
FGR	206	207	295
FH	248	245	329
FHAD1	0	0	0
FHAD1-AS1	35	35	21
FHDC1	7592	7592	7752
FHIP1A	12	12	1
FHIP1B	35	35	34
FHIP2A	103	103	87
FHIP2B	7	7	8
FHIT	1487	1539	1214
FHL1	174	174	181
FHL2	28	30	14
FHL3	2	4	0
FHL5	0	0	0
FHOD1	40	40	40
FHOD3	2	2	0
FHP1	1	17	0
FIBCD1	0	0	0
FIBIN	0	0	0
FIBP	54	54	65
FICD	0	0	0
FIG4	78	78	78
FIGLA	0	0	0
FIGN	39	38	51
FIGNL1	52	52	75
FIGNL2	31	31	31
FIGNL2-DT	5	5	0
FILIP1	125	125	126
FILIP1L	230	230	221
FILNC1	102	102	98
FIP1L1	560	560	577
FIRRE	5	7	11
FIS1	249	249	268
FITM1	0	0	0
FITM2	41	41	40
FIZ1	49	49	48
FJX1	0	0	1
FKBP10	0	0	0
FKBP11	19	19	19
FKBP14	33	33	34
FKBP15	241	241	271
FKBP1A	498	480	569
FKBP1AP1	1	1	2
FKBP1AP2	0	0	0
FKBP1AP3	0	0	0
FKBP1AP4	0	0	0
FKBP1A-SDCBP2	3	4	1
FKBP1B	99	99	101
FKBP1BP1	0	0	0
FKBP1C	33	35	0
FKBP2	17	17	12
FKBP3	516	516	522
FKBP4	28	28	31
FKBP4P1	2	2	2
FKBP4P2	0	0	1
FKBP4P6	0	0	0
FKBP4P7	0	0	0
FKBP4P8	0	0	0
FKBP5	197	197	182
FKBP6	0	0	0
FKBP7	11	11	11
FKBP8	393	394	479
FKBP9	66	66	63
FKBP9P1	27	21	27
FKBPL	7	7	0
FKRP	22	22	22
FKSG29	0	0	0
FKTN	5	5	6
FLACC1	71	71	76
FLAD1	91	91	103
FLCN	26	24	26
FLG	45	45	45
FLG2	0	0	0
FLG-AS1	15	14	15
FLI1	509	509	449
FLICR	0	0	0
FLII	12	6	198
FLJ12825	46	38	51
FLJ13224	0	0	0
FLJ16779	0	0	0
FLJ20021	0	0	0
FLJ20712	0	0	0
FLJ25758	0	0	0
FLJ30679	0	0	0
FLJ32255	152	152	154
FLJ33534	215	246	217
FLJ36000	17	12	3
FLJ37201	1	1	1
FLJ38576	0	0	0
FLJ39095	0	0	0
FLJ40194	1	2	1
FLJ40288	79	78	58
FLJ42393	21	20	51
FLJ42627	0	0	0
FLJ42969	18	18	30
FLJ43315	33	36	12
FLJ45513	0	0	0
FLJ46284	70	71	69
FLJ46875	0	0	0
FLNA	494	494	564
FLNB	60	61	54
FLNB-AS1	0	0	1
FLNC	32	32	25
FLNC-AS1	3	3	0
FLOT1	0	0	77
FLOT2	357	357	362
FLRT1	0	0	0
FLRT2	39	41	34
FLRT3	0	0	0
FLT1	50	50	45
FLT1P1	0	0	0
FLT3	3	3	0
FLT3LG	200	200	204
FLT4	37	37	39
FLVCR1	48	48	51
FLVCR1-DT	0	0	0
FLVCR2	47	49	51
FLVCR2-AS1	38	38	38
FLYWCH1	0	0	0
FLYWCH1P1	0	0	0
FLYWCH2	0	0	0
FMC1	1	1	1
FMC1-LUC7L2	7	7	4
FMN1	65	67	67
FMN2	1	1	0
FMN2P1	0	0	0
FMNL1	256	256	274
FMNL1-DT	166	165	168
FMNL2	68	68	64
FMNL3	109	109	115
FMO1	0	0	0
FMO10P	18	18	11
FMO11P	1	1	1
FMO2	75	75	74
FMO3	0	0	0
FMO4	59	59	66
FMO5	66	66	66
FMO6P	3	4	4
FMO7P	0	0	0
FMO8P	0	0	1
FMO9P	38	36	35
FMOD	14	14	14
FMR1	42	42	241
FMR1-AS1	2	2	1
FMR1NB	16	16	12
FN1	132	124	130
FN3K	11	11	9
FN3KRP	0	0	2
FNBP1	519	519	511
FNBP1L	309	310	97
FNBP1P1	0	0	0
FNBP1P2	0	0	0
FNBP4	84	66	93
FNDC1	0	0	0
FNDC10	0	0	0
FNDC11	0	0	0
FNDC1-AS1	0	0	2
FNDC1-IT1	0	0	0
FNDC3A	369	369	394
FNDC3B	540	540	525
FNDC3CP	1	0	0
FNDC4	0	0	0
FNDC5	3	3	2
FNDC7	27	27	19
FNDC8	19	16	4
FNDC9	2	2	0
FNIP1	269	268	310
FNIP2	133	133	134
FNTA	160	152	254
FNTAP1	7	20	0
FNTAP2	0	0	0
FNTB	23	23	2
FOCAD	101	101	80
FOCAD-AS1	0	0	0
FOLH1	0	0	0
FOLH1B	0	0	0
FOLR1	15	15	6
FOLR1P1	8	8	8
FOLR2	0	0	0
FOLR3	95	95	96
FOLR3P1	4	4	0
FOS	16	16	17
FOSB	19	19	2
FOSL1	0	0	0
FOSL1P1	0	0	0
FOSL2	36	36	37
FOSL2-AS1	2	3	2
FOXA1	1	1	0
FOXA2	0	0	0
FOXA3	26	26	25
FOXB1	1	1	2
FOXB2	0	0	1
FOXC1	27	27	25
FOXC2	16	16	17
FOXC2-AS1	0	0	0
FOXCUT	0	1	1
FOXD1	0	0	1
FOXD2	0	0	2
FOXD2-AS1	0	0	1
FOXD3	0	0	0
FOXD3-AS1	0	0	12
FOXD4	0	0	0
FOXD4L1	3	4	0
FOXD4L3	2	1	0
FOXD4L4	0	1	0
FOXD4L5	0	1	0
FOXD4L6	0	1	0
FOXE1	0	0	0
FOXE3	0	0	0
FOXF1	11	11	15
FOXF2	35	35	36
FOXG1	0	0	0
FOXG1-AS1	102	100	35
FOXH1	0	0	0
FOXI1	0	0	0
FOXI2	6	6	207
FOXI3	51	51	51
FOXJ1	0	0	0
FOXJ2	178	178	177
FOXJ3	327	327	313
FOXK1	42	42	33
FOXK2	45	45	45
FOXL1	0	0	0
FOXL2	0	0	0
FOXL2NB	0	0	0
FOXL3	0	0	0
FOXL3-OT1	0	0	0
FOXM1	64	64	64
FOXN1	0	0	0
FOXN2	401	401	394
FOXN3	456	456	380
FOXN3-AS1	7	7	7
FOXN3-AS2	0	0	0
FOXN3P1	0	0	0
FOXN3P2	0	2	0
FOXN4	0	0	0
FOXO1	294	294	279
FOXO1B	0	0	0
FOXO3	1294	1232	1191
FOXO3B	69	71	2
FOXO4	192	192	201
FOXO6	9	9	2
FOXO6-AS1	2	2	0
FOXP1	570	569	601
FOXP1-AS1	11	11	0
FOXP2	107	103	117
FOXP3	8	7	0
FOXP4	0	0	0
FOXP4-AS1	60	60	28
FOXQ1	0	0	1
FOXR1	0	0	0
FOXR2	0	0	0
FOXRED1	64	64	64
FOXRED2	3	3	4
FOXS1	0	0	0
FPGS	3	3	3
FPGT	0	0	0
FPGT-TNNI3K	0	0	0
FPR1	177	177	199
FPR2	3	3	3
FPR3	84	84	86
FRA10AC1	66	66	73
FRAS1	294	304	265
FRAT1	121	121	122
FRAT2	177	177	181
FREM1	0	0	0
FREM2	0	0	1
FREM2-AS1	2	2	0
FREM3	115	115	104
FRG1	0	0	266
FRG1BP	39	42	90
FRG1CP	96	99	43
FRG1DP	10	10	4
FRG1-DT	41	47	0
FRG1EP	19	18	18
FRG1FP	1	1	3
FRG1GP	3	0	3
FRG1HP	285	301	173
FRG1JP	14	23	32
FRG2	1	1	0
FRG2B	0	0	0
FRG2C	0	0	0
FRG2DP	0	0	0
FRG2EP	1	1	0
FRG2FP	0	0	0
FRG2GP	0	0	0
FRG2IP	0	0	0
FRG2KP	0	0	0
FRG2LP	0	0	0
FRG2MP	0	0	0
FRGCA	0	0	0
FRK	16	16	16
FRMD1	0	0	0
FRMD3	96	96	83
FRMD4A	120	119	111
FRMD4B	87	87	86
FRMD5	1	1	0
FRMD6	46	46	50
FRMD6-AS1	0	0	0
FRMD6-AS2	133	132	104
FRMD7	0	0	0
FRMD8	113	113	113
FRMD8P1	0	0	0
FRMPD1	0	0	0
FRMPD2	0	0	0
FRMPD2B	7	5	3
FRMPD3	69	69	70
FRMPD3-AS1	9	4	5
FRMPD4	0	0	0
FRMPD4-AS1	0	0	0
FRRS1	45	45	46
FRRS1L	48	48	49
FRS2	146	146	130
FRS3	0	0	0
FRY	32	32	32
FRY-AS1	3	3	1
FRYL	544	544	553
FRZB	66	66	59
FSBP	17	17	17
FSCB	0	0	0
FSCN1	50	50	27
FSCN1P1	0	0	0
FSCN2	0	0	0
FSCN3	9	8	8
FSD1	15	15	14
FSD1L	48	48	59
FSD2	0	0	0
FSHB	0	0	0
FSHR	0	0	0
FSIP1	9	9	8
FSIP2	0	0	0
FSIP2-AS1	0	0	0
FSIP2-AS2	9	9	0
FSIP2LP	5	2	0
FST	21	21	21
FSTL1	90	91	87
FSTL3	12	12	0
FSTL4	0	0	0
FSTL5	0	0	0
FTCD	0	0	0
FTCD-AS1	0	0	0
FTCDNL1	8	8	8
FTH1	25771	25936	25490
FTH1P1	0	0	0
FTH1P10	111	32	37
FTH1P11	21	3	20
FTH1P12	4	4	5
FTH1P13	0	0	0
FTH1P14	0	0	0
FTH1P15	0	0	0
FTH1P16	6	6	3
FTH1P19	0	0	0
FTH1P2	3	2	0
FTH1P20	111	166	35
FTH1P21	0	0	0
FTH1P22	18	18	18
FTH1P23	9	9	0
FTH1P24	0	0	0
FTH1P25	0	0	0
FTH1P26	0	0	0
FTH1P27	0	0	0
FTH1P3	4	6	2
FTH1P4	35	35	35
FTH1P5	9	10	0
FTH1P6	0	0	0
FTH1P7	143	29	24
FTH1P8	30	31	0
FTH1P9	0	0	0
FTHL17	0	0	0
FTHL18P	0	0	0
FTL	10644	10645	10556
FTLP1	0	0	0
FTLP10	16	16	17
FTLP11	0	0	0
FTLP12	0	0	0
FTLP13	0	0	0
FTLP14	2	2	2
FTLP15	2	2	0
FTLP16	0	0	0
FTLP17	1	0	0
FTLP18	0	0	0
FTLP19	0	0	0
FTLP2	0	0	3
FTLP3	10	10	5
FTLP4	0	0	0
FTLP5	0	0	0
FTLP6	0	0	0
FTLP7	0	0	0
FTLP8	0	0	0
FTLP9	0	0	0
FTMT	0	0	0
FTO	107	107	54
FTO-IT1	3	3	3
FTOP1	32	32	32
FTSJ1	151	151	145
FTSJ3	200	200	214
FTX	167	168	164
FUBP1	296	296	281
FUBP3	113	113	117
FUCA1	25	25	27
FUCA1P1	0	0	0
FUCA2	23	23	25
FUNDC1	100	99	104
FUNDC2	295	253	296
FUNDC2P1	11	53	0
FUNDC2P2	1	1	0
FUNDC2P3	0	0	0
FUNDC2P4	0	0	0
FUOM	20	20	23
FURIN	83	83	179
FUS	520	520	538
FUT1	61	61	61
FUT10	0	0	0
FUT11	22	22	22
FUT2	0	0	1
FUT3	18	18	0
FUT4	69	69	69
FUT5	0	0	1
FUT6	0	0	0
FUT7	43	43	43
FUT8	256	256	232
FUT8-AS1	0	0	3
FUT9	2	2	0
FUZ	0	0	0
FXN	24	27	17
FXNP1	0	0	0
FXNP2	0	0	0
FXR1	647	647	625
FXR2	29	29	28
FXYD1	19	19	21
FXYD2	0	0	0
FXYD3	0	0	5
FXYD4	6	6	6
FXYD5	224	224	235
FXYD6	23	21	20
FXYD6-FXYD2	14	13	9
FXYD6P1	0	0	0
FXYD6P2	0	0	0
FXYD6P3	0	0	0
FXYD7	9	10	3
FYB1	2495	2495	2323
FYB2	0	0	0
FYCO1	86	86	87
FYN	609	609	631
FYTTD1	239	239	267
FYTTD1P1	0	0	0
FZD1	32	32	32
FZD10	0	0	0
FZD10-AS1	29	29	30
FZD2	0	0	1
FZD3	20	20	19
FZD4	38	38	32
FZD4-DT	10	10	8
FZD5	71	71	74
FZD6	48	48	43
FZD7	0	0	0
FZD8	0	0	0
FZD9	0	0	0
FZR1	149	149	152
G0S2	0	0	0
G2E3	148	148	150
G2E3-AS1	7	5	5
G3BP1	798	860	990
G3BP1P1	0	0	0
G3BP2	556	556	560
G6PC1	53	53	33
G6PC2	0	0	0
G6PC3	0	0	0
G6PD	111	110	96
GAA	0	0	6
GAB1	173	173	167
GAB2	110	110	112
GAB3	124	124	129
GAB4	2	2	0
GABARAP	1434	1434	1445
GABARAPL1	195	194	203
GABARAPL1-AS1	0	0	0
GABARAPL2	862	862	853
GABARAPL3	15	15	14
GABBR1	0	0	0
GABBR2	0	0	0
GABPA	243	238	234
GABPAP	15	20	0
GABPB1	96	96	100
GABPB1-AS1	0	0	2
GABPB1-IT1	55	55	57
GABPB2	79	81	116
GABRA1	12	8	7
GABRA2	57	57	28
GABRA3	0	0	0
GABRA4	106	105	81
GABRA5	0	0	0
GABRA6	2	2	0
GABRB1	0	0	0
GABRB2	94	93	72
GABRB3	0	0	0
GABRD	0	0	0
GABRE	0	0	0
GABRG1	8	8	8
GABRG2	33	33	37
GABRG3	348	358	304
GABRG3-AS1	0	0	0
GABRP	0	0	0
GABRQ	0	0	0
GABRR1	22	22	21
GABRR2	0	0	0
GABRR3	19	19	9
GACAT1	61	64	31
GACAT2	0	1	3
GACAT3	3	3	3
GAD1	6	6	0
GAD2	234	237	197
GADD45A	51	51	300
GADD45AP1	0	0	0
GADD45B	12	12	11
GADD45G	11	11	12
GADD45GIP1	98	98	98
GADL1	0	0	0
GAGE1	0	0	0
GAGE10	0	0	0
GAGE12B	1	0	0
GAGE12C	1	1	0
GAGE12D	1	1	0
GAGE12E	1	1	0
GAGE12F	1	1	0
GAGE12G	1	1	0
GAGE12H	1	1	0
GAGE12J	34	34	0
GAGE13	12	12	0
GAGE2A	1	1	0
GAK	42	42	25
GAL	28	28	18
GAL3ST1	9	9	9
GAL3ST2	2	2	1
GAL3ST3	0	0	0
GAL3ST4	4	2	0
GALC	72	72	81
GALE	17	16	16
GALK1	3	3	2
GALK2	14	14	11
GALM	24	25	25
GALNS	0	0	0
GALNT1	303	303	309
GALNT10	272	272	265
GALNT11	80	80	80
GALNT12	0	0	0
GALNT13	3	3	3
GALNT14	0	0	0
GALNT15	11	11	11
GALNT16	3	3	0
GALNT17	3	3	3
GALNT18	6	6	6
GALNT2	76	76	75
GALNT3	0	0	0
GALNT4	18	18	0
GALNT5	0	0	0
GALNT6	97	97	98
GALNT7	45	45	45
GALNT7-DT	0	1	0
GALNT8	131	131	120
GALNT9	188	191	3
GALNTL5	1	1	0
GALNTL6	0	0	0
GALNTL6-AS1	4	4	3
GALP	42	42	38
GALR1	0	0	0
GALR2	0	0	0
GALR3	0	0	0
GALT	24	24	24
GAMT	32	32	34
GAMTP1	0	0	0
GAMTP2	0	0	0
GAN	113	112	116
GANAB	48	48	51
GANC	21	24	13
GAP43	145	147	104
GAPDH	3069	3048	3550
GAPDHP1	43	49	8
GAPDHP14	0	0	0
GAPDHP15	0	0	0
GAPDHP16	0	0	0
GAPDHP17	0	0	0
GAPDHP19	0	0	0
GAPDHP2	0	0	0
GAPDHP20	0	0	0
GAPDHP21	0	0	0
GAPDHP22	0	0	0
GAPDHP23	0	0	0
GAPDHP24	0	0	0
GAPDHP25	3	3	3
GAPDHP26	0	0	0
GAPDHP27	16	16	16
GAPDHP28	0	0	0
GAPDHP29	0	0	0
GAPDHP30	0	0	0
GAPDHP31	0	0	0
GAPDHP32	0	0	0
GAPDHP33	0	0	0
GAPDHP34	0	0	0
GAPDHP35	6	6	6
GAPDHP36	0	0	0
GAPDHP37	0	0	0
GAPDHP38	0	0	0
GAPDHP39	0	0	0
GAPDHP40	9	8	2
GAPDHP41	0	0	0
GAPDHP42	0	0	0
GAPDHP43	0	0	0
GAPDHP44	0	0	0
GAPDHP45	1	1	1
GAPDHP46	0	0	0
GAPDHP47	0	0	0
GAPDHP48	0	0	0
GAPDHP49	0	0	0
GAPDHP50	0	0	0
GAPDHP51	0	0	0
GAPDHP52	0	0	0
GAPDHP53	0	0	0
GAPDHP54	0	0	0
GAPDHP55	0	0	0
GAPDHP56	0	0	0
GAPDHP57	0	0	0
GAPDHP58	0	0	0
GAPDHP59	0	0	0
GAPDHP60	0	0	0
GAPDHP61	0	0	1
GAPDHP62	1	1	0
GAPDHP63	7	11	0
GAPDHP64	0	0	0
GAPDHP65	6	6	5
GAPDHP66	0	0	0
GAPDHP67	0	0	0
GAPDHP68	0	0	0
GAPDHP69	0	0	0
GAPDHP70	0	0	0
GAPDHP71	0	0	2
GAPDHP72	2	18	0
GAPDHP73	0	0	0
GAPDHP74	0	0	0
GAPDHP75	0	0	0
GAPDHP76	0	0	0
GAPDHS	28	28	25
GAPLINC	5	5	0
GAPT	435	435	419
GAPVD1	424	424	392
GAR1	33	33	32
GAREM1	0	0	0
GAREM2	22	22	23
GARIN1A	0	0	0
GARIN1B	0	0	0
GARIN2	0	0	0
GARIN3	0	0	0
GARIN3P1	0	0	0
GARIN4	0	0	0
GARIN5A	15	15	6
GARIN5B	0	0	0
GARIN6	0	0	0
GARNL3	6	6	6
GARRE1	97	98	58
GARS1	65	65	133
GARS1-DT	27	27	18
GARS1P1	0	0	0
GART	215	215	219
GAS1	0	0	0
GAS1RR	11	10	5
GAS2	0	0	0
GAS2L1	3	3	3
GAS2L1P2	1	1	0
GAS2L2	0	0	0
GAS2L3	117	117	116
GAS5	720	723	753
GAS5-AS1	0	0	0
GAS6	68	68	74
GAS6-AS1	60	60	15
GAS6-DT	2	2	0
GAS7	146	146	169
GAS8	17	17	17
GAS8-AS1	0	0	1
GASAL1	0	1	0
GASK1A	33	36	2
GASK1B	95	95	97
GASK1B-AS1	17	14	2
GAST	0	0	0
GATA1	163	163	141
GATA2	93	93	93
GATA2-AS1	105	105	104
GATA3	48	48	39
GATA3-AS1	0	0	1
GATA4	31	31	11
GATA5	0	0	0
GATA6	16	16	16
GATA6-AS1	0	0	0
GATAD1	119	119	112
GATAD2A	240	240	240
GATAD2B	32	24	145
GATB	99	105	81
GATC	353	353	223
GATD1	7	7	7
GATD1-DT	0	0	1
GATD3	0	0	0
GATM	18	18	18
GAU1	1	1	1
GBA	8	7	0
GBA2	114	114	114
GBA3	59	59	0
GBAP1	2	2	0
GBE1	108	108	112
GBF1	285	285	288
GBGT1	43	43	43
GBP1	539	538	562
GBP1P1	18	18	2
GBP2	817	817	821
GBP3	209	209	206
GBP4	99	99	119
GBP5	1060	1060	1122
GBP6	0	0	0
GBP7	11	12	9
GBX1	4	4	11
GBX2	0	0	0
GC	22	22	24
GCA	330	330	347
GCAT	0	0	0
GCATP1	0	0	0
GCAWKR	0	0	0
GCC1	115	115	115
GCC2	536	518	555
GCC2-AS1	58	53	37
GCDH	43	44	15
GCFC2	123	123	101
GCG	1	1	0
GCGR	0	0	0
GCH1	129	129	132
GCHFR	0	0	0
GCK	0	0	0
GCKR	0	0	0
GCLC	603	602	699
GCLM	246	246	250
GCM1	36	36	27
GCM2	34	22	14
GCN1	46	46	116
GCNA	17	17	17
GCNAP1	0	0	0
GCNT1	11	11	11
GCNT1P1	0	0	0
GCNT1P2	0	0	0
GCNT1P3	0	0	0
GCNT1P4	0	0	0
GCNT1P5	0	0	0
GCNT2	0	0	0
GCNT2P1	0	0	0
GCNT3	0	0	0
GCNT4	45	45	45
GCNT7	17	18	8
GCOM1	439	387	473
GCSAM	0	0	2
