Gene Name	fr	rf	star
DAAM2-AS1	0	0	0
DAB1	631	664	4730
DAB1-AS1	0	0	0
DAB2	77	72	75
DAB2IP	251	249	859
DACH1	0	0	0
DACH2	0	0	0
DACT1	0	0	0
DACT2	0	0	0
DACT3	0	0	0
DACT3-AS1	11	11	32
DAD1	63	63	105
DAD1P1	0	0	0
DAG1	0	0	0
DAGLA	0	0	0
DAGLB	11	11	10
DALRD3	0	0	0
DANCR	13	13	24
DAND5	0	0	0
DANT1	16	15	8
DANT2	134	137	119
DAO	0	0	0
DAOA	3	3	11
DAOA-AS1	4	4	6
DAP	76	76	120
DAP3	76	76	81
DAP3P1	1	1	1
DAP3P2	2	2	0
DAPK1	33	33	33
DAPK1-IT1	1	1	3
DAPK2	0	0	11
DAPK3	3	3	4
DAPL1	33	33	12
DAPP1	56	56	61
DARS1	73	72	57
DARS1-AS1	2	2	7
DARS2	59	65	11
DAW1	0	0	0
DAXX	5	5	7
DAZ1	278	237	1235
DAZ2	0	0	0
DAZ3	1	1	0
DAZ4	598	598	918
DAZAP1	46	46	46
DAZAP2	688	679	617
DAZAP2P1	8	16	12
DAZL	1	1	1
DBET	1	1	0
DBF4	35	35	55
DBF4B	0	0	0
DBF4P1	0	0	0
DBF4P2	0	0	0
DBF4P3	0	0	0
DBH	6	5	15
DBH-AS1	18	18	24
DBI	159	159	163
DBIL5P	0	0	0
DBIL5P2	0	0	0
DBIP1	0	0	0
DBIP2	0	0	0
DBIP3	0	0	0
DBN1	10	10	21
DBNDD1	0	0	0
DBNDD2	1	1	1
DBNL	19	19	23
DBP	21	21	21
DBR1	8	8	8
DBT	35	35	35
DBX1	0	0	1
DBX2	2	2	66
DCAF1	35	35	35
DCAF10	24	24	24
DCAF11	37	37	4
DCAF12	3409	3409	3477
DCAF12L1	0	0	0
DCAF12L2	0	0	0
DCAF13	18	18	127
DCAF13P1	0	0	1
DCAF13P2	0	0	0
DCAF13P3	1	1	1
DCAF15	5	5	2
DCAF16	6	6	63
DCAF17	7	7	7
DCAF4	27	27	27
DCAF4L1	0	0	0
DCAF4L2	0	0	0
DCAF5	207	207	208
DCAF6	186	174	170
DCAF7	96	94	88
DCAF8	66	67	91
DCAF8-DT	0	0	0
DCAF8L1	0	0	0
DCAF8L2	0	0	0
DCAKD	19	20	26
DCANP1	0	0	0
DCBLD1	3	3	3
DCBLD2	1	1	2
DCC	1	1	3
DCD	13	13	22
DCDC1	3	3	3
DCDC2	41	42	179
DCDC2B	201	202	1373
DCDC2C	0	0	0
DCHS1	28	28	28
DCHS2	0	0	0
DCK	197	197	205
DCLK1	0	0	0
DCLK2	0	0	1
DCLK3	0	0	0
DCLRE1A	0	0	0
DCLRE1B	2	2	2
DCLRE1C	24	24	62
DCLRE1CP1	0	0	0
DCN	13	13	48
DCP1A	181	181	503
DCP1B	27	27	19
DCP2	235	235	249
DCPS	20	21	22
DCST1	24	24	31
DCST1-AS1	9	9	8
DCST2	0	0	0
DCSTAMP	0	0	0
DCT	0	0	0
DCTD	39	39	39
DCTN1	42	42	48
DCTN1-AS1	1	1	0
DCTN2	43	43	43
DCTN3	22	22	22
DCTN4	59	59	65
DCTN5	52	52	105
DCTN6	524	524	52
DCTPP1	14	14	13
DCUN1D1	681	680	612
DCUN1D2	13	13	13
DCUN1D3	22	22	22
DCUN1D4	77	77	24
DCUN1D5	38	38	42
DCX	0	0	2
DCXR	61	61	60
DCXR-DT	0	0	0
DDA1	16	16	16
DDAH1	10	10	11
DDAH2	0	0	0
DDB1	724	721	648
DDB2	22	22	24
DDC	0	0	0
DDC-AS1	8	8	9
DDHD1	3	3	3
DDHD1-DT	220	240	24
DDHD2	43	43	43
DDI1	0	0	0
DDI2	117	117	154
DDIAS	0	0	0
DDIT3	0	0	0
DDIT4	23	23	24
DDIT4L	0	0	0
DDIT4L-AS1	1	1	2
DDN	2	2	2
DDN-AS1	0	0	0
DDO	0	0	0
DDOST	59	59	88
DDR1	0	0	0
DDR2	23	23	21
DDRGK1	25	24	28
DDT	23	18	33
DDTL	0	0	0
DDTP1	0	0	0
DDX1	38	38	20
DDX10	469	467	2872
DDX10P1	0	0	0
DDX10P2	0	0	0
DDX11	3	3	3
DDX11-AS1	5	5	5
DDX11L1	0	1	0
DDX11L10	36	36	35
DDX11L16	0	1	0
DDX11L16_1	0	0	0
DDX11L17	0	1	0
DDX11L2	40	39	3
DDX11L5	0	0	0
DDX11L8	0	1	0
DDX11L9	0	1	0
DDX12P	37	37	17
DDX17	139	139	140
DDX18	21	21	42
DDX18P1	0	0	0
DDX18P2	0	0	1
DDX18P3	1	1	0
DDX18P4	0	0	0
DDX18P5	0	0	0
DDX18P6	3	3	1
DDX19A	12	12	11
DDX19A-DT	19	20	11
DDX19B	52	55	24
DDX20	11	11	25
DDX20P1	0	0	0
DDX21	174	174	161
DDX23	25	25	27
DDX24	225	229	17
DDX25	0	0	0
DDX27	41	41	60
DDX28	61	61	61
DDX31	3	3	4
DDX39A	7	7	12
DDX39AP1	0	0	0
DDX39B	9	9	0
DDX39B-AS1	0	0	0
DDX39BP1	0	0	0
DDX39BP2	0	0	0
DDX3P1	25	25	115
DDX3P2	0	0	0
DDX3P3	0	0	0
DDX3X	362	362	367
DDX3Y	119	119	139
DDX4	0	0	0
DDX41	40	40	40
DDX42	79	79	82
DDX43	0	0	0
DDX43P1	0	0	0
DDX43P2	0	0	0
DDX43P3	0	0	0
DDX46	85	85	86
DDX47	8	8	8
DDX49	2	2	2
DDX5	564	564	576
DDX50	29	29	29
DDX50P1	1	1	0
DDX50P2	0	0	3
DDX51	0	0	0
DDX52	4	4	8
DDX53	0	0	0
DDX54	8	8	17
DDX55	60	60	61
DDX55P1	0	0	0
DDX56	0	0	1
DDX58	51	51	511
DDX59	27	27	27
DDX59-AS1	2	2	8
DDX6	679	679	683
DDX60	32	32	46
DDX60L	93	93	93
DDX6P1	0	0	0
DDX6P2	2	2	0
DEAF1	0	0	0
DECR1	42	42	45
DECR2	1	1	0
DEDD	3	3	3
DEDD2	66	66	68
DEF6	66	66	70
DEF8	6	6	4
DEFA1	0	58	0
DEFA10P	0	0	0
DEFA11P	0	0	0
DEFA1B	44	59	0
DEFA3	57	26	39
DEFA4	4	4	8
DEFA5	4	4	0
DEFA6	0	0	0
DEFA7P	0	0	0
DEFA8P	0	0	0
DEFA9P	0	0	0
DEFB1	0	0	0
DEFB103A	2	2	0
DEFB103B	1	1	0
DEFB104A	0	0	0
DEFB104B	0	0	0
DEFB105A	0	0	0
DEFB105B	0	0	0
DEFB106A	0	0	0
DEFB106B	0	0	0
DEFB107A	1	1	0
DEFB107B	1	1	0
DEFB108A	0	0	0
DEFB108B	0	0	0
DEFB108C	0	0	0
DEFB108D	1	1	0
DEFB108E	1	1	0
DEFB108F	1	1	0
DEFB109A	15	15	23
DEFB109B	12	12	0
DEFB109C	3	3	15
DEFB109D	3	3	0
DEFB109E	1	1	0
DEFB109F	1	1	1
DEFB110	0	0	0
DEFB112	1	0	0
DEFB113	0	0	0
DEFB114	0	0	0
DEFB115	0	0	0
DEFB116	0	0	0
DEFB117	0	0	0
DEFB118	14	14	13
DEFB119	3	3	12
DEFB121	0	0	42
DEFB122	3	3	7
DEFB123	2	2	0
DEFB124	8	8	3
DEFB125	2	2	0
DEFB126	0	0	0
DEFB127	0	0	0
DEFB128	0	0	0
DEFB129	0	0	1
DEFB130A	1	1	10
DEFB130B	1	1	0
DEFB130C	0	0	0
DEFB130D	0	0	0
DEFB131A	12	13	74
DEFB131B	0	0	3
DEFB131C	4	6	0
DEFB131D	10	10	0
DEFB131E	0	0	0
DEFB132	0	0	0
DEFB133	0	0	0
DEFB134	0	0	0
DEFB135	0	0	0
DEFB136	0	0	0
DEFB4A	1	1	3
DEFB4B	0	0	0
DEFT1P	0	0	0
DEFT1P2	0	0	0
DEGS1	34	34	35
DEGS2	0	0	0
DEK	290	290	296
DELE1	19	19	19
DELEC1	134	134	80
DENND10	41	122	49
DENND10P1	42	15	5
DENND11	16	16	0
DENND1A	44	44	44
DENND1B	116	116	110
DENND1C	0	0	0
DENND2A	71	71	262
DENND2B	40	42	284
DENND2B-AS1	69	69	103
DENND2C	22	17	28
DENND2D	84	84	87
DENND3	19	19	19
DENND4A	227	227	233
DENND4B	18	18	18
DENND4C	101	102	107
DENND5A	119	119	122
DENND5B	44	44	44
DENND5B-AS1	161	160	52
DENND6A	89	89	85
DENND6A-DT	0	0	0
DENND6B	27	28	27
DENR	5	5	15
DEPDC1	34	34	38
DEPDC1-AS1	1	1	5
DEPDC1B	0	0	0
DEPDC1P1	0	0	0
DEPDC1P2	4	4	0
DEPDC4	0	0	0
DEPDC5	2	2	2
DEPDC7	2	2	0
DEPP1	11	11	19
DEPTOR	247	221	107
DERA	35	35	35
DERL1	104	104	104
DERL2	0	0	0
DERL3	0	0	0
DERPC	0	0	0
DES	0	0	3
DESI1	16	16	19
DESI2	35	35	41
DET1	18	19	13
DEUP1	0	0	0
DEXI	22	22	42
DFFA	2	2	13
DFFB	0	0	0
DFFBP1	0	0	1
DGAT1	0	0	0
DGAT2	0	0	0
DGAT2-DT	24	24	25
DGAT2L6	19	19	58
DGAT2L7P	0	0	0
DGCR11	0	0	0
DGCR2	210	209	509
DGCR5	7	7	14
DGCR6	0	0	0
DGCR6L	0	0	0
DGCR8	2	2	2
DGKA	28	28	28
DGKB	0	0	0
DGKD	62	63	72
DGKE	27	27	28
DGKG	110	111	404
DGKH	73	66	150
DGKI	0	0	0
DGKK	87	86	252
DGKQ	0	0	0
DGKZ	27	27	16
DGKZP1	0	0	0
DGLUCY	340	340	228
DGUOK	10	10	10
DGUOK-AS1	6	6	4
DHCR24	0	0	7
DHCR7	0	0	0
DHDDS	38	38	38
DHDDS-AS1	1	1	0
DHDH	0	0	0
DHFR	24	25	40
DHFR2	0	0	6
DHFRP1	20	21	79
DHFRP2	0	0	0
DHFRP3	0	0	0
DHFRP5	0	0	0
DHFRP6	0	0	0
DHH	2	2	2
DHODH	0	0	0
DHPS	58	58	169
DHRS1	0	0	0
DHRS11	0	0	0
DHRS12	30	30	30
DHRS13	0	0	1
DHRS2	0	0	0
DHRS3	8	8	8
DHRS4	0	0	0
DHRS4-AS1	10	10	0
DHRS4L1	1	1	0
DHRS4L2	105	104	1
DHRS7	33	33	77
DHRS7B	0	0	0
DHRS7C	12	12	49
DHRS9	0	0	0
DHRSX	149	149	0
DHRSX_1	0	0	0
DHTKD1	475	477	289
DHX15	50	50	50
DHX16	0	0	0
DHX29	54	53	51
DHX30	1	1	1
DHX32	0	0	0
DHX33	131	130	129
DHX33-DT	0	0	0
DHX34	0	0	0
DHX35	1	1	1
DHX36	36	36	4
DHX37	0	0	0
DHX38	0	0	1
DHX40	92	92	135
DHX40P1	23	23	58
DHX57	18	18	18
DHX58	29	29	29
DHX8	18	18	18
DHX9	127	127	84
DHX9-AS1	0	0	1
DHX9P1	0	0	0
DIABLO	46	46	50
DIAPH1	405	403	426
DIAPH1-AS1	12	12	412
DIAPH2	444	442	1193
DIAPH2-AS1	1	1	3
DIAPH3	8	8	16
DIAPH3-AS1	80	80	378
DIAPH3-AS2	5	5	10
DICER1	106	105	83
DICER1-AS1	1	1	2
DIDO1	36	36	36
DIMT1	20	20	33
DIMT1P1	0	0	0
DINOL	0	0	0
DIO1	55	54	85
DIO2	321	321	1453
DIO2-AS1	448	437	494
DIO3	0	0	1
DIO3OS	0	0	6
DIP2A	16	16	28
DIP2A-IT1	1	1	0
DIP2B	225	221	294
DIP2C	19	20	71
DIPK1A	156	158	104
DIPK1B	6	6	6
DIPK1C	0	0	0
DIPK2A	74	74	75
DIPK2B	11	11	11
DIRAS1	0	0	0
DIRAS2	4	4	6
DIRAS3	0	0	0
DIRC1	7	7	42
DIRC3	120	142	986
DIRC3-AS1	76	71	125
DIS3	75	75	112
DIS3L	53	53	52
DIS3L2	93	100	148
DIS3L2P1	0	0	1
DISC1	613	612	182
DISC1FP1	168	171	214
DISC1-IT1	0	0	0
DISC2	3	3	3
DISP1	14	14	14
DISP2	10	10	8
DISP3	0	0	0
DIXDC1	19	19	24
DKC1	20	20	21
DKFZP434A062	4	4	4
DKFZp434L192	0	0	0
DKFZp451B082	0	0	1
DKFZP586I1420	8	8	33
DKK1	0	0	0
DKK2	24	19	44
DKK3	0	0	0
DKK4	0	0	0
DKKL1	0	0	0
DKKL1P1	0	0	0
DLAT	4	4	7
DLC1	30	28	11
DLD	24	24	34
DLEC1	7	7	7
DLEC1P1	0	0	0
DLEU1	399	400	691
DLEU1-AS1	13	13	15
DLEU2	17	17	79
DLEU2L	0	0	0
DLEU7	30	30	52
DLEU7-AS1	10	10	24
DLG1	56	56	59
DLG1-AS1	33	37	2
DLG2	0	0	1
DLG3	9	9	10
DLG3-AS1	0	0	2
DLG4	14	14	23
DLG5	0	0	0
DLG5-AS1	0	0	2
DLGAP1	1	1	1
DLGAP1-AS1	6	6	6
DLGAP1-AS2	0	0	0
DLGAP1-AS3	5	6	3
DLGAP1-AS4	25	25	50
DLGAP1-AS5	5	5	37
DLGAP2	175	173	26
DLGAP2-AS1	3	4	0
DLGAP3	0	0	3
DLGAP4	64	64	68
DLGAP4-AS1	8	8	42
DLGAP5	47	47	48
DLGAP5P1	0	0	0
DLGAP5P2	0	0	0
DLK1	0	0	0
DLK2	0	0	0
DLL1	0	0	0
DLL3	24	24	46
DLL4	1	1	0
DLST	10	10	11
DLSTP1	0	0	0
DLX1	3	3	0
DLX2	1	1	0
DLX2-DT	6	6	4
DLX3	0	0	3
DLX4	54	54	119
DLX5	0	0	2
DLX6	1	1	0
DLX6-AS1	29	27	221
DM1-AS	0	0	0
DMAC1	1	1	52
DMAC1P1	0	0	2
DMAC2	32	32	15
DMAC2L	13	13	14
DMAP1	9	9	6
DMBT1	10	10	10
DMBT1L1	9	9	10
DMBX1	1	1	6
DMC1	0	0	0
DMD	2	2	56
DMGDH	0	0	0
DMKN	18	18	18
DMP1	0	0	0
DMPK	13	12	10
DMRT1	0	0	0
DMRT2	0	0	0
DMRT3	3	3	3
DMRTA1	0	0	0
DMRTA2	0	0	5
DMRTB1	2	2	2
DMRTC1	94	93	14
DMRTC1B	58	57	0
DMRTC2	0	0	0
DMTF1	24	24	23
DMTF1-AS1	0	0	0
DMTN	455	455	486
DMWD	435	441	249
DMXL1	45	45	55
DMXL1-DT	21	20	62
DMXL2	72	72	72
DNA2	21	21	24
DNAAF1	0	0	0
DNAAF10	5	5	6
DNAAF11	1	1	7
DNAAF11P1	0	0	0
DNAAF2	7	7	6
DNAAF3	2	1	0
DNAAF4	1	1	6
DNAAF4-CCPG1	43	44	86
DNAAF5	0	0	0
DNAAF6	10	10	64
DNAAF8	0	0	0
DNAAF9	0	0	0
DNAH1	0	0	2
DNAH10	0	0	0
DNAH11	297	301	375
DNAH12	1	1	6
DNAH14	25	25	25
DNAH17	4	4	4
DNAH17-AS1	1	1	1
DNAH2	0	0	2
DNAH3	0	0	0
DNAH5	2	2	2
DNAH6	0	0	1
DNAH7	0	0	0
DNAH8	2	2	6
DNAH8-AS1	4	4	5
DNAH9	3	3	3
DNAI1	18	18	21
DNAI2	0	0	0
DNAI3	0	0	0
DNAI4	11	11	12
DNAI7	0	0	0
DNAJA1	210	209	220
DNAJA1P1	0	0	0
DNAJA1P2	0	0	0
DNAJA1P3	0	0	1
DNAJA1P4	0	0	0
DNAJA1P5	1	1	2
DNAJA1P6	0	0	0
DNAJA2	56	56	59
DNAJA3	0	0	0
DNAJA4	129	129	131
DNAJB1	77	77	85
DNAJB11	3	3	4
DNAJB12	8	8	11
DNAJB12P1	1	1	0
DNAJB13	0	0	0
DNAJB14	184	183	191
DNAJB1P1	1	1	37
DNAJB2	58	58	62
DNAJB3	0	0	0
DNAJB4	30	30	30
DNAJB5	6	6	6
DNAJB5-DT	1	1	1
DNAJB6	144	127	126
DNAJB6P1	2	3	0
DNAJB6P5	0	0	0
DNAJB6P7	0	0	0
DNAJB6P8	0	0	0
DNAJB7	1	0	1
DNAJB8	5	5	7
DNAJB8-AS1	4	4	5
DNAJB9	3	3	3
DNAJC1	14	14	14
DNAJC10	17	17	16
DNAJC11	22	22	22
DNAJC12	46	42	122
DNAJC13	55	55	56
DNAJC14	17	17	17
DNAJC15	119	119	277
DNAJC16	30	30	28
DNAJC17	0	0	0
DNAJC17P1	0	0	0
DNAJC18	12	12	0
DNAJC19	2	2	4
DNAJC19P1	0	0	0
DNAJC19P2	0	0	0
DNAJC19P3	0	0	0
DNAJC19P4	0	0	0
DNAJC19P5	0	0	0
DNAJC19P6	0	0	0
DNAJC19P7	0	0	2
DNAJC19P8	4	4	38
DNAJC19P9	0	0	0
DNAJC2	60	60	65
DNAJC21	52	52	54
DNAJC22	0	0	0
DNAJC24	36	36	47
DNAJC25	1	1	7
DNAJC25-GNG10	20	19	50
DNAJC27	0	0	2
DNAJC27-AS1	39	40	56
DNAJC28	1	1	5
DNAJC3	41	41	42
DNAJC30	3	3	4
DNAJC3-DT	3	3	31
DNAJC4	35	35	36
DNAJC5	101	101	110
DNAJC5B	0	0	0
DNAJC5G	0	0	0
DNAJC6	96	97	89
DNAJC7	87	87	96
DNAJC8	129	128	79
DNAJC8P1	1	1	1
DNAJC9	24	27	35
DNAJC9-AS1	5	9	4
DNAL1	6	5	2
DNAL4	29	30	37
DNALI1	0	0	0
DNASE1	0	0	0
DNASE1L1	11	11	13
DNASE1L2	0	0	0
DNASE1L3	26	26	23
DNASE2	7	6	3
DNASE2B	0	0	0
DND1	0	0	1
DND1P1	7	7	0
DND1P2	2	2	15
DNER	0	0	0
DNHD1	6	4	11
DNLZ	0	0	0
DNM1	28	28	60
DNM1L	37	37	38
DNM1P17	0	0	0
DNM1P18	0	0	0
DNM1P19	0	0	0
DNM1P24	7	7	0
DNM1P25	0	0	0
DNM1P26	2	2	0
DNM1P27	0	0	0
DNM1P28	0	0	0
DNM1P29	1	1	0
DNM1P30	0	0	0
DNM1P31	1	1	0
DNM1P32	2	2	0
DNM1P33	0	0	0
DNM1P34	0	1	0
DNM1P35	1	0	0
DNM1P36	0	0	0
DNM1P37	0	0	0
DNM1P38	0	0	0
DNM1P40	0	0	0
DNM1P41	1	0	0
DNM1P43	0	0	0
DNM1P44	0	0	0
DNM1P45	0	0	0
DNM1P46	12	12	13
DNM1P47	0	0	0
DNM1P48	0	0	0
DNM1P49	0	0	0
DNM1P5	0	0	0
DNM1P50	0	0	0
DNM1P9	0	0	0
DNM2	255	259	300
DNM3	49	49	73
DNM3-IT1	0	0	0
DNM3OS	2	2	2
DNMBP	1	1	2
DNMBP-AS1	23	22	148
DNMT1	124	123	122
DNMT3A	3	3	5
DNMT3AP1	24	24	20
DNMT3B	17	17	28
DNMT3L	2	1	0
DNMT3L-AS1	0	0	0
DNPEP	15	15	54
DNPH1	0	0	0
DNTT	17	17	10
DNTTIP1	7	7	7
DNTTIP2	177	177	180
DOC2A	0	0	0
DOC2B	0	0	0
DOC2GP	0	0	0
DOCK1	33	33	35
DOCK10	161	161	162
DOCK11	296	286	328
DOCK11P1	0	6	2
DOCK2	71	71	79
DOCK3	13	13	1
DOCK4	2	2	4
DOCK4-AS1	1	1	7
DOCK5	131	131	347
DOCK6	2	2	2
DOCK7	11	11	11
DOCK8	101	101	105
DOCK8-AS1	0	0	3
DOCK9	132	132	133
DOCK9-AS1	12	12	2
DOCK9-DT	0	0	0
DOHH	0	0	0
DOK1	3	3	12
DOK2	106	106	101
DOK3	33	33	33
DOK4	0	0	0
DOK5	4	4	10
DOK6	46	47	101
DOK7	0	0	0
DOLK	11	11	11
DOLPP1	0	0	0
DONSON	238	140	29
DOP1A	0	0	0
DOP1B	66	66	66
DOT1L	0	0	0
DPAGT1	0	0	0
DPCD	58	58	32
DPEP1	0	0	0
DPEP2	0	0	0
DPEP2NB	0	0	0
DPEP3	0	0	0
DPF1	0	0	0
DPF2	28	28	29
DPF3	135	134	251
DPH1	0	0	0
DPH2	8	8	8
DPH3	151	151	151
DPH3P1	0	0	0
DPH3P2	0	0	0
DPH5	0	0	0
DPH5-DT	101	109	113
DPH6	0	0	0
DPH6-DT	50	50	193
DPH7	0	0	0
DPM1	13	13	14
DPM2	53	53	56
DPM3	43	43	43
DPP10	0	0	0
DPP10-AS1	2	2	16
DPP10-AS3	10	13	75
DPP3	33	34	243
DPP3-DT	24	24	25
DPP3P1	0	0	0
DPP3P2	0	0	0
DPP4	36	36	44
DPP4-DT	0	0	0
DPP6	168	173	287
DPP7	11	11	11
DPP8	111	111	281
DPP9	27	27	245
DPP9-AS1	20	20	11
DPPA2	0	0	0
DPPA2P1	0	0	0
DPPA2P2	7	7	0
DPPA2P3	0	0	0
DPPA2P4	7	7	0
DPPA3	0	0	0
DPPA3P1	1	1	0
DPPA3P2	13	13	4
DPPA3P3	0	0	0
DPPA4	0	0	0
DPPA4P1	0	0	0
DPPA5	0	0	1
DPPA5P1	0	0	1
DPPA5P2	0	0	0
DPPA5P3	1	1	0
DPPA5P4	0	0	0
DPRX	0	0	0
DPRXP1	0	0	0
DPRXP2	1	0	0
DPRXP3	0	0	0
DPRXP4	0	0	0
DPRXP5	1	1	0
DPRXP6	0	0	0
DPRXP7	0	0	0
DPT	4	4	6
DPY19L1	32	32	86
DPY19L1P1	16	16	15
DPY19L1P2	0	0	0
DPY19L2	0	0	0
DPY19L2P1	9	9	90
DPY19L2P2	41	41	25
DPY19L2P3	2	2	3
DPY19L2P4	0	0	0
DPY19L2P5	0	0	0
DPY19L3	0	0	0
DPY19L3-DT	9	9	10
DPY19L4	0	0	0
DPY19L4P1	0	0	0
DPY19L4P2	0	0	1
DPY30	60	60	80
DPYD	18	18	16
DPYD-AS1	284	276	200
DPYD-AS2	0	0	0
DPYS	0	0	0
DPYSL2	195	197	237
DPYSL3	96	96	101
DPYSL4	1	1	4
DPYSL5	0	0	1
DQX1	0	0	0
DR1	141	141	141
DRAIC	1	1	19
DRAM1	6	6	6
DRAM2	20	20	22
DRAP1	6	6	6
DRAXIN	0	0	2
DRAXINP1	0	0	0
DRC1	0	0	0
DRC3	6	6	9
DRC7	0	0	2
DRD1	0	0	0
DRD2	0	0	0
DRD3	34	33	78
DRD4	0	0	0
DRD5	1	1	2
DRD5P1	9	9	19
DRD5P2	237	237	0
DRG1	248	245	530
DRG1P1	0	3	2
DRG2	5	5	5
DRGX	0	0	0
DRICH1	0	0	0
DROSHA	108	134	178
DRP2	0	0	0
DSC1	1	1	3
DSC2	0	0	0
DSC3	8	8	18
DSCAM	0	0	0
DSCAM-AS1	2	2	0
DSCAM-IT1	2	2	0
DSCAML1	1	1	1
DSCAS	8	8	13
DSCC1	0	0	0
DSCR10	50	50	73
DSCR4	49	49	61
DSCR8	10	10	19
DSCR9	3	3	0
DSE	93	92	94
DSEL	82	82	3
DSEL-AS1	285	286	304
DSG1	5	5	3
DSG1-AS1	9	9	13
DSG2	0	0	0
DSG2-AS1	4	5	7
DSG3	0	0	0
DSG4	3	3	16
DSN1	0	0	0
DSP	32	32	58
DSPP	0	0	0
DST	118	117	281
DST-AS1	33	33	69
DSTN	301	288	824
DSTNP1	37	37	47
DSTNP2	0	0	0
DSTNP3	0	14	0
DSTNP5	0	0	0
DSTYK	9	9	11
DTD1	40	40	40
DTD1-AS1	6	6	11
DTD2	5	5	6
DTHD1	6	6	6
DTL	11	11	11
DTNA	36	36	50
DTNB	465	466	874
DTNBP1	36	36	35
DTWD1	22	22	22
DTWD2	53	53	53
DTX1	206	205	360
DTX2	11	14	11
DTX2P1	23	18	2
DTX2P1-UPK3BP1-PMS2P11	76	78	266
DTX3	2	2	3
DTX3L	47	47	28
DTX4	4	4	6
DTYMK	6	6	7
DUBR	68	67	194
DUOX1	0	0	0
DUOX2	3	3	8
DUOXA1	0	0	0
DUOXA2	0	0	0
DUS1L	0	0	0
DUS2	28	28	55
DUS3L	0	0	0
DUS4L	1	1	0
DUS4L-BCAP29	3	3	9
DUSP1	36	36	40
DUSP10	4	4	15
DUSP11	11	19	55
DUSP12	10	10	11
DUSP12P1	0	1	0
DUSP13	0	0	0
DUSP14	0	0	0
DUSP15	0	0	0
DUSP16	0	0	0
DUSP18	29	29	80
DUSP19	12	12	20
DUSP2	51	51	51
DUSP21	0	0	1
DUSP22	47	47	48
DUSP23	8	8	8
DUSP26	1	1	5
DUSP28	0	0	0
DUSP29	0	0	0
DUSP3	11	11	18
DUSP4	1	2	10
DUSP5	40	40	40
DUSP5P1	1	1	0
DUSP5P2	1	2	0
DUSP6	149	149	153
DUSP7	14	14	16
DUSP8	0	0	0
DUSP8P1	2	2	5
DUSP8P2	1	1	4
DUSP8P5	0	0	0
DUSP9	0	0	0
DUT	55	55	55
DUTP1	0	0	0
DUTP2	0	0	0
DUTP3	0	0	0
DUTP4	0	0	0
DUTP5	0	0	0
DUTP6	0	0	0
DUTP7	0	0	0
DUTP8	0	0	0
DUX4	10	7	0
DUX4L1	0	1	0
DUX4L10	1	1	0
DUX4L11	0	0	0
DUX4L12	0	1	0
DUX4L13	1	1	0
DUX4L14	0	1	0
DUX4L15	0	0	0
DUX4L16	0	0	0
DUX4L17	0	0	0
DUX4L18	0	0	0
DUX4L19	0	0	2
DUX4L2	1	0	0
DUX4L20	1	1	0
DUX4L21	1	1	0
DUX4L22	1	0	0
DUX4L23	0	1	0
DUX4L24	1	1	0
DUX4L25	1	1	0
DUX4L26	0	0	3
DUX4L27	0	0	0
DUX4L28	0	1	0
DUX4L29	1	1	0
DUX4L3	0	0	0
DUX4L31	0	0	0
DUX4L32	0	0	0
DUX4L33	0	0	0
DUX4L35	0	0	0
DUX4L36	0	0	0
DUX4L37	0	0	0
DUX4L38	0	0	0
DUX4L39	0	0	0
DUX4L4	1	0	0
DUX4L40	1	1	0
DUX4L41	0	0	0
DUX4L42	0	0	0
DUX4L43	0	0	0
DUX4L44	0	0	0
DUX4L45	1	1	1
DUX4L46	0	0	0
DUX4L47	0	0	0
DUX4L48	0	0	0
DUX4L49	0	0	0
DUX4L5	1	1	0
DUX4L50	0	0	0
DUX4L51	0	0	0
DUX4L52	0	0	0
DUX4L6	1	0	0
DUX4L7	0	1	0
DUX4L8	1	0	0
DUX4L9	0	0	0
DUXA	1	1	0
DUXAP1	0	0	0
DUXAP10	75	58	582
DUXAP11	0	0	0
DUXAP12	0	0	0
DUXAP2	0	0	0
DUXAP3	0	0	0
DUXAP4	0	0	0
DUXAP5	0	0	1
DUXAP6	0	0	0
DUXAP7	0	0	0
DUXAP8	21	19	39
DUXAP9	162	166	550
DUXB	0	0	0
DVL1	0	0	0
DVL1P1	0	0	0
DVL2	0	0	0
DVL3	44	44	48
DXO	0	0	0
DYDC1	0	0	0
DYDC2	0	0	0
DYM	47	47	560
DYM-AS1	2	2	2
DYNAP	0	0	0
DYNC1H1	22	23	173
DYNC1I1	79	79	128
DYNC1I2	57	55	79
DYNC1I2P1	18	31	12
DYNC1LI1	114	114	117
DYNC1LI1P1	0	0	0
DYNC1LI2	533	533	536
DYNC1LI2-DT	1	1	0
DYNC2H1	0	0	0
DYNC2I1	46	46	47
DYNC2I2	0	0	0
DYNC2LI1	63	63	458
DYNLL1	350	351	351
DYNLL1P1	0	0	0
DYNLL1P2	0	0	0
DYNLL1P3	0	0	0
DYNLL1P4	0	0	0
DYNLL1P5	0	0	1
DYNLL1P6	0	0	0
DYNLL1P7	0	0	1
DYNLL2	231	231	235
DYNLL2-DT	0	0	0
DYNLRB1	112	112	104
DYNLRB2	0	0	0
DYNLRB2-AS1	240	240	759
DYNLT1	7	7	7
DYNLT2	0	0	0
DYNLT2B	0	0	0
DYNLT3	56	56	56
DYNLT3P1	0	0	0
DYNLT3P2	1	1	0
DYNLT4	0	0	0
DYNLT5	0	0	0
DYRK1A	173	173	209
