Gene Name	fr	rf	star
LANCL1	132	132	136
LANCL1-AS1	13	12	10
LANCL2	16	16	17
LANCL3	135	135	135
LAP3	134	137	154
LAP3P1	0	0	0
LAP3P2	11	11	0
LAPTM4A	53	53	60
LAPTM4B	90	90	91
LAPTM4BP1	0	0	0
LAPTM4BP2	0	0	0
LAPTM5	1667	1667	1702
LARGE1	0	0	2
LARGE2	23	23	23
LARGE-AS1	24	25	72
LARP1	608	608	618
LARP1B	142	142	137
LARP1BP1	0	0	0
LARP1BP2	0	0	0
LARP1BP3	0	0	0
LARP1P1	0	0	0
LARP4	483	478	460
LARP4B	272	272	288
LARP4B-DT	0	0	0
LARP4P	0	0	1
LARP6	6	6	6
LARP7	253	252	254
LARP7P1	0	0	0
LARP7P2	0	0	0
LARP7P3	0	0	0
LARP7P4	0	0	0
LARS1	275	275	285
LARS2	46	46	48
LARS2-AS1	1	1	2
LAS1L	52	52	52
LASP1	667	667	697
LASTR	0	0	0
LAT	105	105	102
LAT2	86	86	87
LATS1	179	179	182
LATS2	42	42	44
LAX1	48	48	53
LAYN	12	12	13
LBH	537	537	539
LBHD1	1	1	6
LBHD2	0	0	1
LBP	6	6	11
LBR	132	132	132
LBX1	3	3	3
LBX1-AS1	0	0	0
LBX2	8	8	8
LBX2-AS1	12	12	12
LCA5	5	5	6
LCA5L	0	0	0
LCAL1	0	0	0
LCAT	0	0	9
LCDR	0	0	0
LCE1A	0	0	0
LCE1B	0	0	0
LCE1C	0	0	0
LCE1D	0	0	0
LCE1E	0	0	0
LCE1F	0	0	0
LCE2A	0	0	0
LCE2B	0	0	0
LCE2C	0	0	0
LCE2D	0	0	0
LCE3A	0	0	0
LCE3B	0	0	0
LCE3C	0	0	0
LCE3D	0	0	0
LCE3E	0	0	0
LCE4A	0	0	0
LCE5A	0	0	0
LCE6A	0	0	0
LCE7A	0	0	0
LCEP1	0	0	0
LCEP2	0	0	0
LCEP3	0	0	0
LCEP4	0	0	0
LCK	156	156	159
LCLAT1	55	56	55
LCMT1	82	82	82
LCMT1-AS1	1	1	0
LCMT1-AS2	0	0	0
LCMT2	12	11	16
LCN1	0	0	0
LCN10	30	30	30
LCN12	0	0	0
LCN15	0	0	0
LCN1P1	0	0	0
LCN1P2	0	0	0
LCN2	731	731	742
LCN6	0	0	0
LCN8	22	22	22
LCN9	0	0	0
LCNL1	0	0	0
LCOR	558	565	804
LCORL	145	145	114
LCP1	4817	4817	4846
LCP2	462	462	489
LCT	0	0	0
LCT-AS1	0	0	0
LCTL	0	0	0
LDAF1	22	22	22
LDAH	32	32	33
LDB1	75	75	79
LDB2	35	35	39
LDB3	26	36	22
LDC1P	0	0	1
LDHA	199	348	141
LDHAL6A	0	0	0
LDHAL6B	0	0	0
LDHAL6CP	0	0	0
LDHAL6DP	0	0	0
LDHAL6EP	0	0	0
LDHAL6FP	0	0	0
LDHAP1	0	0	0
LDHAP2	0	0	0
LDHAP3	0	0	0
LDHAP4	0	2	0
LDHAP5	0	2	0
LDHAP7	2	2	0
LDHB	1142	1142	1157
LDHBP1	0	0	0
LDHBP2	3	3	0
LDHBP3	0	0	0
LDHC	0	0	0
LDHD	17	17	18
LDLR	27	27	28
LDLRAD1	0	0	0
LDLRAD2	1	1	2
LDLRAD3	61	21	22
LDLRAD4	87	87	89
LDLRAD4-AS1	0	0	0
LDLRAP1	311	311	337
LDLR-AS1	0	0	0
LDOC1	26	26	26
LEAP2	1	1	0
LECT2	1	1	1
LEF1	315	315	323
LEF1-AS1	10	10	12
LEFTY1	6	6	6
LEFTY2	0	0	0
LEFTY3P	0	0	0
LEKR1	26	25	33
LELP1	0	0	0
LEMD1	0	0	0
LEMD1-AS1	0	0	2
LEMD1-DT	0	0	2
LEMD2	16	16	20
LEMD3	123	123	120
LENEP	0	0	0
LENG1	2	2	0
LENG8	38	35	150
LENG8-AS1	4	4	0
LENG9	0	0	0
LEO1	41	41	43
LEP	0	0	0
LEPR	410	410	418
LEPROT	982	982	973
LEPROTL1	230	231	205
LERFS	0	2	9
LETM1	52	52	55
LETM1P1	0	0	0
LETM1P2	0	0	0
LETM1P3	0	0	0
LETM2	8	8	8
LETMD1	84	84	93
LETR1	2	2	4
LEUTX	0	0	0
LEXM	0	0	0
LFNG	51	51	73
LGALS1	470	470	467
LGALS12	33	33	33
LGALS13	0	0	0
LGALS14	0	0	1
LGALS16	0	0	0
LGALS17A	0	0	0
LGALS2	107	107	110
LGALS3	484	484	482
LGALS3BP	34	34	47
LGALS4	0	0	0
LGALS7	0	0	0
LGALS7B	0	0	0
LGALS8	413	413	425
LGALS8-AS1	8	8	8
LGALS9	172	160	187
LGALS9B	5	5	0
LGALS9C	0	0	0
LGALS9DP	0	8	0
LGALSL	271	271	273
LGI1	0	0	0
LGI2	14	14	14
LGI3	0	0	0
LGI4	0	0	0
LGMN	44	44	58
LGMNP1	13	13	0
LGR4	50	50	50
LGR4-AS1	1	1	17
LGR5	0	0	0
LGR6	2	2	2
LGSN	0	0	0
LHB	0	0	0
LHCGR	0	0	0
LHFPL1	0	0	0
LHFPL2	78	78	78
LHFPL3	54	50	108
LHFPL3-AS1	0	0	0
LHFPL3-AS2	1	1	1
LHFPL4	0	0	0
LHFPL5	2	2	10
LHFPL6	3	3	4
LHFPL7	0	0	0
LHPP	71	71	73
LHX1	0	0	0
LHX1-DT	2	2	1
LHX2	0	0	0
LHX2-AS1	0	0	0
LHX3	0	0	0
LHX4	0	0	0
LHX4-AS1	10	10	10
LHX5	0	0	1
LHX5-AS1	3	3	5
LHX6	0	0	0
LHX8	0	0	0
LHX9	11	11	11
LIAS	46	46	46
LIF	0	0	0
LIF-AS1	0	0	0
LIF-AS2	0	0	0
LIFR	99	99	101
LIFR-AS1	22	21	27
LIG1	68	68	73
LIG3	46	46	40
LIG4	67	67	67
LILRA1	25	25	5
LILRA2	0	0	3
LILRA4	2	2	3
LILRA5	6	6	9
LILRA6	4	3	0
LILRB1	27	21	68
LILRB2	49	48	73
LILRB3	6	4	55
LILRB4	0	0	0
LILRB5	0	0	0
LILRP1	0	0	0
LILRP2	0	0	0
LIM2	0	0	0
LIMA1	88	88	92
LIMCH1	36	36	29
LIMD1	197	186	204
LIMD1-AS1	0	0	0
LIMD2	357	357	374
LIME1	38	38	18
LIMK1	54	55	52
LIMK2	437	438	434
LIMK2P1	0	0	0
LIMS1	2625	2501	2730
LIMS1-AS1	0	0	0
LIMS2	26	26	27
LIMS3	21	92	0
LIMS3-LOC440895	1	1	0
LIMS4	191	187	0
LIN28A	0	0	0
LIN28AP1	0	0	0
LIN28AP2	0	0	0
LIN28AP3	0	0	0
LIN28B	0	0	0
LIN28B-AS1	0	0	0
LIN37	0	0	0
LIN52	22	22	23
LIN54	257	257	334
LIN7A	30	30	30
LIN7B	4	4	4
LIN7C	242	242	259
LIN9	26	26	24
LINC00028	1	1	0
LINC00029	0	0	0
LINC00032	2	2	1
LINC00051	5	5	5
LINC00052	0	0	0
LINC00092	0	0	0
LINC00102	0	0	0
LINC00102_1	0	0	0
LINC00106	4	4	0
LINC00106_1	0	0	0
LINC00111	0	0	3
LINC00112	0	0	0
LINC00113	0	0	0
LINC00114	6	6	6
LINC00115	2	2	0
LINC00158	0	0	1
LINC00159	14	14	14
LINC00160	2	2	3
LINC00161	0	0	0
LINC00163	0	0	0
LINC00165	0	0	0
LINC00173	35	35	40
LINC00174	21	21	24
LINC00184	0	0	0
LINC00189	28	29	4
LINC00200	0	0	0
LINC00205	20	20	24
LINC00207	0	0	0
LINC00208	0	0	0
LINC00210	0	0	0
LINC00211	21	21	20
LINC00216	0	0	0
LINC00221	0	0	0
LINC00222	0	0	0
LINC00226	0	0	0
LINC00229	5	5	3
LINC00235	0	0	0
LINC00237	6	6	6
LINC00239	0	0	0
LINC00240	7	4	8
LINC00242	0	0	0
LINC00243	3	4	0
LINC00244	0	0	0
LINC00251	0	0	0
LINC00254	0	0	0
LINC00260	2	2	2
LINC00261	2	2	7
LINC00265	36	35	37
LINC00265-2P	0	0	0
LINC00265-3P	0	0	0
LINC00266-2P	0	1	0
LINC00268-2P	0	0	0
LINC00269	0	0	0
LINC00272	0	0	0
LINC00276	6	7	14
LINC00278	350	336	313
LINC00279	0	0	0
LINC00280	0	0	0
LINC00290	9	9	32
LINC00293	34	34	236
LINC00294	11	11	11
LINC00297	0	0	0
LINC00298	18	18	18
LINC00299	93	92	111
LINC00301	4	4	4
LINC00302	0	0	0
LINC00303	1	1	2
LINC00304	2	2	2
LINC00305	5	5	8
LINC00307	0	0	0
LINC00308	0	0	0
LINC00309	3	3	3
LINC00310	0	0	0
LINC00311	0	0	0
LINC00312	0	0	0
LINC00313	7	7	8
LINC00314	0	0	0
LINC00316	0	0	0
LINC00317	0	0	0
LINC00319	0	0	0
LINC00320	1	1	1
LINC00322	0	0	0
LINC00323	0	0	0
LINC00324	1773	1779	358
LINC00326	0	0	1
LINC00327	0	0	1
LINC00328-2P	0	0	0
LINC00330	0	0	0
LINC00331	1	1	2
LINC00332	0	0	1
LINC00333	85	89	116
LINC00334	1	1	3
LINC00336	3	3	3
LINC00339	13	13	14
LINC00342	98	92	100
LINC00343	23	27	21
LINC00347	1	4	0
LINC00348	14	13	41
LINC00350	1	0	0
LINC00351	16	16	32
LINC00353	0	0	0
LINC00354	0	0	0
LINC00355	20	22	24
LINC00358	1	1	2
LINC00359	2	2	2
LINC00363	0	0	0
LINC00364	0	0	0
LINC00365	0	0	0
LINC00366	0	0	0
LINC00367	0	0	0
LINC00368	3	3	3
LINC00370	6	6	7
LINC00373	13	13	23
LINC00374	1	0	1
LINC00375	1	1	2
LINC00376	26	21	25
LINC00377	1	1	0
LINC00378	2	2	2
LINC00379	5	7	11
LINC00380	0	0	0
LINC00381	4	4	5
LINC00382	7	7	13
LINC00383	7	7	11
LINC00384	0	0	0
LINC00390	1	1	1
LINC00391	0	0	0
LINC00392	1	1	1
LINC00395	5	1	1
LINC00396	0	0	0
LINC00397	0	0	0
LINC00398	8	7	6
LINC00399	0	0	0
LINC00400	1	1	1
LINC00402	83	83	90
LINC00407	0	0	1
LINC00408	0	0	0
LINC00410	0	0	0
LINC00411	0	0	0
LINC00412	9	9	0
LINC00415	0	0	0
LINC00417	0	0	0
LINC00421	0	0	0
LINC00423	15	15	16
LINC00424	6	6	6
LINC00426	39	39	40
LINC00428	1	1	0
LINC00430	0	0	1
LINC00431	1	1	0
LINC00433	0	0	0
LINC00434	12	6	16
LINC00437	5	6	18
LINC00440	2	2	1
LINC00442	0	0	0
LINC00443	1	1	2
LINC00445	0	0	0
LINC00446	0	0	0
LINC00448	5	4	8
LINC00449	0	0	0
LINC00452	0	0	0
LINC00454	0	0	0
LINC00456	0	0	0
LINC00457	13	10	16
LINC00458	0	0	0
LINC00459	0	0	0
LINC00460	0	0	0
LINC00461	11	13	20
LINC00462	0	0	0
LINC00463	1	1	0
LINC00466	19	19	29
LINC00467	23	23	20
LINC00469	11	11	11
LINC00470	13	13	18
LINC00471	0	0	0
LINC00472	0	0	1
LINC00473	2	2	3
LINC00474	16	16	20
LINC00475	4	4	6
LINC00477	1	1	2
LINC00479	0	0	0
LINC00482	0	0	0
LINC00484	2	2	2
LINC00485	1	1	1
LINC00486	12	14	4
LINC00487	22	22	25
LINC00488	2	2	10
LINC00489	0	0	0
LINC00491	0	0	0
LINC00492	0	0	0
LINC00494	0	0	0
LINC00499	13	14	22
LINC00501	2	2	2
LINC00502	0	0	0
LINC00504	90	80	108
LINC00506	0	1	1
LINC00507	1	1	0
LINC00508	19	19	25
LINC00511	4	7	4
LINC00513	14	14	14
LINC00515	0	0	0
LINC00517	0	0	0
LINC00518	11	11	11
LINC00519	3	1	1
LINC00520	5	5	6
LINC00523	0	0	0
LINC00524	0	0	0
LINC00525	0	0	0
LINC00526	5	5	5
LINC00528	21	21	21
LINC00529	1	1	0
LINC00533	0	0	0
LINC00534	167	154	153
LINC00536	62	65	112
LINC00537	13	14	20
LINC00538	3	3	3
LINC00539	7	7	11
LINC00540	25	25	33
LINC00543	0	0	0
LINC00544	11	11	12
LINC00545	6	6	6
LINC00547	0	0	0
LINC00548	0	0	0
LINC00550	0	0	0
LINC00551	6	6	6
LINC00552	0	0	0
LINC00554	1	0	0
LINC00557	0	0	0
LINC00558	2	2	5
LINC00559	4	4	4
LINC00560	0	0	0
LINC00561	0	0	0
LINC00562	7	7	9
LINC00563	0	0	0
LINC00564	0	0	0
LINC00566	0	0	0
LINC00567	0	0	0
LINC00570	92	92	94
LINC00571	1	2	5
LINC00572	0	0	1
LINC00574	0	0	0
LINC00575	1	0	0
LINC00578	51	78	90
LINC00581	0	0	2
LINC00582	5	11	2
LINC00583	0	0	0
LINC00587	5	5	11
LINC00588	0	0	0
LINC00589	0	0	0
LINC00592	1	1	3
LINC00593	5	5	5
LINC00595	1	1	1
LINC00597	0	0	0
LINC00598	45	50	63
LINC00601	1	2	0
LINC00602	0	0	0
LINC00603	0	0	0
LINC00604	0	0	6
LINC00605	0	0	0
LINC00606	0	0	0
LINC00607	13	10	21
LINC00608	0	0	0
LINC00609	9	9	20
LINC00612	0	0	0
LINC00613	4	4	45
LINC00615	0	0	3
LINC00616	5	5	36
LINC00618	1	1	3
LINC00619	0	0	0
LINC00620	4	4	7
LINC00621	0	0	0
LINC00622	0	0	0
LINC00623	124	125	105
LINC00624	3	3	7
LINC00626	0	0	0
LINC00628	0	0	0
LINC00629	1	1	0
LINC00630	22	23	24
LINC00632	67	67	61
LINC00635	1	1	0
LINC00636	2	2	2
LINC00638	0	0	0
LINC00639	2	2	16
LINC00640	24	24	24
LINC00641	26	26	26
LINC00642	0	0	0
LINC00643	14	14	14
LINC00644	0	0	0
LINC00645	11	11	12
LINC00648	2	2	4
LINC00649	10	10	12
LINC00652	1	0	0
LINC00654	0	0	0
LINC00656	0	0	0
LINC00658	0	0	0
LINC00659	0	0	0
LINC00661	0	0	0
LINC00662	0	0	0
LINC00663	19	20	21
LINC00664	3	3	5
LINC00665	83	75	82
LINC00667	68	68	70
LINC00668	1	1	0
LINC00670	1	1	0
LINC00671	3	3	5
LINC00672	6	6	6
LINC00673	9	15	40
LINC00674	439	439	485
LINC00676	0	0	1
LINC00677	0	0	0
LINC00678	1	1	0
LINC00680	83	13	87
LINC00680-GUSBP4	0	68	0
LINC00681	0	0	0
LINC00682	0	0	0
LINC00683	0	0	0
LINC00685	2	3	0
LINC00685_1	2	3	0
LINC00687	13	6	8
LINC00689	0	0	0
LINC00690	1	1	0
LINC00691	3	3	13
LINC00692	1	1	1
LINC00693	8	7	27
LINC00696	0	0	0
LINC00698	0	0	0
LINC00700	0	0	0
LINC00701	2	2	3
LINC00702	1	1	2
LINC00703	0	0	0
LINC00705	0	0	0
LINC00706	0	0	1
LINC00707	23	21	52
LINC00708	0	0	1
LINC00709	0	0	2
LINC00710	2	2	16
LINC00824	3	3	11
LINC00836	11	10	16
LINC00837	0	0	2
LINC00838	0	0	0
LINC00839	1	1	1
LINC00840	7	7	9
LINC00841	59	55	15
LINC00842	0	0	14
LINC00844	0	0	0
LINC00845	0	0	0
LINC00847	41	41	41
LINC00850	2	1	2
LINC00851	0	0	0
LINC00852	11	11	11
LINC00853	73	73	107
LINC00856	0	0	1
LINC00857	0	0	0
LINC00858	1	2	0
LINC00861	180	179	188
LINC00862	8	8	11
LINC00863	77	59	72
LINC00865	8	8	8
LINC00867	0	0	0
LINC00868	0	0	0
LINC00869	155	175	122
LINC00870	2	2	0
LINC00871	83	86	29
LINC00877	54	55	55
LINC00879	1	1	0
LINC00880	16	16	16
LINC00881	0	0	0
LINC00882	8	8	14
LINC00885	9	9	10
LINC00886	0	0	0
LINC00887	0	0	0
LINC00888	8	8	8
LINC00891	1	1	4
LINC00892	94	94	97
LINC00895	0	0	0
LINC00896	0	0	0
LINC00898	2	2	3
LINC00899	1	1	0
LINC00900	3	3	3
LINC00901	0	0	0
LINC00903	1	1	3
LINC00904	1	1	0
LINC00905	0	0	0
LINC00906	0	0	2
LINC00907	38	36	52
LINC00908	7	2	2
LINC00910	0	0	0
LINC00911	13	13	7
LINC00917	1	1	16
LINC00919	0	0	0
LINC00920	15	15	15
LINC00921	26	26	26
LINC00922	14	12	20
LINC00923	4	5	19
LINC00924	12	11	22
LINC00926	465	465	471
LINC00927	1	1	2
LINC00928	0	0	3
LINC00929	7	7	8
LINC00930	0	0	0
LINC00933	1	1	0
LINC00934	0	0	0
LINC00937	9	10	6
LINC00938	20	20	20
LINC00939	0	0	3
LINC00940	2	2	0
LINC00941	0	0	0
LINC00942	0	0	0
LINC00943	0	0	1
LINC00944	7	7	6
LINC00945	0	0	0
LINC00951	0	0	0
LINC00954	31	29	30
LINC00955	0	0	0
LINC00957	29	29	29
LINC00958	0	0	3
LINC00960	8	8	8
LINC00963	60	60	68
LINC00964	0	0	0
LINC00965	0	1	0
LINC00967	0	0	0
LINC00968	11	16	12
LINC00970	21	19	10
LINC00971	3	3	13
LINC00972	1	2	4
LINC00974	0	0	0
LINC00976	0	0	0
LINC00977	3	3	4
LINC00987	11	11	11
LINC00989	624	605	604
LINC00992	6	8	8
LINC00993	1	0	0
LINC00994	0	0	2
LINC00996	0	0	0
LINC00997	8	8	8
LINC00999	6	5	3
LINC01000	92	84	101
LINC01001	2	1	6
LINC01002	65	32	3
LINC01003	49	49	49
LINC01004	36	36	48
LINC01005	0	0	0
LINC01007	0	0	1
LINC01010	2	2	2
LINC01011	152	152	106
LINC01012	0	0	0
LINC01013	29	31	31
LINC01014	7	7	39
LINC01015	0	0	0
LINC01016	0	0	0
LINC01017	0	0	0
LINC01018	0	0	1
LINC01019	18	18	23
LINC01020	4	4	25
LINC01022	0	0	0
LINC01023	0	0	0
LINC01028	0	0	0
LINC01029	0	0	0
LINC01030	0	0	0
LINC01031	1	1	2
LINC01033	22	22	24
LINC01035	6	6	7
LINC01036	47	48	48
LINC01037	0	0	0
LINC01038	0	0	0
LINC01039	4	4	11
LINC01040	57	44	6
LINC01043	0	0	0
LINC01044	2	2	0
LINC01046	0	0	0
LINC01047	0	0	0
LINC01048	0	0	0
LINC01049	3	3	14
LINC01050	0	0	0
LINC01052	0	0	0
LINC01053	1	1	0
LINC01054	3	3	3
LINC01055	0	0	0
LINC01056	2	2	3
LINC01058	0	0	1
LINC01060	5	4	8
LINC01061	0	1	0
LINC01063	48	48	48
LINC01065	1	1	0
LINC01068	0	0	0
LINC01069	0	0	0
LINC01070	0	0	0
LINC01072	0	0	0
LINC01074	0	0	0
LINC01075	1	1	7
LINC01077	0	0	2
LINC01078	0	0	0
LINC01080	1	1	0
LINC01081	9	17	9
LINC01082	0	0	0
LINC01085	4	4	15
LINC01087	11	11	11
LINC01088	60	59	69
LINC01089	90	90	93
LINC01090	0	0	22
LINC01091	21	20	27
LINC01093	0	0	1
LINC01094	24	24	34
LINC01095	0	0	0
LINC01096	0	0	0
LINC01097	1	1	0
LINC01098	16	15	26
LINC01099	2	2	8
LINC01100	0	0	0
LINC01101	0	0	0
LINC01102	2	2	6
LINC01103	0	0	0
LINC01104	1	1	3
LINC01106	0	0	0
LINC01107	2	2	2
LINC01108	0	0	0
LINC01109	0	0	1
LINC01111	6	6	10
LINC01114	0	0	0
LINC01115	4	4	0
LINC01116	11	11	11
LINC01117	20	20	66
LINC01118	0	0	0
LINC01119	7	7	19
LINC01120	0	0	0
LINC01121	4	5	6
LINC01122	34	45	56
LINC01123	0	1	0
LINC01124	0	0	0
LINC01126	0	0	0
LINC01127	0	0	0
LINC01128	54	43	48
LINC01132	1	1	0
LINC01133	0	0	1
LINC01134	1	1	0
LINC01135	30	35	34
LINC01138	32	29	18
LINC01139	0	0	0
LINC01140	10	10	12
LINC01141	4	4	2
LINC01142	1	1	0
LINC01143	0	0	1
LINC01144	0	0	0
LINC01145	142	109	90
LINC01147	0	0	0
LINC01148	1	1	0
LINC01149	0	0	0
LINC01150	4	4	0
LINC01151	26	26	23
LINC01152	0	0	0
LINC01159	0	0	0
LINC01160	0	0	0
LINC01162	3	1	2
LINC01163	13	13	14
LINC01164	0	0	0
LINC01166	5	5	5
LINC01167	0	0	0
LINC01168	0	0	0
LINC01169	7	7	5
LINC01170	70	66	56
LINC01173	0	0	0
LINC01176	15	15	16
LINC01177	0	0	0
LINC01179	2	2	2
LINC01180	0	0	0
LINC01181	5	5	5
LINC01182	32	34	67
LINC01186	0	0	0
LINC01187	0	0	0
LINC01189	7	7	0
LINC01191	14	14	19
LINC01192	4	3	2
LINC01193	1	1	0
LINC01194	4	4	9
LINC01195	4	4	5
LINC01198	0	0	8
LINC01201	0	0	1
LINC01202	19	7	4
LINC01203	0	0	1
LINC01204	1	3	2
LINC01205	10	3	0
LINC01206	2	2	4
LINC01208	4	4	4
LINC01209	0	0	0
LINC01210	1	1	0
LINC01213	0	0	0
LINC01214	3	3	8
LINC01215	110	110	95
LINC01216	1	0	0
LINC01217	0	0	0
LINC01219	8	8	0
LINC01220	0	0	1
LINC01221	0	0	1
LINC01222	41	1	0
LINC01224	0	0	0
LINC01226	0	0	0
LINC01227	0	0	0
LINC01228	0	0	1
LINC01229	0	0	0
LINC01230	0	0	0
LINC01231	0	0	0
LINC01232	7	7	8
LINC01233	0	0	0
LINC01234	0	0	1
LINC01235	2	2	0
LINC01237	81	83	14
LINC01238	3	3	0
LINC01239	20	19	29
LINC01241	0	0	1
LINC01242	5	5	5
LINC01243	0	0	0
LINC01246	0	0	0
LINC01247	0	0	0
LINC01248	9	9	8
LINC01249	3	3	1
LINC01250	46	46	35
LINC01252	14	14	12
LINC01254	0	0	0
LINC01255	1	1	37
LINC01256	4	3	8
LINC01257	6	6	9
LINC01258	16	16	19
LINC01259	1	1	2
LINC01260	9	9	9
LINC01262	0	0	0
LINC01264	0	0	0
LINC01265	8	7	12
LINC01266	13	20	34
LINC01267	0	0	0
LINC01269	1	1	0
LINC01270	19	19	19
LINC01271	0	0	0
LINC01273	0	0	0
LINC01276	0	0	0
LINC01277	4	4	6
LINC01278	250	251	261
LINC01280	4	4	3
LINC01281	0	0	1
LINC01282	6	6	8
LINC01284	4	3	6
LINC01285	20	20	12
LINC01287	1	1	1
LINC01288	3	3	17
LINC01289	0	0	0
LINC01290	4	4	4
LINC01291	0	0	2
LINC01297	1	1	0
LINC01297-DUXAP10-NBEAP6	19	18	0
LINC01298	2	2	2
LINC01299	0	1	2
LINC01300	1	1	0
LINC01301	0	0	0
LINC01303	0	0	0
LINC01304	17	17	19
LINC01305	1	1	0
LINC01307	4	4	21
LINC01309	0	0	0
LINC01310	26	26	55
LINC01311	0	0	0
LINC01312	0	0	0
LINC01315	0	0	1
LINC01317	83	83	108
LINC01318	0	0	0
LINC01320	4	4	1
LINC01322	25	23	39
LINC01324	2	2	14
LINC01327	2	2	6
LINC01331	1	1	1
LINC01333	0	0	0
LINC01335	0	0	0
LINC01337	11	11	11
LINC01338	0	0	0
LINC01339	12	5	6
LINC01340	68	73	78
LINC01341	16	16	16
LINC01342	3	3	3
LINC01343	0	0	0
LINC01344	12	12	27
LINC01345	0	0	0
LINC01346	0	0	0
LINC01347	8	8	0
LINC01348	0	0	0
LINC01349	4	11	3
LINC01350	1	0	10
LINC01352	0	0	0
LINC01353	0	0	0
LINC01354	0	0	0
LINC01355	7	7	0
LINC01356	1	1	3
LINC01358	6	6	8
LINC01359	24	24	24
LINC01360	0	0	0
LINC01361	0	0	1
LINC01362	25	17	59
LINC01363	1	1	1
LINC01364	0	0	0
LINC01365	2	2	1
LINC01366	0	0	0
LINC01370	0	0	0
LINC01372	0	0	0
LINC01374	13	10	10
LINC01375	22	22	25
LINC01376	8	8	9
LINC01377	0	0	0
LINC01378	29	47	10
LINC01381	0	0	0
LINC01386	1	1	1
LINC01387	19	19	19
LINC01389	5	5	12
LINC01391	2	2	2
LINC01392	1	1	0
LINC01393	1	1	0
LINC01395	0	0	0
LINC01396	0	0	0
LINC01397	0	0	0
LINC01398	0	0	0
LINC01399	0	0	16
LINC01402	3	3	3
LINC01404	0	0	1
LINC01405	0	0	0
LINC01410	24	19	34
LINC01411	30	21	29
LINC01412	1	1	3
LINC01413	1	1	1
LINC01414	18	18	22
LINC01415	13	13	14
LINC01416	6	1	5
LINC01419	0	0	0
LINC01422	18	18	20
LINC01423	0	0	1
LINC01424	0	0	0
LINC01425	3	3	11
LINC01426	1	1	1
LINC01427	0	0	0
LINC01428	8	8	8
LINC01429	3	3	3
LINC01430	0	0	0
LINC01431	0	0	0
LINC01432	0	0	1
LINC01433	0	0	0
LINC01435	11	11	44
LINC01436	0	0	2
LINC01440	0	0	0
LINC01441	0	0	0
LINC01443	2	2	0
LINC01444	0	0	0
LINC01445	0	0	0
LINC01446	14	13	12
LINC01447	0	0	0
LINC01448	0	0	0
LINC01449	1	1	0
LINC01450	0	0	0
LINC01451	0	0	0
LINC01455	6	6	6
LINC01456	12	12	16
LINC01460	0	0	0
LINC01461	0	0	0
LINC01465	0	0	0
LINC01467	1	1	2
LINC01470	11	11	16
LINC01471	3	3	3
LINC01473	36	36	36
LINC01474	0	0	0
LINC01475	0	0	0
LINC01476	6	6	47
LINC01477	2	2	2
LINC01478	6	5	20
LINC01479	3	1	3
LINC01480	1	1	0
LINC01482	4	4	9
LINC01483	42	38	49
LINC01484	16	16	18
LINC01485	0	0	0
LINC01486	1	1	0
LINC01487	0	0	0
LINC01488	2	2	2
LINC01489	0	0	2
LINC01490	2	2	2
LINC01491	10	10	10
LINC01492	18	19	19
LINC01493	0	0	0
LINC01494	2	2	2
LINC01495	1	1	1
LINC01496	0	0	0
LINC01497	1	1	10
LINC01498	2	2	2
LINC01499	5	6	5
LINC01500	7	7	24
LINC01501	3	3	5
LINC01502	1	1	0
LINC01503	13	13	15
LINC01504	6	6	6
LINC01505	4	4	7
LINC01506	13	13	17
LINC01507	15	15	20
LINC01508	5	5	25
LINC01509	5	4	7
LINC01511	0	0	0
LINC01512	0	0	1
LINC01514	0	0	1
LINC01515	25	26	5
LINC01516	2	2	3
LINC01517	2	2	3
LINC01518	0	0	0
LINC01519	0	0	0
LINC01520	0	0	41
LINC01521	14	14	14
LINC01522	1	1	0
LINC01523	0	0	0
LINC01524	2	2	3
LINC01525	1	1	2
LINC01526	0	0	0
LINC01529	2	2	2
LINC01530	0	0	1
LINC01531	0	0	0
LINC01532	2	2	2
LINC01533	11	11	12
LINC01535	0	5	0
LINC01537	0	0	0
LINC01538	8	8	18
LINC01539	1	0	19
LINC01541	3	3	4
LINC01543	0	0	4
LINC01544	0	0	0
LINC01545	3	3	0
LINC01546	0	1	0
LINC01547	0	0	0
LINC01548	2	2	24
LINC01549	3	3	3
LINC01550	40	40	42
LINC01551	0	0	1
LINC01553	0	0	0
LINC01554	0	0	0
LINC01555	1	1	0
LINC01556	0	0	0
LINC01558	0	0	0
LINC01559	1	1	0
LINC01560	0	0	0
LINC01561	0	0	0
LINC01562	4	4	3
LINC01563	3	3	3
LINC01564	0	0	0
LINC01565	3	3	14
LINC01566	9	9	9
LINC01567	0	0	0
LINC01568	1	1	0
LINC01569	0	0	1
LINC01570	2	2	12
LINC01571	0	0	3
LINC01572	86	87	39
LINC01574	0	0	0
LINC01579	0	0	0
LINC01580	8	7	7
LINC01581	1	1	7
LINC01582	0	0	0
LINC01583	2	2	3
LINC01584	1	1	15
LINC01585	1	1	2
LINC01586	1	1	3
LINC01587	0	0	0
LINC01588	7	7	25
LINC01589	0	0	0
LINC01590	14	14	14
LINC01591	9	15	15
LINC01592	14	26	13
LINC01593	0	0	0
LINC01594	1	1	0
LINC01596	1	1	0
LINC01597	3	3	3
LINC01599	39	39	3
LINC01600	0	0	0
LINC01601	3	3	4
LINC01602	0	0	0
LINC01603	0	0	0
LINC01605	39	39	40
LINC01606	0	1	0
LINC01607	2	2	2
