Gene Name	Gene type
WBP1LP4	pseudo
WBP1LP5	pseudo
TSEN15P2	pseudo
POLHP1	pseudo
CIR1P3	pseudo
TRMT112P5	pseudo
NDUFS5P6	pseudo
ATG4AP1	pseudo
VWA8P1	pseudo
CST9LP2	pseudo
ALG1L11P	pseudo
ROBO2P1	pseudo
HMGN2P47	pseudo
CHCHD4P3	pseudo
CRIP1P1	pseudo
MRPL42P6	pseudo
MTATP8P1	pseudo
MTATP6P1	pseudo
MTATP6P4	pseudo
MTATP6P7	pseudo
FCF1P4	pseudo
UBL5P4	pseudo
SDCBP2P1	pseudo
UBE2V2P4	pseudo
HSPA8P13	pseudo
TPRKBP2	pseudo
NIFKP9	pseudo
NDUFA3P4	pseudo
KRT19P6	pseudo
MED28P6	pseudo
CACYBPP3	pseudo
RFPL4AP3	pseudo
PIGPP4	pseudo
PIGQP1	pseudo
RNU7-93P	pseudo
RNU7-99P	pseudo
RNU7-110P	pseudo
RNU7-116P	pseudo
RNU7-120P	pseudo
RNU7-125P	pseudo
RNU7-128P	pseudo
RNU7-134P	pseudo
RNU7-137P	pseudo
RNU7-141P	pseudo
RNU7-148P	pseudo
RNU7-151P	pseudo
RNU7-155P	pseudo
RNU7-157P	pseudo
RNU7-169P	pseudo
RNU7-172P	pseudo
RNU7-174P	pseudo
RNU7-180P	pseudo
RNU7-182P	pseudo
RNU7-188P	pseudo
RNU7-192P	pseudo
RNU7-194P	pseudo
RNU7-200P	pseudo
RN7SKP12	pseudo
RN7SKP16	pseudo
RN7SKP18	pseudo
RN7SKP21	pseudo
RN7SKP24	pseudo
RN7SKP27	pseudo
RN7SKP31	pseudo
RN7SKP33	pseudo
RN7SKP37	pseudo
RN7SKP39	pseudo
RN7SKP42	pseudo
RN7SKP46	pseudo
RN7SKP49	pseudo
RN7SKP53	pseudo
RN7SKP58	pseudo
RN7SKP60	pseudo
RN7SKP64	pseudo
RN7SKP66	pseudo
RN7SKP68	pseudo
RN7SKP73	pseudo
RN7SKP75	pseudo
RN7SKP79	pseudo
RN7SKP81	pseudo
RN7SKP86	pseudo
RN7SKP88	pseudo
RN7SKP91	pseudo
RN7SKP95	pseudo
RN7SKP98	pseudo
RN7SKP101	pseudo
RN7SKP104	pseudo
RN7SKP108	pseudo
RN7SKP110	pseudo
RN7SKP114	pseudo
RN7SKP116	pseudo
RN7SKP120	pseudo
RN7SKP124	pseudo
RN7SKP126	pseudo
RN7SKP130	pseudo
RN7SKP132	pseudo
RN7SKP135	pseudo
RN7SKP139	pseudo
RN7SKP142	pseudo
RN7SKP145	pseudo
RN7SKP147	pseudo
RN7SKP150	pseudo
RN7SKP154	pseudo
RN7SKP156	pseudo
RN7SKP158	pseudo
RN7SKP162	pseudo
RN7SKP164	pseudo
RN7SKP169	pseudo
RN7SKP171	pseudo
RN7SKP180	pseudo
RN7SKP183	pseudo
RN7SKP187	pseudo
RN7SKP190	pseudo
RN7SKP192	pseudo
RN7SKP194	pseudo
RN7SKP197	pseudo
RN7SKP200	pseudo
RN7SKP204	pseudo
RN7SKP207	pseudo
RN7SKP210	pseudo
RN7SKP213	pseudo
RN7SKP218	pseudo
RN7SKP220	pseudo
RN7SKP224	pseudo
RN7SKP226	pseudo
RN7SKP229	pseudo
RN7SKP232	pseudo
RN7SKP236	pseudo
RN7SKP239	pseudo
RN7SKP242	pseudo
RN7SKP245	pseudo
RN7SKP249	pseudo
RN7SKP256	pseudo
RN7SKP258	pseudo
RN7SKP263	pseudo
RN7SKP265	pseudo
RN7SKP269	pseudo
RN7SKP271	pseudo
RN7SKP275	pseudo
RN7SKP278	pseudo
RN7SKP282	pseudo
RN7SKP285	pseudo
RN7SKP287	pseudo
RN7SKP291	pseudo
RN7SKP293	pseudo
RN7SKP295	pseudo
RN7SKP299	pseudo
RN7SL12P	pseudo
RN7SL18P	pseudo
RN7SL22P	pseudo
RN7SL28P	pseudo
RN7SL32P	pseudo
RN7SL35P	pseudo
RN7SL38P	pseudo
RN7SL41P	pseudo
RN7SL44P	pseudo
RN7SL49P	pseudo
RN7SL51P	pseudo
RN7SL52P	pseudo
RN7SL60P	pseudo
RN7SL63P	pseudo
RN7SL69P	pseudo
RN7SL72P	pseudo
RN7SL74P	pseudo
RN7SL79P	pseudo
RN7SL82P	pseudo
RN7SL88P	pseudo
RN7SL91P	pseudo
RN7SL93P	pseudo
RN7SL100P	pseudo
RN7SL104P	pseudo
RN7SL108P	pseudo
RN7SL113P	pseudo
RN7SL118P	pseudo
RN7SL120P	pseudo
RN7SL122P	pseudo
RN7SL124P	pseudo
RN7SL127P	pseudo
RN7SL131P	pseudo
RN7SL135P	pseudo
RN7SL141P	pseudo
RN7SL144P	pseudo
RN7SL149P	pseudo
RN7SL152P	pseudo
RN7SL156P	pseudo
RN7SL160P	pseudo
RN7SL164P	pseudo
RN7SL167P	pseudo
RN7SL172P	pseudo
RN7SL176P	pseudo
RN7SL177P	pseudo
RN7SL180P	pseudo
RN7SL183P	pseudo
RN7SL186P	pseudo
RN7SL189P	pseudo
RN7SL192P	pseudo
RN7SL197P	pseudo
RN7SL200P	pseudo
RN7SL204P	pseudo
RN7SL208P	pseudo
RN7SL213P	pseudo
RN7SL215P	pseudo
RN7SL218P	pseudo
RN7SL221P	pseudo
RN7SL228P	pseudo
RN7SL231P	pseudo
RN7SL233P	pseudo
RN7SL236P	pseudo
RN7SL238P	pseudo
RN7SL241P	pseudo
RN7SL246P	pseudo
RN7SL251P	pseudo
RN7SL254P	pseudo
RN7SL259P	pseudo
RN7SL263P	pseudo
RN7SL266P	pseudo
RN7SL270P	pseudo
RN7SL272P	pseudo
RN7SL275P	pseudo
RN7SL279P	pseudo
RN7SL284P	pseudo
RN7SL288P	pseudo
RN7SL290P	pseudo
RN7SL292P	pseudo
RN7SL296P	pseudo
RN7SL300P	pseudo
RN7SL303P	pseudo
RN7SL306P	pseudo
RN7SL309P	pseudo
RN7SL313P	pseudo
RN7SL318P	pseudo
RN7SL320P	pseudo
RN7SL325P	pseudo
RN7SL327P	pseudo
RN7SL330P	pseudo
RN7SL333P	pseudo
RN7SL337P	pseudo
RN7SL340P	pseudo
RN7SL341P	pseudo
RN7SL343P	pseudo
RN7SL350P	pseudo
RN7SL353P	pseudo
RN7SL357P	pseudo
RN7SL362P	pseudo
RN7SL366P	pseudo
RN7SL370P	pseudo
RN7SL376P	pseudo
RN7SL378P	pseudo
RN7SL382P	pseudo
RN7SL384P	pseudo
RN7SL387P	pseudo
RN7SL391P	pseudo
RN7SL395P	pseudo
RN7SL398P	pseudo
RN7SL400P	pseudo
RN7SL403P	pseudo
RN7SL411P	pseudo
RN7SL414P	pseudo
RN7SL416P	pseudo
RN7SL422P	pseudo
RN7SL425P	pseudo
RN7SL430P	pseudo
RN7SL432P	pseudo
RN7SL440P	pseudo
RN7SL442P	pseudo
RN7SL445P	pseudo
RN7SL449P	pseudo
RN7SL453P	pseudo
RN7SL457P	pseudo
RN7SL460P	pseudo
RN7SL464P	pseudo
RN7SL468P	pseudo
RN7SL471P	pseudo
RN7SL474P	pseudo
RN7SL478P	pseudo
RN7SL481P	pseudo
RN7SL487P	pseudo
RN7SL489P	pseudo
RN7SL494P	pseudo
RN7SL496P	pseudo
RN7SL499P	pseudo
RN7SL503P	pseudo
RN7SL508P	pseudo
RN7SL513P	pseudo
RN7SL515P	pseudo
RN7SL517P	pseudo
RN7SL520P	pseudo
RN7SL524P	pseudo
RN7SL530P	pseudo
RN7SL536P	pseudo
RN7SL541P	pseudo
RN7SL544P	pseudo
RN7SL549P	pseudo
RN7SL552P	pseudo
RN7SL556P	pseudo
RN7SL558P	pseudo
RN7SL561P	pseudo
RN7SL565P	pseudo
RN7SL569P	pseudo
RN7SL573P	pseudo
RN7SL574P	pseudo
RN7SL577P	pseudo
RN7SL580P	pseudo
RN7SL583P	pseudo
RN7SL586P	pseudo
RN7SL591P	pseudo
RN7SL596P	pseudo
RN7SL600P	pseudo
RN7SL605P	pseudo
RN7SL607P	pseudo
RN7SL614P	pseudo
RN7SL616P	pseudo
RN7SL619P	pseudo
RN7SL622P	pseudo
RN7SL627P	pseudo
RN7SL630P	pseudo
RN7SL632P	pseudo
RN7SL634P	pseudo
RN7SL636P	pseudo
RN7SL643P	pseudo
RN7SL646P	pseudo
RN7SL649P	pseudo
RN7SL653P	pseudo
RN7SL655P	pseudo
RN7SL663P	pseudo
RN7SL665P	pseudo
RN7SL670P	pseudo
RN7SL672P	pseudo
RN7SL675P	pseudo
RN7SL678P	pseudo
RN7SL683P	pseudo
RN7SL687P	pseudo
RN7SL689P	pseudo
RN7SL691P	pseudo
RN7SL698P	pseudo
RN7SL702P	pseudo
RN7SL704P	pseudo
RN7SL709P	pseudo
RN7SL712P	pseudo
RN7SL717P	pseudo
RN7SL719P	pseudo
RN7SL725P	pseudo
RN7SL727P	pseudo
RN7SL732P	pseudo
RN7SL737P	pseudo
RN7SL741P	pseudo
RN7SL748P	pseudo
RN7SL750P	pseudo
RN7SL752P	pseudo
RN7SL756P	pseudo
RN7SL760P	pseudo
RN7SL763P	pseudo
RN7SL767P	pseudo
RN7SL771P	pseudo
RN7SL782P	pseudo
RN7SL784P	pseudo
RN7SL788P	pseudo
RN7SL790P	pseudo
RN7SL793P	pseudo
RN7SL797P	pseudo
RN7SL801P	pseudo
RN7SL804P	pseudo
RN7SL807P	pseudo
RN7SL810P	pseudo
RN7SL814P	pseudo
RN7SL817P	pseudo
RN7SL819P	pseudo
RN7SL824P	pseudo
RN7SL828P	pseudo
RN7SL834P	pseudo
RN7SL836P	pseudo
RN7SL841P	pseudo
RN7SL843P	pseudo
RN7SL847P	pseudo
RN7SL853P	pseudo
RN7SL865P	pseudo
RN7SL870P	pseudo
RNU4ATAC5P	pseudo
RNU4ATAC8P	pseudo
RNU4ATAC11P	pseudo
RNU4ATAC14P	pseudo
RNU4ATAC16P	pseudo
RNU6ATAC8P	pseudo
RNU6ATAC11P	pseudo
RNU6ATAC14P	pseudo
RNU6ATAC17P	pseudo
RNU6ATAC19P	pseudo
RNU6ATAC23P	pseudo
RNU6ATAC27P	pseudo
RNU6ATAC29P	pseudo
RNU6ATAC31P	pseudo
RNU6ATAC33P	pseudo
RNU6ATAC39P	pseudo
RNU6ATAC42P	pseudo
RNU11-4P	pseudo
RNU4-11P	pseudo
RNU4-14P	pseudo
RNU4-17P	pseudo
RNU4-21P	pseudo
RNU4-24P	pseudo
RNU4-27P	pseudo
RNU4-29P	pseudo
RNU4-35P	pseudo
RNU4-37P	pseudo
RNU4-41P	pseudo
RNU4-43P	pseudo
RNU4-45P	pseudo
RNU4-49P	pseudo
RNU4-52P	pseudo
RNU4-55P	pseudo
RNU4-58P	pseudo
RNU4-61P	pseudo
RNU4-65P	pseudo
RNU4-67P	pseudo
RNU4-71P	pseudo
RNU4-73P	pseudo
RNU4-77P	pseudo
RNU4-79P	pseudo
RNU4-82P	pseudo
RNU4-86P	pseudo
RNU4-89P	pseudo
RNU4-91P	pseudo
RPPH1-2P	pseudo
RNU6-85P	pseudo
RNU6-87P	pseudo
RNU6-90P	pseudo
RNU6-94P	pseudo
RNU6-100P	pseudo
RNU6-102P	pseudo
RNU6-105P	pseudo
RNU6-109P	pseudo
RNU6-111P	pseudo
RNU6-117P	pseudo
RNU6-119P	pseudo
RNU6-121P	pseudo
RNU6-128P	pseudo
RNU6-130P	pseudo
RNU6-132P	pseudo
RNU6-137P	pseudo
RNU6-140P	pseudo
RNU6-144P	pseudo
RNU6-152P	pseudo
RNU6-155P	pseudo
RNU6-158P	pseudo
RNU6-162P	pseudo
RNU6-165P	pseudo
RNU6-167P	pseudo
RNU6-169P	pseudo
RNU6-171P	pseudo
RNU6-174P	pseudo
RNU6-177P	pseudo
RNU6-180P	pseudo
RNU6-183P	pseudo
RNU6-185P	pseudo
RNU6-190P	pseudo
RNU6-192P	pseudo
RNU6-196P	pseudo
RNU6-198P	pseudo
RNU6-201P	pseudo
RNU6-204P	pseudo
RNU6-209P	pseudo
RNU6-212P	pseudo
RNU6-213P	pseudo
RNU6-215P	pseudo
RNU6-217P	pseudo
RNU6-220P	pseudo
RNU6-223P	pseudo
RNU6-226P	pseudo
RNU6-229P	pseudo
RNU6-231P	pseudo
RNU6-236P	pseudo
RNU6-238P	pseudo
RNU6-242P	pseudo
RNU6-245P	pseudo
RNU6-248P	pseudo
RNU6-251P	pseudo
RNU6-255P	pseudo
RNU6-258P	pseudo
RNU6-259P	pseudo
RNU6-262P	pseudo
RNU6-264P	pseudo
RNU6-269P	pseudo
RNU6-271P	pseudo
RNU6-275P	pseudo
RNU6-277P	pseudo
RNU6-281P	pseudo
RNU6-284P	pseudo
RNU6-287P	pseudo
RNU6-290P	pseudo
RNU6-293P	pseudo
RNU6-295P	pseudo
RNU6-298P	pseudo
RNU6-301P	pseudo
RNU6-304P	pseudo
RNU6-307P	pseudo
RNU6-310P	pseudo
RNU6-314P	pseudo
RNU6-316P	pseudo
RNU6-319P	pseudo
RNU6-323P	pseudo
RNU6-326P	pseudo
RNU6-330P	pseudo
RNU6-332P	pseudo
RNU6-336P	pseudo
RNU6-338P	pseudo
RNU6-341P	pseudo
RNU6-345P	pseudo
RNU6-348P	pseudo
RNU6-354P	pseudo
RNU6-358P	pseudo
RNU6-362P	pseudo
RNU6-364P	pseudo
RNU6-366P	pseudo
RNU6-370P	pseudo
RNU6-374P	pseudo
RNU6-378P	pseudo
RNU6-380P	pseudo
RNU6-384P	pseudo
RNU6-386P	pseudo
RNU6-389P	pseudo
RNU6-393P	pseudo
RNU6-396P	pseudo
RNU6-400P	pseudo
RNU6-402P	pseudo
RNU6-406P	pseudo
RNU6-409P	pseudo
RNU6-412P	pseudo
RNU6-415P	pseudo
RNU6-418P	pseudo
RNU6-421P	pseudo
RNU6-425P	pseudo
RNU6-431P	pseudo
RNU6-433P	pseudo
RNU6-436P	pseudo
RNU6-439P	pseudo
RNU6-443P	pseudo
RNU6-446P	pseudo
RNU6-447P	pseudo
RNU6-450P	pseudo
RNU6-452P	pseudo
RNU6-456P	pseudo
RNU6-458P	pseudo
RNU6-463P	pseudo
RNU6-465P	pseudo
RNU6-469P	pseudo
RNU6-472P	pseudo
RNU6-474P	pseudo
RNU6-477P	pseudo
RNU6-479P	pseudo
RNU6-482P	pseudo
RNU6-485P	pseudo
RNU6-489P	pseudo
RNU6-492P	pseudo
RNU6-493P	pseudo
RNU6-495P	pseudo
RNU6-498P	pseudo
RNU6-501P	pseudo
RNU6-504P	pseudo
RNU6-507P	pseudo
RNU6-510P	pseudo
RNU6-513P	pseudo
RNU6-518P	pseudo
RNU6-520P	pseudo
RNU6-524P	pseudo
RNU6-526P	pseudo
RNU6-529P	pseudo
RNU6-532P	pseudo
RNU6-536P	pseudo
RNU6-539P	pseudo
RNU6-541P	pseudo
RNU6-544P	pseudo
RNU6-548P	pseudo
RNU6-550P	pseudo
RNU6-552P	pseudo
RNU6-556P	pseudo
RNU6-558P	pseudo
RNU6-563P	pseudo
RNU6-565P	pseudo
RNU6-570P	pseudo
RNU6-572P	pseudo
RNU6-575P	pseudo
RNU6-579P	pseudo
RNU6-582P	pseudo
RNU6-587P	pseudo
RNU6-589P	pseudo
RNU6-592P	pseudo
RNU6-596P	pseudo
RNU6-599P	pseudo
RNU6-602P	pseudo
RNU6-605P	pseudo
RNU6-608P	pseudo
RNU6-612P	pseudo
RNU6-614P	pseudo
RNU6-618P	pseudo
RNU6-620P	pseudo
RNU6-623P	pseudo
RNU6-626P	pseudo
RNU6-630P	pseudo
RNU6-633P	pseudo
RNU6-635P	pseudo
RNU6-638P	pseudo
RNU6-642P	pseudo
RNU6-644P	pseudo
RNU6-646P	pseudo
RNU6-650P	pseudo
RNU6-652P	pseudo
RNU6-657P	pseudo
RNU6-659P	pseudo
RNU6-663P	pseudo
RNU6-665P	pseudo
RNU6-668P	pseudo
RNU6-673P	pseudo
RNU6-677P	pseudo
RNU6-684P	pseudo
RNU6-686P	pseudo
RNU6-690P	pseudo
RNU6-693P	pseudo
RNU6-695P	pseudo
RNU6-698P	pseudo
RNU6-701P	pseudo
RNU6-705P	pseudo
RNU6-712P	pseudo
RNU6-715P	pseudo
RNU6-718P	pseudo
RNU6-722P	pseudo
RNU6-725P	pseudo
RNU6-727P	pseudo
RNU6-729P	pseudo
RNU6-731P	pseudo
RNU6-735P	pseudo
RNU6-739P	pseudo
RNU6-742P	pseudo
RNU6-745P	pseudo
RNU6-748P	pseudo
RNU6-752P	pseudo
RNU6-754P	pseudo
RNU6-758P	pseudo
RNU6-760P	pseudo
RNU6-763P	pseudo
RNU6-766P	pseudo
RNU6-770P	pseudo
RNU6-774P	pseudo
RNU6-777P	pseudo
RNU6-780P	pseudo
RNU6-784P	pseudo
RNU6-786P	pseudo
RNU6-790P	pseudo
RNU6-792P	pseudo
RNU6-796P	pseudo
RNU6-800P	pseudo
RNU6-803P	pseudo
RNU6-806P	pseudo
RNU6-808P	pseudo
RNU6-810P	pseudo
RNU6-813P	pseudo
RNU6-818P	pseudo
RNU6-821P	pseudo
RNU6-823P	pseudo
RNU6-827P	pseudo
RNU6-831P	pseudo
RNU6-833P	pseudo
RNU6-835P	pseudo
RNU6-839P	pseudo
RNU6-842P	pseudo
RNU6-847P	pseudo
RNU6-849P	pseudo
RNU6-854P	pseudo
RNU6-856P	pseudo
RNU6-859P	pseudo
RNU6-863P	pseudo
RNU6-866P	pseudo
RNU6-876P	pseudo
RNU6-879P	pseudo
RNU6-882P	pseudo
RNU6-885P	pseudo
RNU6-887P	pseudo
RNU6-892P	pseudo
RNU6-894P	pseudo
RNU6-898P	pseudo
RNU6-900P	pseudo
RNU6-903P	pseudo
RNU6-906P	pseudo
RNU6-909P	pseudo
RNU6-913P	pseudo
RNU6-916P	pseudo
RNU6-918P	pseudo
RNU6-920P	pseudo
RNU6-923P	pseudo
RNU6-926P	pseudo
RNU6-929P	pseudo
RNU6-932P	pseudo
RNU6-934P	pseudo
RNU6-939P	pseudo
RNU6-942P	pseudo
RNU6-946P	pseudo
RNU6-948P	pseudo
RNU6-951P	pseudo
RNU6-954P	pseudo
RNU6-958P	pseudo
RNU6-961P	pseudo
RNU6-965P	pseudo
RNU6-968P	pseudo
RNU6-970P	pseudo
RNU6-974P	pseudo
RNU6-976P	pseudo
RNU6-980P	pseudo
RNU6-983P	pseudo
RNU6-986P	pseudo
RNU6-989P	pseudo
RNU6-992P	pseudo
RNU6-995P	pseudo
RNU6-998P	pseudo
RNU6-1000P	pseudo
RNU6-1005P	pseudo
RNU6-1008P	pseudo
RNU6-1009P	pseudo
RNU6-1012P	pseudo
RNU6-1015P	pseudo
RNU6-1018P	pseudo
RNU6-1020P	pseudo
RNU6-1024P	pseudo
RNU6-1027P	pseudo
RNU6-1032P	pseudo
RNU6-1035P	pseudo
RNU6-1037P	pseudo
RNU6-1041P	pseudo
RNU6-1043P	pseudo
RNU6-1047P	pseudo
RNU6-1050P	pseudo
RNU6-1053P	pseudo
RNU6-1056P	pseudo
RNU6-1064P	pseudo
RNU6-1067P	pseudo
RNU6-1071P	pseudo
RNU6-1073P	pseudo
RNU6-1078P	pseudo
RNU6-1080P	pseudo
RNU6-1083P	pseudo
RNU6-1087P	pseudo
RNU6-1089P	pseudo
RNU6-1093P	pseudo
RNU6-1095P	pseudo
RNU6-1099P	pseudo
RNU6-1102P	pseudo
RNU6-1104P	pseudo
RNU6-1107P	pseudo
RNU6-1111P	pseudo
RNU6-1114P	pseudo
RNU6-1117P	pseudo
RNU6-1119P	pseudo
RNU6-1124P	pseudo
RNU6-1126P	pseudo
RNU6-1129P	pseudo
RNU6-1133P	pseudo
RNU6-1135P	pseudo
RNU6-1139P	pseudo
RNU6-1141P	pseudo
RNU6-1145P	pseudo
RNU6-1149P	pseudo
RNU6-1151P	pseudo
RNU6-1155P	pseudo
RNU6-1157P	pseudo
RNU6-1160P	pseudo
RNU6-1163P	pseudo
RNU6-1168P	pseudo
RNU6-1172P	pseudo
RNU6-1174P	pseudo
RNU6-1176P	pseudo
RNU6-1180P	pseudo
RNU6-1184P	pseudo
RNU6-1187P	pseudo
RNU6-1191P	pseudo
RNU6-1193P	pseudo
RNU6-1194P	pseudo
RNU6-1197P	pseudo
RNU6-1200P	pseudo
RNU6-1204P	pseudo
RNU6-1206P	pseudo
RNU6-1210P	pseudo
RNU6-1213P	pseudo
RNU6-1217P	pseudo
RNU6-1220P	pseudo
RNU6-1223P	pseudo
RNU6-1227P	pseudo
RNU6-1229P	pseudo
RNU6-1233P	pseudo
RNU6-1236P	pseudo
RNU6-1239P	pseudo
RNU6-1241P	pseudo
RNU6-1243P	pseudo
RNU6-1247P	pseudo
RNU6-1250P	pseudo
RNU6-1254P	pseudo
RNU6-1257P	pseudo
RNU6-1260P	pseudo
RNU6-1265P	pseudo
RNU6-1267P	pseudo
RNU6-1270P	pseudo
RNU6-1274P	pseudo
RNU6-1276P	pseudo
RNU6-1280P	pseudo
RNU6-1282P	pseudo
RNU6-1286P	pseudo
RNU6-1289P	pseudo
RNU6-1291P	pseudo
RNU6-318P	pseudo
RNU6-1298P	pseudo
RNU6-1301P	pseudo
RNU6-1305P	pseudo
RNU6-1307P	pseudo
RNU6-1312P	pseudo
RNU6-1314P	pseudo
RNU6-1317P	pseudo
RNU6-1321P	pseudo
RNU6-1323P	pseudo
RNU6-1327P	pseudo
RNU6-1329P	pseudo
RNU6-1333P	pseudo
RNU6-1337P	pseudo
RNU6-1339P	pseudo
RNU1-8P	pseudo
TCP11X3P	pseudo
RNU1-31P	pseudo
RNU1-34P	pseudo
RNU1-38P	pseudo
RNU1-42P	pseudo
RNU1-45P	pseudo
RNU1-54P	pseudo
RNU1-58P	pseudo
RNU1-62P	pseudo
RNU1-65P	pseudo
RNU1-68P	pseudo
RNU1-73P	pseudo
RNU1-76P	pseudo
RNU1-84P	pseudo
RNU1-88P	pseudo
RNVU1-23	pseudo
RNU1-95P	pseudo
RNU1-98P	pseudo
RNU1-103P	pseudo
RNVU1-32	pseudo
RNU1-109P	pseudo
RNU1-114P	pseudo
RNVU1-22	pseudo
RNU1-123P	pseudo
RNU1-124P	pseudo
RNU1-129P	pseudo
RNU1-133P	pseudo
RNU1-136P	pseudo
RNU1-141P	pseudo
RNU1-143P	pseudo
RNU1-148P	pseudo
RNU2-9P	pseudo
RNU2-11P	pseudo
RNU2-14P	pseudo
RNU2-16P	pseudo
RNU2-20P	pseudo
RNU2-23P	pseudo
RNU2-27P	pseudo
RNU2-30P	pseudo
RNU2-32P	pseudo
RNU2-36P	pseudo
RNU2-38P	pseudo
RNU2-42P	pseudo
RNU2-44P	pseudo
RNU2-48P	pseudo
RNU2-50P	pseudo
RNU2-54P	pseudo
RNU2-58P	pseudo
RNU2-60P	pseudo
RNU2-64P	pseudo
RNU2-66P	pseudo
RNU2-69P	pseudo
MED15P3	pseudo
ENPP7P3	pseudo
RARRES2P3	pseudo
RARRES2P7	pseudo
HNRNPDP2	pseudo
HNRNPDLP3	pseudo
HNRNPA1P49	pseudo
HNRNPA1P65	pseudo
MTHFD2P3	pseudo
RPL37P25	pseudo
PRELID3BP2	pseudo
MEMO1P5	pseudo
KLF17P2	pseudo
ELOCP30	pseudo
ELOCP34	pseudo
KLF2P3	pseudo
HSPE1P11	pseudo
HSPE1P14	pseudo
HSPE1P19	pseudo
HSPE1P23	pseudo
HSPE1P26	pseudo
SUMO2P10	pseudo
SUMO2P18	pseudo
COX6CP8	pseudo
COX6CP10	pseudo
COX6CP12	pseudo
COX6CP14	pseudo
COX6CP18	pseudo
SNRPGP17	pseudo
SNRPGP19	pseudo
PDIA3P2	pseudo
YWHAEP2	pseudo
IGKV1OR2-2	pseudo
EIF1P5	pseudo
EIF1P7	pseudo
BNIP3P15	pseudo
BNIP3P18	pseudo
BNIP3P30	pseudo
BNIP3P33	pseudo
BNIP3P36	pseudo
BNIP3P42	pseudo
ECM1P2	pseudo
LARP7P2	pseudo
LARP7P3	pseudo
SNRPCP10	pseudo
SNRPCP17	pseudo
NENFP3	pseudo
PAXBP1P1	pseudo
NUTF2P5	pseudo
CARS1P2	pseudo
VTA1P1	pseudo
DDX43P3	pseudo
RNY1P11	pseudo
RNY1P15	pseudo
RNY4P34	pseudo
RNY3P11	pseudo
RNY3P13	pseudo
IMMP1LP3	pseudo
SMARCE1P7	pseudo
B4GALNT2P1	pseudo
CFTRP3	pseudo
RBISP1	pseudo
ENPP7P14	pseudo
BRD9P1	pseudo
GPAA1P2	pseudo
ART2BP	pseudo
BRWD1P1	pseudo
BSNDP3	pseudo
BSNDP4	pseudo
SETD6P1	pseudo
DUX4L28	pseudo
C1DP5	pseudo
C1GALT1P3	pseudo
RPL23AP92	pseudo
CAB39P1	pseudo
SEPTIN14P13	pseudo
GTF2IP9	pseudo
GTF2IP14	pseudo
NF1P11	pseudo
AGGF1P6	pseudo
DUX4L47	pseudo
FRG2MP	pseudo
DUX4L51	pseudo
DUXAP11	pseudo
MTND6P12	pseudo
RNA5SP443	pseudo
UBE2V1P7	pseudo
RNU7-159P	pseudo
RN7SKP72	pseudo
RN7SKP119	pseudo
RN7SKP212	pseudo
RN7SKP259	pseudo
RN7SL78P	pseudo
RN7SL145P	pseudo
RN7SL223P	pseudo
RN7SL311P	pseudo
RN7SL393P	pseudo
RN7SL480P	pseudo
RN7SL505P	pseudo
RN7SL598P	pseudo
RN7SL656P	pseudo
RN7SL774P	pseudo
RN7SL827P	pseudo
RNU4-13P	pseudo
RNU4-59P	pseudo
RNU6-114P	pseudo
RNU6-207P	pseudo
RNU6-278P	pseudo
RNU6-346P	pseudo
RNU6-420P	pseudo
RNU6-466P	pseudo
RNU6-559P	pseudo
RNU6-607P	pseudo
RNU6-674P	pseudo
RNU6-721P	pseudo
RNU6-768P	pseudo
RNU6-864P	pseudo
RNU6-910P	pseudo
RNU6-1003P	pseudo
RNU6-1049P	pseudo
RNU6-1121P	pseudo
RNU6-1214P	pseudo
RNU6-1283P	pseudo
RNU1-36P	pseudo
NDUFA5P7	pseudo
YWHAEP4	pseudo
SNRPCP13	pseudo
FTH1P6	pseudo
MTND6P19	pseudo
CYP4A44P	pseudo
RNU6-77P	pseudo
RNA5SP254	pseudo
RNA5SP350	pseudo
LRRC37A15P	pseudo
WBP1LP6	pseudo
RPEP5	pseudo
RNU7-94P	pseudo
RNU7-111P	pseudo
RNU7-138P	pseudo
RNU7-154P	pseudo
RNU7-176P	pseudo
RNU7-193P	pseudo
RN7SKP22	pseudo
RN7SKP43	pseudo
RN7SKP56	pseudo
RN7SKP76	pseudo
RN7SKP90	pseudo
RN7SKP102	pseudo
RN7SKP121	pseudo
RN7SKP133	pseudo
RN7SKP153	pseudo
RN7SKP166	pseudo
RN7SKP179	pseudo
RN7SKP195	pseudo
RN7SKP208	pseudo
RN7SKP227	pseudo
RN7SKP243	pseudo
RN7SKP254	pseudo
RN7SKP273	pseudo
RN7SKP286	pseudo
RN7SKP296	pseudo
RN7SL34P	pseudo
RN7SL48P	pseudo
RN7SL128P	pseudo
RN7SL146P	pseudo
RN7SL162P	pseudo
RN7SL187P	pseudo
RN7SL201P	pseudo
RN7SL222P	pseudo
RN7SL252P	pseudo
RN7SL267P	pseudo
RN7SL273P	pseudo
RN7SL293P	pseudo
RN7SL314P	pseudo
RN7SL328P	pseudo
RN7SL354P	pseudo
RN7SL371P	pseudo
RN7SL385P	pseudo
RN7SL408P	pseudo
RN7SL426P	pseudo
RN7SL448P	pseudo
RN7SL461P	pseudo
RN7SL475P	pseudo
RN7SL497P	pseudo
RN7SL518P	pseudo
RN7SL545P	pseudo
RN7SL559P	pseudo
RN7SL566P	pseudo
RN7SL592P	pseudo
RN7SL617P	pseudo
RN7SL644P	pseudo
RN7SL666P	pseudo
RN7SL679P	pseudo
