Gene Name	fr	rf	star
MIR6848	0	0	0
MIR6849	0	0	0
MIR6850	0	0	0
MIR6851	0	0	0
MIR6852	0	0	0
MIR6853	0	0	0
MIR6854	0	0	0
MIR6855	0	0	0
MIR6856	0	0	0
MIR6857	0	0	0
MIR6858	0	0	0
MIR6859-1	0	0	0
MIR6859-3	0	0	0
MIR6859-4	0	0	0
MIR6860	0	0	0
MIR6861	0	0	0
MIR6862-1	0	0	0
MIR6862-2	0	0	0
MIR6863	0	0	0
MIR6864	0	0	0
MIR6865	0	0	0
MIR6866	0	0	0
MIR6867	0	0	0
MIR6868	0	0	0
MIR6869	0	0	0
MIR6870	0	0	0
MIR6871	0	0	0
MIR6872	0	0	0
MIR6873	0	0	0
MIR6874	0	0	0
MIR6875	0	0	0
MIR6876	0	0	0
MIR6877	0	0	0
MIR6878	0	0	0
MIR6879	0	0	0
MIR6880	0	0	0
MIR6881	0	0	0
MIR6882	0	0	0
MIR6883	0	0	0
MIR6884	0	0	0
MIR6885	0	0	0
MIR6886	0	0	0
MIR6887	0	0	0
MIR6888	0	0	0
MIR6889	0	0	0
MIR6890	0	0	0
MIR6891	3	3	0
MIR6892	5	5	0
MIR6893	0	0	0
MIR6894	0	0	0
MIR6895	0	0	0
MIR708	0	0	0
MIR7-1	0	0	0
MIR7106	0	0	0
MIR7107	0	0	0
MIR7108	0	0	0
MIR7109	0	0	0
MIR711	0	0	0
MIR7110	0	0	0
MIR7111	3	3	3
MIR7112	0	0	0
MIR7113	0	0	0
MIR7114	0	0	0
MIR7150	0	0	0
MIR7151	0	0	0
MIR7152	0	0	0
MIR7153	0	0	0
MIR7154	0	0	0
MIR7155	0	0	0
MIR7156	0	0	0
MIR7157	0	0	0
MIR7158	0	0	0
MIR7159	0	0	0
MIR7160	0	0	0
MIR7161	0	0	0
MIR7162	0	0	0
MIR718	0	0	0
MIR7-2	0	0	0
MIR7-3	0	0	0
MIR7-3HG	0	0	0
MIR744	0	0	0
MIR7515	0	0	0
MIR7515HG	0	0	0
MIR758	0	0	0
MIR759	0	0	0
MIR760	0	0	0
MIR761	0	0	0
MIR762	0	0	0
MIR762HG	15	16	0
MIR764	0	0	0
MIR765	0	0	0
MIR766	1	1	0
MIR767	0	0	0
MIR769	0	0	0
MIR770	0	0	0
MIR7702	0	0	0
MIR7703	3	3	3
MIR7704	0	0	0
MIR7705	3	3	3
MIR7706	0	0	0
MIR7843	0	0	0
MIR7844	0	0	0
MIR7845	0	0	0
MIR7846	4	4	4
MIR7847	3	3	3
MIR7848	0	0	0
MIR7849	0	0	0
MIR7850	0	0	0
MIR7851	0	0	0
MIR7852	0	0	0
MIR7853	0	0	0
MIR7854	0	0	0
MIR7855	0	0	2
MIR7856	0	0	0
MIR7973-1	0	0	0
MIR7973-2	0	0	0
MIR7974	0	0	0
MIR7975	0	0	0
MIR7976	0	0	0
MIR7977	0	0	0
MIR7978	0	0	0
MIR802	0	0	0
MIR8052	0	0	0
MIR8053	0	0	0
MIR8054	0	0	0
MIR8055	0	0	0
MIR8056	0	0	0
MIR8057	0	0	0
MIR8058	0	0	0
MIR8059	0	0	0
MIR8060	0	0	0
MIR8061	0	0	0
MIR8062	0	0	0
MIR8063	0	0	0
MIR8064	0	0	0
MIR8065	0	0	0
MIR8066	0	0	0
MIR8067	0	0	0
MIR8068	0	0	0
MIR8069	0	0	0
MIR8069-1	0	0	0
MIR8070	0	0	0
MIR8071-1	0	0	0
MIR8071-2	0	0	0
MIR8072	0	0	0
MIR8073	0	0	0
MIR8074	0	0	0
MIR8075	0	0	0
MIR8076	0	0	0
MIR8077	0	0	0
MIR8078	0	0	0
MIR8079	0	0	0
MIR8080	0	0	0
MIR8081	0	0	0
MIR8082	0	0	0
MIR8083	0	0	1
MIR8084	0	0	0
MIR8085	0	0	0
MIR8086	0	0	0
MIR8087	0	0	0
MIR8088	0	0	0
MIR8089	0	0	0
MIR8485	3	3	0
MIR873	0	0	0
MIR874	0	0	0
MIR875	0	0	0
MIR876	0	0	0
MIR877	4	4	0
MIR885	0	0	0
MIR887	0	0	0
MIR888	0	0	0
MIR889	0	0	0
MIR890	0	0	0
MIR891A	0	0	0
MIR891B	0	0	0
MIR892A	0	0	0
MIR892B	0	0	0
MIR892C	0	0	0
MIR9-1	0	0	0
MIR9-1HG	2	2	2
MIR9-2	0	0	0
MIR920	0	0	0
MIR921	0	0	0
MIR922	3	3	3
MIR924	0	0	0
MIR924HG	154	151	465
MIR92A1	30	30	0
MIR92A2	40	40	508
MIR92B	4	4	5
MIR93	22	22	46
MIR9-3	0	0	0
MIR933	0	0	0
MIR934	0	0	0
MIR935	0	0	0
MIR936	0	0	0
MIR937	0	0	0
MIR938	0	0	0
MIR939	0	0	0
MIR9-3HG	0	0	1
MIR940	0	0	0
MIR941-1	0	0	0
MIR941-2	0	0	0
MIR941-3	0	0	0
MIR941-4	0	0	0
MIR941-5	0	0	0
MIR942	0	0	1
MIR943	0	0	0
MIR944	0	0	0
MIR95	0	0	1
MIR9500	0	0	0
MIR96	0	0	0
MIR9718	0	0	0
MIR98	0	0	0
MIR9851	0	0	0
MIR9898	0	0	0
MIR9899	0	0	0
MIR9900	0	0	0
MIR9901	0	0	0
MIR9902-1	0	0	0
MIR9902-2	0	0	0
MIR9903	0	0	0
MIR9983	0	0	0
MIR9985	0	0	0
MIR9986	0	0	0
MIR99A	3	3	4
MIR99AHG	213	216	566
MIR99B	0	0	0
MIRLET7A1	4	4	5
MIRLET7A1HG	2	2	2
MIRLET7A2	4	4	8
MIRLET7A3	0	0	0
MIRLET7B	4	4	15
MIRLET7BHG	2	2	1
MIRLET7C	0	0	6
MIRLET7D	4	4	7
MIRLET7E	0	0	0
MIRLET7F1	4	4	4
MIRLET7F2	1	1	2
MIRLET7G	5	5	10
MIRLET7I	6	6	15
MIS12	0	0	0
MIS18A	19	19	22
MIS18A-AS1	0	0	0
MIS18BP1	192	192	194
MISP	0	0	0
MISP3	0	0	0
MITD1	10	10	11
MITF	53	53	30
MIX23	0	0	0
MIX23P1	0	0	0
MIX23P2	0	0	0
MIX23P3	0	0	0
MIX23P4	0	0	0
MIX23P5	1	1	1
MIXL1	5	5	0
MKI67	107	107	115
MKI67P1	0	0	0
MKKS	47	49	53
MKLN1	191	191	196
MKLN1-AS	6	6	6
MKNK1	38	38	40
MKNK1-AS1	22	22	33
MKNK2	112	112	118
MKNK2P1	0	0	0
MKRN1	1700	1695	1797
MKRN2	19	19	40
MKRN2OS	0	0	0
MKRN3	0	0	0
MKRN4P	0	6	0
MKRN5P	0	0	0
MKRN6P	9	9	8
MKRN7P	0	0	0
MKRN8P	0	0	0
MKRN9P	11	11	2
MKS1	8	8	8
MKX	0	0	0
MKX-AS1	9	9	13
MLANA	6	6	7
MLC1	20	20	21
MLEC	32	32	32
MLECP1	0	0	0
MLF1	9	9	11
MLF1-DT	12	12	24
MLF2	20	20	19
MLH1	31	31	34
MLH3	54	54	55
MLIP	0	0	0
MLIP-AS1	0	0	0
MLIP-IT1	2	2	2
MLKL	13	13	14
MLLT1	16	16	17
MLLT10	347	349	866
MLLT10P1	0	0	0
MLLT10P2	0	0	0
MLLT11	21	21	24
MLLT3	116	116	226
MLLT6	21	21	8
MLN	2	2	0
MLNR	0	0	0
MLPH	0	0	0
MLST8	0	0	0
MLX	19	19	49
MLXIP	17	22	11
MLXIPL	0	0	0
MLXP1	0	0	0
MLYCD	21	21	16
MMAA	22	22	95
MMAB	6	6	14
MMACHC	4	4	9
MMADHC	62	62	63
MMADHC-DT	31	31	71
MMADHCP1	0	0	0
MMADHCP2	3	3	3
MMD	100	100	106
MMD2	24	25	42
MME	22	22	22
MMEL1	2	2	0
MMGT1	20	20	20
MMP1	0	0	1
MMP10	0	0	0
MMP11	1	1	0
MMP12	0	0	3
MMP13	2	2	3
MMP14	0	0	0
MMP15	0	0	0
MMP16	0	0	0
MMP17	1	1	1
MMP19	0	0	0
MMP2	5	5	5
MMP20	8	8	81
MMP21	1	1	1
MMP23A	0	0	0
MMP23B	0	0	0
MMP24	0	0	0
MMP24-AS1-EDEM2	26	26	58
MMP24OS	69	69	68
MMP25	3	3	4
MMP25-AS1	1	1	0
MMP26	0	0	0
MMP27	0	0	0
MMP28	0	0	0
MMP2-AS1	3	3	10
MMP3	30	31	16
MMP7	1	1	1
MMP8	8	8	8
MMP9	5	5	12
MMRN1	34	34	38
MMRN2	8	5	4
MMS19	0	0	0
MMS22L	2	2	5
MMUT	9	9	9
MN1	16	15	50
MNAT1	0	0	0
MND1	6	6	6
MNDA	761	761	773
MNS1	17	17	5
MNT	6	6	7
MNX1	1	1	2
MNX1-AS1	11	11	11
MNX1-AS2	0	0	0
MOAP1	7	7	0
MOB1A	417	417	426
MOB1AP1	0	0	0
MOB1AP2	0	0	0
MOB1B	216	216	229
MOB2	24	24	12
MOB3A	158	158	163
MOB3B	13	13	14
MOB3C	12	12	11
MOB4	40	38	25
MOB4P1	0	0	0
MOB4P2	0	0	0
MOBP	7	7	13
MOCOS	0	0	0
MOCS1	1	1	2
MOCS1P1	0	0	0
MOCS2	19	19	19
MOCS2-DT	0	0	0
MOCS3	0	0	3
MOCS3P1	0	0	0
MOCS3P2	0	0	0
MOG	2	2	0
MOGAT1	23	24	18
MOGAT2	0	0	0
MOGAT3	0	0	0
MOGS	4	4	1
MOK	1	1	1
MON1A	0	0	0
MON1B	0	0	0
MON2	78	78	85
MORC1	45	45	27
MORC1-AS1	3	3	13
MORC2	0	0	0
MORC2-AS1	52	49	27
MORC3	508	508	469
MORC4	25	24	17
MORF4	0	0	0
MORF4L1	185	224	275
MORF4L1P1	94	52	3
MORF4L1P2	0	0	0
MORF4L1P3	0	0	0
MORF4L1P4	0	0	0
MORF4L1P5	0	0	0
MORF4L1P6	0	0	0
MORF4L1P7	0	0	0
MORF4L2	54	54	60
MORF4L2-AS1	16	16	24
MORF4L2P1	0	0	0
MORN1	6	6	26
MORN2	0	0	0
MORN3	7	7	8
MORN4	0	0	0
MORN5	30	30	95
MOS	0	0	0
MOSMO	3	3	0
MOSPD1	66	66	70
MOSPD2	39	38	38
MOSPD3	16	16	11
MOV10	0	0	0
MOV10L1	0	0	0
MOXD1	0	0	0
MOXD2P	0	2	0
MPC1	32	32	37
MPC1L	0	0	0
MPC2	79	79	81
MPDU1	20	20	20
MPDZ	0	0	0
MPEG1	117	117	128
MPG	9	9	9
MPHOSPH10	43	43	34
MPHOSPH10P1	42	41	43
MPHOSPH10P3	10	10	0
MPHOSPH10P4	0	0	0
MPHOSPH10P5	0	1	0
MPHOSPH10P7	0	1	0
MPHOSPH10P8	0	1	0
MPHOSPH10P9	8	5	8
MPHOSPH6	33	33	34
MPHOSPH8	357	357	167
MPHOSPH9	47	47	52
MPI	6	6	6
MPIG6B	0	0	11
MPL	23	23	24
MPLKIP	32	32	32
MPND	21	21	21
MPO	93	92	88
MPP1	538	538	568
MPP2	0	0	0
MPP3	0	0	0
MPP4	0	0	0
MPP7	75	75	77
MPPE1	3	3	3
MPPE1P1	0	0	0
MPPED1	58	58	65
MPPED2	6	6	6
MPRIP	87	89	198
MPRIPP1	21	20	0
MPST	5	5	5
MPTX1	0	0	0
MPV17	13	13	13
MPV17L	0	0	0
MPV17L2	0	0	0
MPZ	0	0	0
MPZL1	0	0	0
MPZL2	3	3	3
MPZL3	27	27	27
MR1	0	0	0
MR1P1	0	0	0
MRAP	0	0	0
MRAP2	0	0	0
MRAS	5	5	5
MRC1	57	60	122
MRC2	8	8	13
MRE11	26	26	30
MRE11P1	0	0	1
MREG	0	0	0
MREGP1	0	0	0
MRFAP1	117	117	117
MRFAP1L1	37	37	37
MRGBP	0	0	1
MRGPRD	3	3	3
MRGPRE	2	2	9
MRGPRF	0	0	0
MRGPRF-AS1	0	1	1
MRGPRG	0	0	0
MRGPRG-AS1	0	0	0
MRGPRX1	2	2	3
MRGPRX10P	0	0	0
MRGPRX11P	0	0	0
MRGPRX12P	0	0	0
MRGPRX13P	0	0	0
MRGPRX2	1	1	0
MRGPRX3	3	3	9
MRGPRX4	0	0	0
MRGPRX5P	0	0	0
MRGPRX6P	0	0	0
MRGPRX7P	0	0	0
MRGPRX8P	0	0	0
MRGPRX9P	0	0	0
MRI1	0	0	0
MRLN	2	2	3
MRM1	0	0	0
MRM2	29	29	30
MRM3	0	0	2
MRM3P1	0	0	0
MRM3P2	0	0	0
MRNIP	1	0	0
MRNIP-DT	0	0	0
MRO	0	0	0
MROCKI	0	0	0
MROH1	13	13	13
MROH2A	4	4	4
MROH2B	0	0	0
MROH3P	6	6	3
MROH4P	0	0	4
MROH5	5	5	0
MROH6	0	0	0
MROH7	0	0	0
MROH7-TTC4	0	0	0
MROH8	5	5	1
MROH9	1	1	1
MRPL1	3	3	3
MRPL10	19	19	19
MRPL11	0	0	0
MRPL11P2	0	0	0
MRPL11P3	0	0	0
MRPL12	27	27	28
MRPL13	67	67	69
MRPL14	40	40	41
MRPL14P1	0	0	0
MRPL15	12	12	18
MRPL15P1	11	11	25
MRPL16	24	24	25
MRPL17	32	32	33
MRPL18	44	44	78
MRPL19	18	18	44
MRPL2	0	0	0
MRPL20	88	88	100
MRPL20-AS1	26	26	30
MRPL20-DT	0	0	0
MRPL20P1	0	0	7
MRPL21	14	14	14
MRPL22	154	178	118
MRPL22P1	0	0	0
MRPL23	19	15	28
MRPL23-AS1	1	1	0
MRPL24	6	6	7
MRPL27	41	41	43
MRPL28	3	3	3
MRPL2P1	5	5	20
MRPL3	120	119	127
MRPL30	33	33	36
MRPL30P1	0	0	0
MRPL30P2	0	0	0
MRPL32	118	118	209
MRPL32P1	0	0	0
MRPL32P2	0	0	0
MRPL33	32	32	31
MRPL34	24	24	24
MRPL35	0	0	0
MRPL35P1	0	0	0
MRPL35P2	0	0	0
MRPL35P3	0	0	0
MRPL35P4	0	0	0
MRPL36	0	0	0
MRPL36P1	0	0	0
MRPL37	48	48	51
MRPL37P1	0	0	0
MRPL38	47	47	83
MRPL39	0	0	0
MRPL3P1	11	12	0
MRPL4	1	1	3
MRPL40	35	35	35
MRPL40P1	0	0	0
MRPL41	0	0	0
MRPL42	174	175	175
MRPL42P1	0	0	0
MRPL42P2	0	0	0
MRPL42P3	0	0	0
MRPL42P4	0	0	0
MRPL42P5	4	9	4
MRPL42P6	0	0	0
MRPL43	33	33	33
MRPL44	20	20	21
MRPL45	13	15	51
MRPL45P1	0	0	0
MRPL45P2	2	2	2
MRPL46	37	37	37
MRPL47	20	20	40
MRPL48	37	37	38
MRPL48P1	0	0	0
MRPL49	3	3	3
MRPL49P1	0	0	0
MRPL49P2	0	0	0
MRPL50	22	22	22
MRPL50P1	0	0	0
MRPL50P2	0	0	0
MRPL50P3	0	0	0
MRPL50P4	0	0	0
MRPL51	42	42	42
MRPL51P1	0	0	0
MRPL51P2	0	0	0
MRPL52	19	19	21
MRPL53	64	64	65
MRPL53P1	0	0	0
MRPL54	49	49	59
MRPL55	35	35	35
MRPL57	38	38	38
MRPL57P1	0	0	0
MRPL57P10	0	0	0
MRPL57P2	0	0	0
MRPL57P3	0	0	0
MRPL57P6	0	0	0
MRPL57P7	0	0	0
MRPL57P8	0	0	0
MRPL57P9	0	0	0
MRPL58	50	50	53
MRPL9	46	46	47
MRPL9P1	0	0	0
MRPS10	51	51	51
MRPS10P1	0	0	0
MRPS10P2	0	0	0
MRPS10P5	0	0	0
MRPS11	30	30	33
MRPS11P1	0	0	0
MRPS12	0	0	0
MRPS14	36	33	33
MRPS15	27	27	25
MRPS15P1	0	0	0
MRPS15P2	0	0	0
MRPS16	20	20	21
MRPS16P1	3	3	3
MRPS16P2	0	0	0
MRPS16P3	0	0	0
MRPS17	0	0	0
MRPS17P1	0	0	0
MRPS17P3	0	0	0
MRPS17P5	0	0	0
MRPS17P6	0	0	0
MRPS17P7	0	0	0
MRPS17P9	0	0	0
MRPS18A	11	11	11
MRPS18AP1	0	0	1
MRPS18B	0	0	0
MRPS18BP1	0	0	1
MRPS18BP2	0	0	0
MRPS18C	104	104	103
MRPS18CP2	0	0	0
MRPS18CP3	0	0	0
MRPS18CP4	0	0	0
MRPS18CP5	0	0	1
MRPS18CP6	0	0	0
MRPS18CP7	0	0	0
MRPS2	8	8	13
MRPS21	66	66	69
MRPS21P1	0	0	0
MRPS21P2	0	0	0
MRPS21P3	0	0	0
MRPS21P4	0	0	0
MRPS21P5	0	0	0
MRPS21P6	0	0	0
MRPS21P7	0	0	0
MRPS21P8	0	0	0
MRPS21P9	0	0	0
MRPS22	139	139	139
MRPS22P1	0	0	0
MRPS23	18	18	18
MRPS23P1	0	0	0
MRPS24	3	3	4
MRPS24P1	0	0	0
MRPS25	22	23	120
MRPS25P1	0	0	0
MRPS26	0	0	0
MRPS27	16	16	20
MRPS28	34	34	11
MRPS30	14	14	14
MRPS30-DT	16	17	29
MRPS31	32	32	42
MRPS31P1	0	0	0
MRPS31P2	0	1	0
MRPS31P5	1	1	0
MRPS33	33	33	71
MRPS33P1	1	1	0
MRPS33P2	0	0	0
MRPS33P3	0	0	0
MRPS33P4	0	0	0
MRPS34	16	16	16
MRPS35	54	54	54
MRPS35P1	0	0	0
MRPS35P2	0	0	0
MRPS35P3	0	0	1
MRPS36	25	43	51
MRPS36P1	0	0	0
MRPS36P2	0	0	0
MRPS36P3	0	0	0
MRPS36P4	0	0	0
MRPS36P5	0	0	0
MRPS36P6	0	0	0
MRPS5	16	16	16
MRPS5P3	4	4	4
MRPS5P4	0	0	0
MRPS6	32	32	63
MRPS6P1	0	0	0
MRPS6P2	0	0	0
MRPS6P4	0	0	0
MRPS7	51	51	56
MRPS7P1	0	0	0
MRPS7P2	0	0	0
MRPS9	21	21	21
MRPS9-AS1	0	0	1
MRPS9-AS2	8	8	12
MRRF	2	0	0
MRRFP1	0	0	0
MRS2	0	0	0
MRS2P1	0	0	0
MRS2P2	0	0	0
MRTFA	79	79	238
MRTFA-AS1	2	2	4
MRTFB	23	23	24
MRTO4	6	6	6
MS4A1	13	13	10
MS4A10	0	0	0
MS4A12	0	0	0
MS4A13	0	0	0
MS4A14	8	8	8
MS4A15	0	0	0
MS4A18	3	3	3
MS4A19P	113	113	96
MS4A2	0	0	0
MS4A3	35	32	19
MS4A4A	10	16	11
MS4A4E	0	0	0
MS4A5	14	15	20
MS4A6A	121	121	131
MS4A6E	10	10	11
MS4A7	77	77	89
MS4A8	2	3	7
MSANTD1	0	0	0
MSANTD2	5	5	13
MSANTD2-AS1	22	9	17
MSANTD2P1	0	0	0
MSANTD3	0	0	0
MSANTD3P1	0	0	0
MSANTD3-TMEFF1	0	0	0
MSANTD4	30	30	30
MSANTD5	0	0	0
MSC	1	1	2
MSC-AS1	72	86	153
MSGN1	0	0	0
MSH2	58	59	65
MSH2-OT1	0	0	0
MSH3	257	259	46
MSH4	15	15	10
MSH5	1	1	0
MSH5-SAPCD1	0	0	0
MSH6	104	104	452
MSI1	0	0	0
MSI2	45	45	43
MSL1	84	84	66
MSL2	10	10	10
MSL3	37	36	45
MSL3P1	0	2	0
MSLN	2	2	2
MSLNL	5	6	37
MSMB	1	1	1
MSMO1	12	12	12
MSMP	0	0	0
MSN	836	831	860
MSNP1	4	10	0
MSR1	22	22	22
MSRA	6	0	0
MSRB1	46	46	0
MSRB1P1	3	3	0
MSRB2	23	23	11
MSRB3	65	65	65
MSRB3-AS1	67	67	70
MSS51	0	0	0
MST1	2	2	2
MST1L	0	0	0
MST1P2	0	0	0
MST1R	6	6	6
MSTN	0	0	0
MSTO1	0	0	0
MSTO2P	0	0	0
MSX1	1	1	1
MSX2	16	16	30
MSX2P1	0	0	0
MT1A	0	0	0
MT1B	2	2	3
MT1CP	0	0	0
MT1DP	0	0	0
MT1E	18	18	31
MT1F	0	0	4
MT1G	0	0	0
MT1H	0	0	0
MT1HL1	0	0	0
MT1IP	0	0	0
MT1JP	0	0	0
MT1L	0	0	0
MT1M	0	0	0
MT1P1	0	0	0
MT1P3	0	0	0
MT1X	7	7	15
MT1XP1	1	2	1
MT2A	354	351	383
MT2P1	12	13	3
MT3	0	0	0
MT4	1	1	0
MTA1	5	5	6
MTA1-DT	0	0	0
MTA2	53	53	71
MTA3	171	175	172
MTA3P1	0	0	0
MTAP	71	71	79
MTAPP1	0	0	0
MTAPP2	0	0	0
MTARC1	0	0	0
MTARC2	0	0	0
MTATP6P1	166	142	11
MTATP6P10	0	0	0
MTATP6P11	0	0	0
MTATP6P12	0	0	0
MTATP6P13	0	0	0
MTATP6P14	0	0	0
MTATP6P15	0	0	0
MTATP6P16	0	0	0
MTATP6P17	0	0	0
MTATP6P18	0	0	0
MTATP6P19	0	0	0
MTATP6P2	1	1	1
MTATP6P20	0	0	0
MTATP6P21	0	0	0
MTATP6P22	0	0	0
MTATP6P23	0	0	0
MTATP6P24	0	0	0
MTATP6P25	0	0	0
MTATP6P26	0	0	0
MTATP6P27	5	5	6
MTATP6P28	0	0	0
MTATP6P29	0	0	0
MTATP6P3	0	0	0
MTATP6P30	0	0	0
MTATP6P4	1	1	0
MTATP6P5	0	0	0
MTATP6P6	0	0	0
MTATP6P7	1	1	0
MTATP6P8	0	0	0
MTATP6P9	0	0	0
MTATP8P1	0	0	0
MTATP8P2	0	0	0
MTATP8P3	0	0	0
MTATP8P4	0	0	0
MTBP	20	20	22
MTCH1	26	26	27
MTCH1P1	0	0	0
MTCH1P2	0	0	0
MTCH2	0	0	37
MTCL1	0	0	0
MTCL1P1	1	1	2
MTCO1P1	0	0	0
MTCO1P10	0	0	0
MTCO1P11	0	0	0
MTCO1P12	23	35	1
MTCO1P13	0	0	0
MTCO1P14	0	0	0
MTCO1P15	0	0	0
MTCO1P16	0	0	0
MTCO1P17	0	0	0
MTCO1P18	0	0	0
MTCO1P19	0	0	0
MTCO1P2	8	8	0
MTCO1P20	0	0	0
MTCO1P21	0	0	0
MTCO1P22	0	0	0
MTCO1P23	0	0	0
MTCO1P24	0	0	0
MTCO1P25	0	0	0
MTCO1P26	0	0	0
MTCO1P27	0	0	0
MTCO1P28	0	0	0
MTCO1P29	0	0	0
MTCO1P3	0	0	0
MTCO1P30	0	0	0
MTCO1P31	3	3	3
MTCO1P32	0	0	0
MTCO1P33	0	0	0
MTCO1P34	0	0	0
MTCO1P35	0	0	0
MTCO1P36	0	0	0
MTCO1P37	0	0	0
MTCO1P38	0	0	1
MTCO1P39	0	0	0
MTCO1P4	0	0	0
MTCO1P40	0	0	0
MTCO1P41	0	0	0
MTCO1P42	0	0	0
MTCO1P43	0	0	0
MTCO1P44	0	0	0
MTCO1P45	0	0	0
MTCO1P46	0	0	0
MTCO1P47	0	0	0
MTCO1P48	0	0	0
MTCO1P49	0	0	0
MTCO1P5	0	0	0
MTCO1P50	0	0	0
MTCO1P51	0	0	0
MTCO1P52	0	0	0
MTCO1P53	0	0	0
MTCO1P54	3	3	3
MTCO1P55	0	0	0
MTCO1P56	0	0	0
MTCO1P57	0	0	0
MTCO1P6	0	0	1
MTCO1P7	0	0	0
MTCO1P8	0	0	0
MTCO1P9	0	0	0
MTCO2P1	0	0	0
MTCO2P10	0	0	0
MTCO2P11	0	0	0
MTCO2P12	0	1	0
MTCO2P13	0	0	0
MTCO2P14	0	0	0
MTCO2P15	0	0	0
MTCO2P16	0	0	0
MTCO2P17	0	0	0
MTCO2P18	0	0	0
MTCO2P19	0	0	0
MTCO2P2	0	0	0
MTCO2P20	0	0	0
MTCO2P21	0	0	0
MTCO2P22	0	0	0
MTCO2P23	0	0	0
MTCO2P24	0	0	0
MTCO2P25	0	0	0
MTCO2P26	0	0	0
MTCO2P27	0	0	0
MTCO2P28	0	0	0
MTCO2P29	0	0	0
MTCO2P3	0	0	0
MTCO2P30	0	0	0
MTCO2P31	0	0	0
MTCO2P32	0	0	0
MTCO2P33	0	0	0
MTCO2P34	0	0	0
MTCO2P4	0	0	0
MTCO2P5	0	0	0
MTCO2P6	0	0	0
MTCO2P7	0	0	0
MTCO2P8	0	0	0
MTCO2P9	0	0	0
MTCO3P1	0	0	0
MTCO3P10	0	0	0
MTCO3P11	0	0	0
MTCO3P12	2	4	2
MTCO3P13	0	0	0
MTCO3P14	0	0	0
MTCO3P15	0	0	0
MTCO3P16	0	0	0
MTCO3P17	19	19	19
MTCO3P18	0	0	0
MTCO3P19	0	0	0
MTCO3P2	0	0	0
MTCO3P20	0	0	0
MTCO3P21	0	0	0
MTCO3P22	0	0	0
MTCO3P23	0	0	0
MTCO3P24	0	0	0
MTCO3P25	0	0	0
MTCO3P26	0	0	0
MTCO3P27	0	0	0
MTCO3P28	0	0	0
MTCO3P29	0	0	0
MTCO3P3	0	0	0
MTCO3P30	0	0	0
MTCO3P31	0	0	0
MTCO3P32	0	0	0
MTCO3P33	0	0	0
MTCO3P34	0	0	0
MTCO3P35	0	0	0
MTCO3P36	0	0	0
MTCO3P37	0	0	0
MTCO3P38	0	0	0
MTCO3P39	0	0	0
MTCO3P4	0	0	0
MTCO3P40	0	0	0
MTCO3P41	0	0	0
MTCO3P42	0	0	0
MTCO3P43	0	0	0
MTCO3P44	0	0	0
MTCO3P45	0	0	0
MTCO3P46	0	0	0
MTCO3P5	0	0	0
MTCO3P6	0	0	0
MTCO3P7	0	0	0
MTCO3P8	0	0	0
MTCO3P9	0	0	0
MTCP1	24	24	24
MTCYBP1	0	0	0
MTCYBP10	0	0	0
MTCYBP11	0	0	0
MTCYBP12	0	0	0
MTCYBP13	0	0	0
MTCYBP14	0	0	0
MTCYBP15	0	0	0
MTCYBP16	0	0	0
MTCYBP17	0	0	0
MTCYBP18	1	1	1
MTCYBP19	0	0	0
MTCYBP2	0	0	0
MTCYBP20	0	0	0
MTCYBP21	21	21	89
MTCYBP22	0	0	0
MTCYBP23	0	0	0
MTCYBP24	0	0	0
MTCYBP25	5	5	5
MTCYBP26	0	0	0
MTCYBP27	0	0	0
MTCYBP28	0	0	0
MTCYBP29	0	0	0
MTCYBP3	0	0	0
MTCYBP30	0	0	0
MTCYBP31	0	0	0
MTCYBP32	0	0	0
MTCYBP33	0	0	0
MTCYBP34	0	0	0
MTCYBP35	0	0	0
MTCYBP36	0	0	0
MTCYBP37	0	0	0
MTCYBP38	0	0	0
MTCYBP39	0	0	0
MTCYBP4	0	0	0
MTCYBP40	3	3	3
MTCYBP41	1	1	1
MTCYBP42	0	0	0
MTCYBP43	0	0	0
MTCYBP44	0	0	0
MTCYBP45	0	0	0
MTCYBP5	0	0	0
MTCYBP6	0	0	0
MTCYBP7	0	0	0
MTCYBP8	0	0	0
MTCYBP9	0	0	0
MTDH	90	90	89
MTDHP1	0	0	0
MTDHP2	0	0	0
MTDHP3	0	0	0
MTDHP4	0	0	0
MTDHP5	0	0	0
MTERF1	29	29	281
MTERF2	14	14	14
MTERF3	0	0	0
MTERF4	10	10	10
MTF1	29	29	29
MTF2	100	99	235
MTFMT	0	0	0
MTFP1	0	0	0
MTFR1	0	0	0
MTFR1L	32	32	12
MTFR1P1	3	3	3
MTFR2	0	0	0
MTFR2P1	0	0	0
MTFR2P2	0	0	0
MTG1	16	17	9
MTG2	0	0	0
MTHFD1	20	21	61
MTHFD1L	0	0	0
MTHFD1P1	0	0	0
MTHFD2	55	55	65
MTHFD2L	8	8	8
MTHFD2P1	22	24	31
MTHFD2P2	0	0	0
MTHFD2P3	0	0	0
MTHFD2P4	0	0	0
MTHFD2P5	0	0	0
MTHFD2P6	0	0	0
MTHFD2P7	6	6	0
MTHFR	27	27	27
MTHFS	0	0	0
MTHFSD	0	0	0
MTIF2	13	13	13
MTIF2P1	0	0	1
MTIF3	38	38	37
MTL3P	0	0	0
MTLN	7	7	7
MTM1	23	23	21
MTMR1	45	45	46
MTMR10	11	10	27
MTMR11	0	0	0
MTMR12	36	36	51
MTMR12P1	0	0	0
