		Gene Name_RFfr	count_RFfr	cpm_RFfr	Gene Name_star	count_star	cpm_star
SGI75460105	37351	ETNK2	0	0.0	ETNK2	0	0.0
SGI75460105	37350	ETNPPL	1	0.1524510392053764	ETNPPL	4	0.5572881799873635
SGI75460105	37349	ETS1	342	52.13825540823873	ETS1	343	47.78746143391642
SGI75460105	37348	ETS1-AS1	0	0.0	ETS1-AS1	0	0.0
SGI75460105	37347	ETS2	63	9.604415469938711	ETS2	58	8.080678609816772
SGI75460105	37346	ETS2P1	0	0.0	ETS2P1	0	0.0
SGI75460105	37345	ETV1	2	0.3049020784107528	ETV1	2	0.2786440899936817
SGI75460105	37344	ETV2	0	0.0	ETV2	0	0.0
SGI75460105	37343	ETV3	27	4.116178058545162	ETV3	27	3.761695214914704
SGI75460105	37342	ETV3L	1	0.1524510392053764	ETV3L	4	0.5572881799873635
SGI75460105	37341	ETV4	0	0.0	ETV4	1	0.1393220449968408
SGI75460105	37340	ETV5	3	0.4573531176161292	ETV5	134	18.66915402957668
SGI75460105	37339	ETV6	2	0.3049020784107528	ETV6	1348	187.80611665574148
SGI75460105	37338	ETV7	3	0.4573531176161292	ETV7	4	0.5572881799873635
SGI75460105	37337	EVA1A	20	3.049020784107528	EVA1A	94	13.09627222970304
SGI75460105	37336	EVA1A-AS	6	0.9147062352322584	EVA1A-AS	0	0.0
SGI75460105	37335	EVA1B	6	0.9147062352322584	EVA1B	10	1.3932204499684089
SGI75460105	37334	EVA1C	19	2.896569744902152	EVA1C	0	0.0
SGI75460105	37333	EVA1CP1	9	1.3720593528483878	EVA1CP1	22	3.0650849899304995
SGI75460105	37332	EVA1CP2	0	0.0	EVA1CP2	0	0.0
SGI75460105	37331	EVA1CP3	0	0.0	EVA1CP3	0	0.0
SGI75460105	37330	EVA1CP4	1	0.1524510392053764	EVA1CP4	1	0.1393220449968408
SGI75460105	37329	EVC	0	0.0	EVC	0	0.0
SGI75460105	37328	EVC2	0	0.0	EVC2	0	0.0
SGI75460105	37327	EVI2A	109	16.617163273386026	EVI2A	24	3.343729079924181
SGI75460105	37326	EVI2B	286	43.600997212737646	EVI2B	72	10.031187239772542
SGI75460105	37325	EVI5	33	5.030884293777421	EVI5	20	2.7864408999368173
SGI75460105	37324	EVI5L	43	6.555394685831185	EVI5L	52	7.244746339835725
SGI75460105	37323	EVL	79	12.043632097224735	EVL	85	11.842373824731474
SGI75460105	37322	EVPL	11	1.6769614312591403	EVPL	11	1.5325424949652495
SGI75460105	37321	EVPLL	0	0.0	EVPLL	0	0.0
SGI75460105	37320	EVX1	0	0.0	EVX1	2	0.2786440899936817
SGI75460105	37319	EVX1-AS	2	0.3049020784107528	EVX1-AS	6	0.8359322699810453
SGI75460105	37318	EVX2	4	0.6098041568215056	EVX2	3	0.4179661349905226
SGI75460105	37317	EWSAT1	21	3.2014718233129043	EWSAT1	41	5.712203844870476
SGI75460105	37316	EWSR1	49	7.470100921063444	EWSR1	51	7.105424294838884
SGI75460105	37315	EXD1	0	0.0	EXD1	0	0.0
SGI75460105	37314	EXD2	0	0.0	EXD2	3	0.4179661349905226
SGI75460105	37313	EXD3	0	0.0	EXD3	0	0.0
SGI75460105	37312	EXO1	0	0.0	EXO1	0	0.0
SGI75460105	37311	EXO5	37	5.640688450598927	EXO5	39	5.433559754876794
SGI75460105	37310	EXOC1	59	8.994611313117208	EXOC1	57	7.941356564819929
SGI75460105	37309	EXOC1L	0	0.0	EXOC1L	0	0.0
SGI75460105	37308	EXOC2	32	4.878433254572045	EXOC2	23	3.2044070349273404
SGI75460105	37307	EXOC3	43	6.555394685831185	EXOC3	30	4.179661349905226
SGI75460105	37306	EXOC3-AS1	0	0.0	EXOC3-AS1	0	0.0
SGI75460105	37305	EXOC3L1	3	0.4573531176161292	EXOC3L1	4	0.5572881799873635
SGI75460105	37304	EXOC3L2	2	0.3049020784107528	EXOC3L2	72	10.031187239772542
SGI75460105	37303	EXOC3L4	0	0.0	EXOC3L4	0	0.0
SGI75460105	37302	EXOC4	62	9.451964430733335	EXOC4	64	8.916610879797815
SGI75460105	37301	EXOC5	71	10.824023783581724	EXOC5	86	11.981695869728314
SGI75460105	37300	EXOC5P1	18	2.7441187056967755	EXOC5P1	0	0.0
SGI75460105	37299	EXOC6	128	19.51373301828818	EXOC6	109	15.186102904655655
SGI75460105	37298	EXOC6B	27	4.116178058545162	EXOC6B	11	1.5325424949652495
SGI75460105	37297	EXOC7	48	7.317649881858067	EXOC7	5	0.6966102249842043
SGI75460105	37296	EXOC7P1	0	0.0	EXOC7P1	0	0.0
SGI75460105	37295	EXOC8	52	7.927454038679572	EXOC8	54	7.523390429829407
SGI75460105	37294	EXOG	40	6.098041568215056	EXOG	40	5.572881799873635
SGI75460105	37293	EXOGP1	0	0.0	EXOGP1	1	0.1393220449968408
SGI75460105	37292	EXOSC1	37	5.640688450598927	EXOSC1	0	0.0
SGI75460105	37291	EXOSC10	7	1.0671572744376348	EXOSC10	0	0.0
SGI75460105	37290	EXOSC10-AS1	0	0.0	EXOSC10-AS1	0	0.0
SGI75460105	37289	EXOSC2	13	1.981863509669893	EXOSC2	13	1.8111865849589317
SGI75460105	37288	EXOSC3	0	0.0	EXOSC3	0	0.0
SGI75460105	37287	EXOSC3P1	0	0.0	EXOSC3P1	0	0.0
SGI75460105	37286	EXOSC3P2	0	0.0	EXOSC3P2	21	2.925762944933658
SGI75460105	37285	EXOSC4	0	0.0	EXOSC4	0	0.0
SGI75460105	37284	EXOSC5	4	0.6098041568215056	EXOSC5	278	38.73152850912176
SGI75460105	37283	EXOSC6	19	2.896569744902152	EXOSC6	161	22.43084924449138
SGI75460105	37282	EXOSC7	16	2.4392166272860223	EXOSC7	36	5.015593619886271
SGI75460105	37281	EXOSC8	8	1.2196083136430111	EXOSC8	13	1.8111865849589317
SGI75460105	37280	EXOSC9	25	3.8112759801344094	EXOSC9	21	2.925762944933658
SGI75460105	37279	EXPH5	0	0.0	EXPH5	0	0.0
SGI75460105	37278	EXT1	123	18.751477822261297	EXT1	2259	314.72849964786354
SGI75460105	37277	EXT2	0	0.0	EXT2	0	0.0
SGI75460105	37276	EXTL1	0	0.0	EXTL1	0	0.0
SGI75460105	37275	EXTL2	6	0.9147062352322584	EXTL2	6	0.8359322699810453
SGI75460105	37274	EXTL2P1	0	0.0	EXTL2P1	0	0.0
SGI75460105	37273	EXTL3	3	0.4573531176161292	EXTL3	0	0.0
SGI75460105	37272	EXTL3-AS1	0	0.0	EXTL3-AS1	5	0.6966102249842043
SGI75460105	37271	EYA1	0	0.0	EYA1	1	0.1393220449968408
SGI75460105	37270	EYA2	0	0.0	EYA2	0	0.0
SGI75460105	37269	EYA3	63	9.604415469938711	EYA3	61	8.498644744807292
SGI75460105	37268	EYA4	7	1.0671572744376348	EYA4	0	0.0
SGI75460105	37267	EYS	162	24.69706835127098	EYS	5374	748.7166698130228
SGI75460105	37266	EZH1	74	11.281376901197854	EZH1	61	8.498644744807292
SGI75460105	37265	EZH2	3	0.4573531176161292	EZH2	0	0.0
SGI75460105	37264	EZHIP	0	0.0	EZHIP	0	0.0
SGI75460105	37263	EZR	139	21.19069444954732	EZR	106	14.768136769665132
SGI75460105	37262	EZR-AS1	0	0.0	EZR-AS1	2	0.2786440899936817
SGI75460105	37261	F10	4	0.6098041568215056	F10	158	22.01288310950086
SGI75460105	37260	F10-AS1	0	0.0	F10-AS1	146	20.341018569538768
SGI75460105	37259	F11	1	0.1524510392053764	F11	0	0.0
SGI75460105	37258	F11-AS1	23	3.506373901723657	F11-AS1	604	84.1505151780919
SGI75460105	37257	F11R	26	3.963727019339786	F11R	50	6.966102249842044
SGI75460105	37256	F12	4	0.6098041568215056	F12	0	0.0
SGI75460105	37255	F13A1	104	15.854908077359145	F13A1	382	53.22102118879321
SGI75460105	37254	F13B	0	0.0	F13B	0	0.0
SGI75460105	37253	F2	2	0.3049020784107528	F2	40	5.572881799873635
SGI75460105	37252	F2R	21	3.2014718233129043	F2R	63	8.777288834800975
SGI75460105	37251	F2RL1	0	0.0	F2RL1	34	4.736949529892589
SGI75460105	37250	F2RL2	0	0.0	F2RL2	0	0.0
SGI75460105	37249	F2RL3	13	1.981863509669893	F2RL3	15	2.089830674952613
SGI75460105	37248	F3	1	0.1524510392053764	F3	6	0.8359322699810453
SGI75460105	37247	F5	41	6.250492607420432	F5	380	52.94237709879953
SGI75460105	37246	F7	0	0.0	F7	0	0.0
SGI75460105	37245	F8	24	3.6588249409290334	F8	243	33.85525693423234
SGI75460105	37244	F8A1	45	6.860296764241938	F8A1	0	0.0
SGI75460105	37243	F8A2	47	7.165198842652691	F8A2	0	0.0
SGI75460105	37242	F8A3	30	4.573531176161292	F8A3	0	0.0
SGI75460105	37241	F9	2	0.3049020784107528	F9	0	0.0
SGI75460105	37240	FA2H	0	0.0	FA2H	0	0.0
SGI75460105	37239	FAAH	5	0.762255196026882	FAAH	8	1.114576359974727
SGI75460105	37238	FAAH2	0	0.0	FAAH2	0	0.0
SGI75460105	37237	FAAHP1	26	3.963727019339786	FAAHP1	39	5.433559754876794
SGI75460105	37236	FAAP100	0	0.0	FAAP100	0	0.0
SGI75460105	37235	FAAP20	37	5.640688450598927	FAAP20	1	0.1393220449968408
SGI75460105	37234	FAAP24	0	0.0	FAAP24	0	0.0
SGI75460105	37233	FABP1	0	0.0	FABP1	4	0.5572881799873635
SGI75460105	37232	FABP12	0	0.0	FABP12	0	0.0
SGI75460105	37231	FABP12P1	0	0.0	FABP12P1	0	0.0
SGI75460105	37230	FABP2	0	0.0	FABP2	0	0.0
SGI75460105	37229	FABP3	0	0.0	FABP3	0	0.0
SGI75460105	37228	FABP3P2	0	0.0	FABP3P2	0	0.0
SGI75460105	37227	FABP4	64	9.75686650914409	FABP4	69	9.61322110478202
SGI75460105	37226	FABP5	3	0.4573531176161292	FABP5	2	0.2786440899936817
SGI75460105	37225	FABP5P1	0	0.0	FABP5P1	5	0.6966102249842043
SGI75460105	37224	FABP5P10	1	0.1524510392053764	FABP5P10	6	0.8359322699810453
SGI75460105	37223	FABP5P11	1	0.1524510392053764	FABP5P11	1	0.1393220449968408
SGI75460105	37222	FABP5P12	0	0.0	FABP5P12	0	0.0
SGI75460105	37221	FABP5P13	0	0.0	FABP5P13	0	0.0
SGI75460105	37220	FABP5P14	0	0.0	FABP5P14	0	0.0
SGI75460105	37219	FABP5P15	0	0.0	FABP5P15	0	0.0
SGI75460105	37218	FABP5P2	0	0.0	FABP5P2	0	0.0
SGI75460105	37217	FABP5P3	0	0.0	FABP5P3	0	0.0
SGI75460105	37216	FABP5P4	0	0.0	FABP5P4	0	0.0
SGI75460105	37215	FABP5P5	0	0.0	FABP5P5	0	0.0
SGI75460105	37214	FABP5P6	0	0.0	FABP5P6	0	0.0
SGI75460105	37213	FABP5P7	7	1.0671572744376348	FABP5P7	36	5.015593619886271
SGI75460105	37212	FABP5P8	0	0.0	FABP5P8	0	0.0
SGI75460105	37211	FABP5P9	0	0.0	FABP5P9	70	9.75254314977886
SGI75460105	37210	FABP6	7	1.0671572744376348	FABP6	962	134.02780728696092
SGI75460105	37209	FABP7	0	0.0	FABP7	26	3.6223731699178634
SGI75460105	37208	FABP7P1	0	0.0	FABP7P1	0	0.0
SGI75460105	37207	FABP7P2	0	0.0	FABP7P2	0	0.0
SGI75460105	37206	FABP9	0	0.0	FABP9	0	0.0
SGI75460105	37205	FADD	0	0.0	FADD	1	0.1393220449968408
SGI75460105	37204	FADS1	0	0.0	FADS1	0	0.0
SGI75460105	37203	FADS2	14	2.134314548875269	FADS2	9	1.2538984049715678
SGI75460105	37202	FADS2B	1	0.1524510392053764	FADS2B	12	1.6718645399620906
SGI75460105	37201	FADS3	0	0.0	FADS3	16	2.229152719949454
SGI75460105	37200	FADS6	0	0.0	FADS6	0	0.0
SGI75460105	37199	FAF1	61	9.29951339152796	FAF1	19	2.6471188549399765
SGI75460105	37198	FAF2	17	2.5916676664913987	FAF2	0	0.0
SGI75460105	37197	FAF2P1	0	0.0	FAF2P1	0	0.0
SGI75460105	37196	FAH	34	5.183335332982797	FAH	65	9.055932924794655
SGI75460105	37195	FAHD1	9	1.3720593528483878	FAHD1	8	1.114576359974727
SGI75460105	37194	FAHD2A	0	0.0	FAHD2A	0	0.0
SGI75460105	37193	FAHD2B	0	0.0	FAHD2B	0	0.0
SGI75460105	37192	FAHD2CP	0	0.0	FAHD2CP	26	3.6223731699178634
SGI75460105	37191	FAHD2P1	0	0.0	FAHD2P1	2	0.2786440899936817
SGI75460105	37190	FAIM	0	0.0	FAIM	0	0.0
SGI75460105	37189	FAIM2	0	0.0	FAIM2	0	0.0
SGI75460105	37188	FALEC	0	0.0	FALEC	1	0.1393220449968408
SGI75460105	37187	FAM102A	95	14.482848724510758	FAM102A	259	36.08440965418179
SGI75460105	37186	FAM102B	16	2.4392166272860223	FAM102B	89	12.399662004718838
SGI75460105	37185	FAM104A	83	12.65343625404624	FAM104A	48	6.687458159848362
SGI75460105	37184	FAM104B	8	1.2196083136430111	FAM104B	18	2.507796809943136
SGI75460105	37183	FAM106A	0	0.0	FAM106A	0	0.0
SGI75460105	37182	FAM106B	0	0.0	FAM106B	0	0.0
SGI75460105	37181	FAM106C	0	0.0	FAM106C	0	0.0
SGI75460105	37180	FAM106DP	0	0.0	FAM106DP	2	0.2786440899936817
SGI75460105	37179	FAM107A	167	25.45932354729786	FAM107A	172	23.96339173945663
SGI75460105	37178	FAM107B	223	33.99658174279894	FAM107B	227	31.62610421428288
SGI75460105	37177	FAM110A	48	7.317649881858067	FAM110A	53	7.384068384832566
SGI75460105	37176	FAM110B	0	0.0	FAM110B	0	0.0
SGI75460105	37175	FAM110C	0	0.0	FAM110C	0	0.0
SGI75460105	37174	FAM110D	1	0.1524510392053764	FAM110D	0	0.0
SGI75460105	37173	FAM111A	28	4.268629097750539	FAM111A	32	4.458305439898908
SGI75460105	37172	FAM111A-DT	4	0.6098041568215056	FAM111A-DT	10	1.3932204499684089
SGI75460105	37171	FAM111B	0	0.0	FAM111B	14	1.950508629955772
SGI75460105	37170	FAM114A1	0	0.0	FAM114A1	1	0.1393220449968408
SGI75460105	37169	FAM114A2	8	1.2196083136430111	FAM114A2	29	4.040339304908386
SGI75460105	37168	FAM117A	156	23.78236211603872	FAM117A	174	24.24203582945031
SGI75460105	37167	FAM117B	57	8.689709234706456	FAM117B	1841	256.491884839184
SGI75460105	37166	FAM118A	4	0.6098041568215056	FAM118A	6	0.8359322699810453
SGI75460105	37165	FAM118B	0	0.0	FAM118B	0	0.0
SGI75460105	37164	FAM120A	312	47.56472423207743	FAM120A	321	44.72237644398592
SGI75460105	37163	FAM120AOS	109	16.617163273386026	FAM120AOS	110	15.325424949652495
SGI75460105	37162	FAM120B	0	0.0	FAM120B	0	0.0
SGI75460105	37161	FAM120C	0	0.0	FAM120C	0	0.0
SGI75460105	37160	FAM124A	0	0.0	FAM124A	0	0.0
SGI75460105	37159	FAM124B	0	0.0	FAM124B	0	0.0
SGI75460105	37158	FAM126A	42	6.4029436466258085	FAM126A	448	62.41627615858471
SGI75460105	37157	FAM126B	76	11.586278979608608	FAM126B	119	16.579323354624062
SGI75460105	37156	FAM131A	0	0.0	FAM131A	0	0.0
SGI75460105	37155	FAM131B	0	0.0	FAM131B	0	0.0
SGI75460105	37154	FAM131B-AS2	24	3.6588249409290334	FAM131B-AS2	31	4.318983394902068
SGI75460105	37153	FAM131C	1	0.1524510392053764	FAM131C	2	0.2786440899936817
SGI75460105	37152	FAM131C2P	2	0.3049020784107528	FAM131C2P	2	0.2786440899936817
SGI75460105	37151	FAM133A	0	0.0	FAM133A	0	0.0
SGI75460105	37150	FAM133B	61	9.29951339152796	FAM133B	137	19.0871201645672
SGI75460105	37149	FAM133CP	0	0.0	FAM133CP	18	2.507796809943136
SGI75460105	37148	FAM133DP	0	0.0	FAM133DP	0	0.0
SGI75460105	37147	FAM133EP	0	0.0	FAM133EP	0	0.0
SGI75460105	37146	FAM133FP	0	0.0	FAM133FP	0	0.0
SGI75460105	37145	FAM133GP	1	0.1524510392053764	FAM133GP	2	0.2786440899936817
SGI75460105	37144	FAM135A	27	4.116178058545162	FAM135A	27	3.761695214914704
SGI75460105	37143	FAM135A-AS1	0	0.0	FAM135A-AS1	1	0.1393220449968408
SGI75460105	37142	FAM135B	3	0.4573531176161292	FAM135B	3	0.4179661349905226
SGI75460105	37141	FAM136A	22	3.3539228625182806	FAM136A	24	3.343729079924181
SGI75460105	37140	FAM136BP	0	0.0	FAM136BP	0	0.0
SGI75460105	37139	FAM136CP	0	0.0	FAM136CP	0	0.0
SGI75460105	37138	FAM136DP	0	0.0	FAM136DP	0	0.0
SGI75460105	37137	FAM136EP	0	0.0	FAM136EP	0	0.0
SGI75460105	37136	FAM136FP	0	0.0	FAM136FP	0	0.0
SGI75460105	37135	FAM136GP	0	0.0	FAM136GP	0	0.0
SGI75460105	37134	FAM138A	0	0.0	FAM138A	0	0.0
SGI75460105	37133	FAM138B	0	0.0	FAM138B	0	0.0
SGI75460105	37132	FAM138C	0	0.0	FAM138C	0	0.0
SGI75460105	37131	FAM138D	0	0.0	FAM138D	0	0.0
SGI75460105	37130	FAM138E	0	0.0	FAM138E	0	0.0
SGI75460105	37129	FAM138F	0	0.0	FAM138F	0	0.0
SGI75460105	37128	FAM13A	35	5.335786372188174	FAM13A	0	0.0
SGI75460105	37127	FAM13A-AS1	13	1.981863509669893	FAM13A-AS1	225	31.3474601242892
SGI75460105	37126	FAM13B	105	16.007359116564523	FAM13B	114	15.88271312963986
SGI75460105	37125	FAM13B-AS1	0	0.0	FAM13B-AS1	38	5.294237709879953
SGI75460105	37124	FAM13C	28	4.268629097750539	FAM13C	0	0.0
SGI75460105	37123	FAM149A	124	18.903928861466675	FAM149A	108	15.046780859658814
SGI75460105	37122	FAM149B1	1	0.1524510392053764	FAM149B1	5	0.6966102249842043
SGI75460105	37121	FAM149B1P1	2	0.3049020784107528	FAM149B1P1	24	3.343729079924181
SGI75460105	37120	FAM151A	0	0.0	FAM151A	0	0.0
SGI75460105	37119	FAM151B	0	0.0	FAM151B	0	0.0
SGI75460105	37118	FAM151B-DT	9	1.3720593528483878	FAM151B-DT	293	40.821359184074375
SGI75460105	37117	FAM153A	0	0.0	FAM153A	0	0.0
SGI75460105	37116	FAM153B	12	1.8294124704645167	FAM153B	175	24.381357874447158
SGI75460105	37115	FAM153CP	14	2.134314548875269	FAM153CP	71	9.891865194775702
SGI75460105	37114	FAM156A	0	0.0	FAM156A	0	0.0
SGI75460105	37113	FAM156B	0	0.0	FAM156B	0	0.0
SGI75460105	37112	FAM157A	16	2.4392166272860223	FAM157A	2	0.2786440899936817
SGI75460105	37111	FAM157B	11	1.6769614312591403	FAM157B	10	1.3932204499684089
SGI75460105	37110	FAM157C	12	1.8294124704645167	FAM157C	215	29.954239674320785
SGI75460105	37109	FAM161A	0	0.0	FAM161A	0	0.0
SGI75460105	37108	FAM161B	0	0.0	FAM161B	0	0.0
SGI75460105	37107	FAM162A	41	6.250492607420432	FAM162A	48	6.687458159848362
SGI75460105	37106	FAM162B	0	0.0	FAM162B	2442	340.22443388228544
SGI75460105	37105	FAM163A	0	0.0	FAM163A	1	0.1393220449968408
SGI75460105	37104	FAM163B	0	0.0	FAM163B	0	0.0
SGI75460105	37103	FAM166A	0	0.0	FAM166A	0	0.0
SGI75460105	37102	FAM166B	0	0.0	FAM166B	0	0.0
SGI75460105	37101	FAM166C	0	0.0	FAM166C	0	0.0
SGI75460105	37100	FAM167A	1	0.1524510392053764	FAM167A	0	0.0
SGI75460105	37099	FAM167A-AS1	2	0.3049020784107528	FAM167A-AS1	35	4.87627157488943
SGI75460105	37098	FAM167B	0	0.0	FAM167B	0	0.0
SGI75460105	37097	FAM168A	15	2.286765588080646	FAM168A	13	1.8111865849589317
SGI75460105	37096	FAM168B	66	10.061768587554845	FAM168B	68	9.47389905978518
SGI75460105	37095	FAM169A	36	5.488237411393551	FAM169A	19	2.6471188549399765
SGI75460105	37094	FAM169B	1	0.1524510392053764	FAM169B	85	11.842373824731474
SGI75460105	37093	FAM170A	0	0.0	FAM170A	24	3.343729079924181
SGI75460105	37092	FAM170B	0	0.0	FAM170B	0	0.0
SGI75460105	37091	FAM170B-AS1	1	0.1524510392053764	FAM170B-AS1	40	5.572881799873635
SGI75460105	37090	FAM171A1	0	0.0	FAM171A1	0	0.0
SGI75460105	37089	FAM171A2	3	0.4573531176161292	FAM171A2	6	0.8359322699810453
SGI75460105	37088	FAM171B	2	0.3049020784107528	FAM171B	71	9.891865194775702
SGI75460105	37087	FAM172A	7	1.0671572744376348	FAM172A	56	7.802034519823088
SGI75460105	37086	FAM172BP	0	0.0	FAM172BP	75	10.449153374763066
SGI75460105	37085	FAM174A	0	0.0	FAM174A	0	0.0
SGI75460105	37084	FAM174A-DT	1	0.1524510392053764	FAM174A-DT	28	3.901017259911544
SGI75460105	37083	FAM174B	1	0.1524510392053764	FAM174B	30	4.179661349905226
SGI75460105	37082	FAM174C	42	6.4029436466258085	FAM174C	12	1.6718645399620906
SGI75460105	37081	FAM177A1	0	0.0	FAM177A1	0	0.0
SGI75460105	37080	FAM177A1P1	2	0.3049020784107528	FAM177A1P1	22	3.0650849899304995
SGI75460105	37079	FAM177B	0	0.0	FAM177B	2	0.2786440899936817
SGI75460105	37078	FAM178B	18	2.7441187056967755	FAM178B	653	90.97729538293709
SGI75460105	37077	FAM180A	1	0.1524510392053764	FAM180A	5	0.6966102249842043
SGI75460105	37076	FAM180B	0	0.0	FAM180B	0	0.0
SGI75460105	37075	FAM181A	2	0.3049020784107528	FAM181A	0	0.0
SGI75460105	37074	FAM181A-AS1	5	0.762255196026882	FAM181A-AS1	0	0.0
SGI75460105	37073	FAM181B	0	0.0	FAM181B	4	0.5572881799873635
SGI75460105	37072	FAM182A	6	0.9147062352322584	FAM182A	0	0.0
SGI75460105	37071	FAM182B	9	1.3720593528483878	FAM182B	0	0.0
SGI75460105	37070	FAM183A	0	0.0	FAM183A	0	0.0
SGI75460105	37069	FAM183BP	0	0.0	FAM183BP	1	0.1393220449968408
SGI75460105	37068	FAM183EP	1	0.1524510392053764	FAM183EP	0	0.0
SGI75460105	37067	FAM184A	39	5.945590529009679	FAM184A	1083	150.88577473157866
SGI75460105	37066	FAM184B	0	0.0	FAM184B	80	11.14576359974727
SGI75460105	37065	FAM185A	13	1.981863509669893	FAM185A	380	52.94237709879953
SGI75460105	37064	FAM185BP	12	1.8294124704645167	FAM185BP	60	8.359322699810452
SGI75460105	37063	FAM186A	7	1.0671572744376348	FAM186A	134	18.66915402957668
SGI75460105	37062	FAM186B	0	0.0	FAM186B	0	0.0
SGI75460105	37061	FAM187A	0	0.0	FAM187A	2	0.2786440899936817
SGI75460105	37060	FAM187B	0	0.0	FAM187B	0	0.0
SGI75460105	37059	FAM187B2P	0	0.0	FAM187B2P	0	0.0
SGI75460105	37058	FAM189A1	0	0.0	FAM189A1	0	0.0
SGI75460105	37057	FAM189A2	3	0.4573531176161292	FAM189A2	0	0.0
SGI75460105	37056	FAM189B	0	0.0	FAM189B	0	0.0
SGI75460105	37055	FAM192BP	3	0.4573531176161292	FAM192BP	0	0.0
SGI75460105	37054	FAM193A	29	4.421080136955916	FAM193A	19	2.6471188549399765
SGI75460105	37053	FAM193B	5	0.762255196026882	FAM193B	0	0.0
SGI75460105	37052	FAM197Y2	0	0.0	FAM197Y2	0	0.0
SGI75460105	37051	FAM197Y3	0	0.0	FAM197Y3	0	0.0
SGI75460105	37050	FAM197Y4	0	0.0	FAM197Y4	2	0.2786440899936817
SGI75460105	37049	FAM197Y5	1	0.1524510392053764	FAM197Y5	0	0.0
SGI75460105	37048	FAM197Y6	0	0.0	FAM197Y6	0	0.0
SGI75460105	37047	FAM197Y7	0	0.0	FAM197Y7	0	0.0
SGI75460105	37046	FAM197Y8	1	0.1524510392053764	FAM197Y8	0	0.0
SGI75460105	37045	FAM197Y9	0	0.0	FAM197Y9	7	0.975254314977886
SGI75460105	37044	FAM199X	57	8.689709234706456	FAM199X	60	8.359322699810452
SGI75460105	37043	FAM199YP	0	0.0	FAM199YP	1	0.1393220449968408
SGI75460105	37042	FAM200A	0	0.0	FAM200A	0	0.0
SGI75460105	37041	FAM200B	51	7.775002999474196	FAM200B	47	6.548136114851521
SGI75460105	37040	FAM201A	22	3.3539228625182806	FAM201A	22	3.0650849899304995
SGI75460105	37039	FAM201B	0	0.0	FAM201B	0	0.0
SGI75460105	37038	FAM204A	39	5.945590529009679	FAM204A	33	4.5976274848957495
SGI75460105	37037	FAM204BP	0	0.0	FAM204BP	0	0.0
SGI75460105	37036	FAM204CP	0	0.0	FAM204CP	0	0.0
SGI75460105	37035	FAM204DP	0	0.0	FAM204DP	0	0.0
SGI75460105	37034	FAM205A	0	0.0	FAM205A	0	0.0
SGI75460105	37033	FAM205BP	0	0.0	FAM205BP	0	0.0
SGI75460105	37032	FAM205C	0	0.0	FAM205C	0	0.0
SGI75460105	37031	FAM207BP	0	0.0	FAM207BP	0	0.0
SGI75460105	37030	FAM207CP	0	0.0	FAM207CP	0	0.0
SGI75460105	37029	FAM209A	0	0.0	FAM209A	0	0.0
SGI75460105	37028	FAM209B	0	0.0	FAM209B	0	0.0
SGI75460105	37027	FAM20A	0	0.0	FAM20A	0	0.0
SGI75460105	37026	FAM20B	159	24.23971523365485	FAM20B	195	27.16779877438397
SGI75460105	37025	FAM20C	0	0.0	FAM20C	0	0.0
SGI75460105	37024	FAM210A	0	0.0	FAM210A	0	0.0
SGI75460105	37023	FAM210B	1247	190.1064458891044	FAM210B	1342	186.97018438576043
SGI75460105	37022	FAM210CP	0	0.0	FAM210CP	0	0.0
SGI75460105	37021	FAM214A	75	11.43382794040323	FAM214A	70	9.75254314977886
SGI75460105	37020	FAM214B	43	6.555394685831185	FAM214B	42	5.851525889867317
SGI75460105	37019	FAM214BP1	8	1.2196083136430111	FAM214BP1	9	1.2538984049715678
SGI75460105	37018	FAM215A	0	0.0	FAM215A	0	0.0
SGI75460105	37017	FAM216A	0	0.0	FAM216A	0	0.0
SGI75460105	37016	FAM216B	0	0.0	FAM216B	776	108.11390691754852
SGI75460105	37015	FAM217A	0	0.0	FAM217A	0	0.0
SGI75460105	37014	FAM217AP1	1	0.1524510392053764	FAM217AP1	1	0.1393220449968408
SGI75460105	37013	FAM217B	7	1.0671572744376348	FAM217B	19	2.6471188549399765
SGI75460105	37012	FAM218A	0	0.0	FAM218A	0	0.0
SGI75460105	37011	FAM218BP	0	0.0	FAM218BP	0	0.0
SGI75460105	37010	FAM219A	58	8.842160273911832	FAM219A	78	10.867119509753588
SGI75460105	37009	FAM219B	32	4.878433254572045	FAM219B	0	0.0
SGI75460105	37008	FAM21EP	10	1.524510392053764	FAM21EP	82	11.424407689740953
SGI75460105	37007	FAM220A	3	0.4573531176161292	FAM220A	30	4.179661349905226
SGI75460105	37006	FAM220BP	3	0.4573531176161292	FAM220BP	3	0.4179661349905226
SGI75460105	37005	FAM221A	0	0.0	FAM221A	0	0.0
SGI75460105	37004	FAM221B	0	0.0	FAM221B	7	0.975254314977886
SGI75460105	37003	FAM222A	0	0.0	FAM222A	0	0.0
SGI75460105	37002	FAM222A-AS1	2	0.3049020784107528	FAM222A-AS1	330	45.97627484895749
SGI75460105	37001	FAM222B	10	1.524510392053764	FAM222B	11	1.5325424949652495
SGI75460105	37000	FAM223A	0	0.0	FAM223A	1	0.1393220449968408
SGI75460105	36999	FAM223B	0	0.0	FAM223B	14	1.950508629955772
SGI75460105	36998	FAM224A	4	0.6098041568215056	FAM224A	0	0.0
SGI75460105	36997	FAM224B	4	0.6098041568215056	FAM224B	0	0.0
