Gene Name,TPM,count,cpm
PPIL4,0.029439,75.0,8.880367945613312
PPIL6,0.0,0.0,0.0
PPIP5K1,0.0,0.0,0.0
PPIP5K1P1,0.0,0.0,0.0
PPIP5K1P1-CATSPER2,0.000181,1.0,0.11840490594151082
PPIP5K2,0.132239,137.0,16.221472113986984
PPL,0.037983,16.0,1.894478495064173
PPM1A,0.50816,280.0,33.15337366362303
PPM1AP1,0.0,0.0,0.0
PPM1B,0.54024,132.0,15.62944758427943
PPM1D,0.015593,5.0,0.592024529707554
PPM1E,0.0,0.0,0.0
PPM1F,0.160035,55.0,6.512269826783094
PPM1F-AS1,0.0,0.0,0.0
PPM1G,0.067294,128.0,15.155827960513385
PPM1H,0.0,0.0,0.0
PPM1J,0.0,0.0,0.0
PPM1K,0.102385,44.0,5.209815861426477
PPM1K-DT,0.001571,6.0,0.7104294356490649
PPM1L,0.00066,1.0,0.11840490594151082
PPM1M,0.172357,26.0,3.0785275544792814
PPM1N,0.0,0.0,0.0
PPME1,0.126996,22.0,2.6049079307132383
PPOX,0.120029,15.0,1.7760735891226622
PPP1CA,0.37278,92.0,10.893251346618994
PPP1CB,0.427413,634.0,75.06871036691786
PPP1CC,1.202302,205.0,24.273005718009717
PPP1R10,0.0,0.0,0.0
PPP1R10P1,0.0,0.0,0.0
PPP1R11,0.0,0.0,0.0
PPP1R11P1,0.0,0.0,0.0
PPP1R11P2,0.0,0.0,0.0
PPP1R12A,0.053661,94.0,11.130061158502016
PPP1R12A-AS1,0.002451,2.0,0.23680981188302164
PPP1R12B,0.012826,14.0,1.6576686831811513
PPP1R12BP1,0.000346,2.0,0.23680981188302164
PPP1R12BP2,0.000108,1.0,0.11840490594151082
PPP1R12C,0.080036,17.0,2.012883401005684
PPP1R13B,0.00377,2.0,0.23680981188302164
PPP1R13B-DT,0.000426,1.0,0.11840490594151082
PPP1R13L,0.0,0.0,0.0
PPP1R14A,0.0,0.0,0.0
PPP1R14B,0.383908,64.0,7.577913980256692
PPP1R14B-AS1,0.0,0.0,0.0
PPP1R14BP1,0.0,0.0,0.0
PPP1R14BP2,0.0,0.0,0.0
PPP1R14BP3,0.091138,5.0,0.592024529707554
PPP1R14BP4,0.0,0.0,0.0
PPP1R14BP5,0.0,0.0,0.0
PPP1R14C,0.001072,8.0,0.9472392475320865
PPP1R14D,0.000512,1.0,0.11840490594151082
PPP1R15A,0.13443,33.0,3.9073618960698573
PPP1R15B,0.220799,78.0,9.235582663437844
PPP1R16A,0.0,0.0,0.0
PPP1R16B,0.110121,46.0,5.446625673309497
PPP1R17,0.123103,15.0,1.7760735891226622
PPP1R18,0.0,0.0,0.0
PPP1R1A,0.0,0.0,0.0
PPP1R1AP1,0.0,0.0,0.0
PPP1R1AP2,0.0,0.0,0.0
PPP1R1B,0.0,0.0,0.0
PPP1R1C,0.0,0.0,0.0
PPP1R2,0.38084,187.0,22.141717411062523
PPP1R21,0.596615,128.0,15.155827960513385
PPP1R26,0.0,0.0,0.0
PPP1R26-AS1,0.000193,1.0,0.11840490594151082
PPP1R26P1,0.0,0.0,0.0
PPP1R26P2,0.0,0.0,0.0
PPP1R26P3,0.0,0.0,0.0
PPP1R26P4,0.0,0.0,0.0
PPP1R26P5,0.0,0.0,0.0
PPP1R27,0.0,0.0,0.0
PPP1R2B,0.0,0.0,0.0
PPP1R2C,0.0,0.0,0.0
PPP1R2P1,0.0,0.0,0.0
PPP1R2P10,0.0,0.0,0.0
PPP1R2P2,0.0,0.0,0.0
PPP1R2P4,0.0,0.0,0.0
PPP1R2P5,0.0,0.0,0.0
PPP1R2P6,0.0,0.0,0.0
PPP1R2P8,0.0,0.0,0.0
PPP1R32,0.001453,1.0,0.11840490594151082
PPP1R35,0.041092,3.0,0.35521471782453246
PPP1R36,0.0,0.0,0.0
PPP1R37,0.003142,12.0,1.4208588712981298
PPP1R3A,0.0,0.0,0.0
PPP1R3B,0.0,0.0,0.0
PPP1R3C,0.034706,11.0,1.3024539653566192
PPP1R3D,0.0,0.0,0.0
PPP1R3E,0.02745,14.0,1.6576686831811513
PPP1R3F,0.0,0.0,0.0
PPP1R3G,0.0,0.0,0.0
PPP1R42,7e-06,1.0,0.11840490594151082
PPP1R7,0.243235,33.0,3.9073618960698573
PPP1R8,0.002511,4.0,0.4736196237660433
PPP1R8P1,0.001774,1.0,0.11840490594151082
PPP1R9A,0.030016,22.0,2.6049079307132383
PPP1R9B,0.106491,121.0,14.326993618922808
PPP2CA,0.375313,121.0,14.326993618922808
PPP2CB,0.004357,8.0,0.9472392475320865
PPP2CBP1,0.0,0.0,0.0
PPP2R1A,0.095192,69.0,8.169938509964247
PPP2R1B,0.177689,66.0,7.814723792139715
PPP2R2A,0.205904,54.0,6.393864920841584
PPP2R2B,0.004892,35.0,4.144171707952879
PPP2R2B-IT1,0.002476,1.0,0.11840490594151082
PPP2R2C,0.0,0.0,0.0
PPP2R2D,0.096454,42.0,4.9730060495434545
PPP2R2DP1,0.0,0.0,0.0
PPP2R3A,0.00575,3.0,0.35521471782453246
PPP2R3B,0.0,0.0,0.0
PPP2R3B_1,0.0,0.0,0.0
PPP2R3C,0.551162,58.0,6.867484544607628
PPP2R5A,0.670187,165.0,19.536809480349284
PPP2R5B,0.00725,2.0,0.23680981188302164
PPP2R5C,1.075582,333.0,39.428833678523105
PPP2R5CP,0.0,0.0,0.0
PPP2R5D,0.005671,11.0,1.3024539653566192
PPP2R5E,0.309959,138.0,16.339877019928494
PPP3CA,0.007617,165.0,19.536809480349284
PPP3CB,0.222614,53.0,6.275460014900074
PPP3CB-AS1,0.0,0.0,0.0
PPP3CC,0.215276,32.0,3.788956990128346
PPP3R1,0.070264,346.0,40.968097455762745
PPP3R2,0.0,0.0,0.0
PPP4C,0.03855,4.0,0.4736196237660433
PPP4R1,0.653516,177.0,20.957668351647417
PPP4R1-AS1,8.8e-05,1.0,0.11840490594151082
PPP4R1L,0.00018,1.0,0.11840490594151082
PPP4R2,0.013647,48.0,5.683435485192519
PPP4R3A,0.476756,146.0,17.28711626746058
PPP4R3B,0.938093,345.0,40.84969254982123
PPP4R3C,0.0,0.0,0.0
PPP4R4,0.0,0.0,0.0
PPP5C,2.319674,6792.0,804.2061211547415
PPP5D1P,0.000462,3.0,0.35521471782453246
PPP6C,0.506809,143.0,16.931901549636045
PPP6CP,0.0,0.0,0.0
PPP6R1,0.383314,102.0,12.077300406034103
PPP6R2,0.162881,49.0,5.80184039113403
PPP6R2P1,0.0,0.0,0.0
PPP6R3,0.326135,117.0,13.853373995156767
PPRC1,0.0,0.0,0.0
PPT1,0.019822,35.0,4.144171707952879
PPT2,0.0,0.0,0.0
PPT2-EGFL8,0.0,0.0,0.0
PPTC7,0.224911,75.0,8.880367945613312
PPWD1,0.182164,27.0,3.196932460420792
PPY,0.0,0.0,0.0
PPY2P,0.0,0.0,0.0
PQBP1,0.0,0.0,0.0
PRAC1,0.0,0.0,0.0
PRAC2,0.0,0.0,0.0
PRADC1,0.004865,2.0,0.23680981188302164
PRADC1P1,0.0,0.0,0.0
PRAF2,0.0,0.0,0.0
PRAG1,0.004251,20.0,2.368098118830216
PRAM1,0.008104,2.0,0.23680981188302164
PRAME,0.00562,1.0,0.11840490594151082
PRAMEF1,0.0,0.0,0.0
PRAMEF10,0.0,0.0,0.0
PRAMEF11,0.0,0.0,0.0
PRAMEF12,0.0,0.0,0.0
PRAMEF13,0.0,0.0,0.0
PRAMEF14,0.0,0.0,0.0
PRAMEF15,9.1e-05,1.0,0.11840490594151082
PRAMEF17,0.0,0.0,0.0
PRAMEF18,0.0,0.0,0.0
PRAMEF19,0.0,0.0,0.0
PRAMEF2,0.0,0.0,0.0
PRAMEF20,8.1e-05,1.0,0.11840490594151082
PRAMEF25,9.3e-05,1.0,0.11840490594151082
PRAMEF26,0.000279,1.0,0.11840490594151082
PRAMEF27,9e-05,1.0,0.11840490594151082
PRAMEF29P,0.0,0.0,0.0
PRAMEF30P,0.0,0.0,0.0
PRAMEF31P,0.0,0.0,0.0
PRAMEF32P,0.0,0.0,0.0
PRAMEF33,0.0,0.0,0.0
PRAMEF34P,0.0,0.0,0.0
PRAMEF35P,0.0,0.0,0.0
PRAMEF36P,0.0,0.0,0.0
PRAMEF4,9.2e-05,1.0,0.11840490594151082
PRAMEF5,0.000141,1.0,0.11840490594151082
PRAMEF6,0.001178,1.0,0.11840490594151082
PRAMEF7,0.0,0.0,0.0
PRAMEF8,0.0,0.0,0.0
PRAMEF9,0.0,0.0,0.0
PRAMENP,0.000138,1.0,0.11840490594151082
PRANCR,0.005249,8.0,0.9472392475320865
PRAP1,0.002597,1.0,0.11840490594151082
PRB1,0.002809,1.0,0.11840490594151082
PRB2,0.0,0.0,0.0
PRB3,0.002397,1.0,0.11840490594151082
PRB4,0.0,0.0,0.0
PRC1,0.192508,40.0,4.736196237660432
PRC1-AS1,0.018624,28.0,3.3153373663623027
PRCC,0.009891,22.0,2.6049079307132383
PRCD,0.0,0.0,0.0
PRCP,0.069602,17.0,2.012883401005684
PRCPP1,0.0,0.0,0.0
PRDM1,0.252852,87.0,10.301226816911441
PRDM10,0.0,0.0,0.0
PRDM10-DT,0.0,0.0,0.0
PRDM11,0.0,0.0,0.0
PRDM12,0.0,0.0,0.0
PRDM13,0.003755,3.0,0.35521471782453246
PRDM14,0.0,0.0,0.0
PRDM15,0.0,0.0,0.0
PRDM16,0.001632,41.0,4.854601143601943
PRDM16-DT,0.001356,1.0,0.11840490594151082
PRDM2,0.178788,109.0,12.906134747624678
PRDM4,0.198808,56.0,6.630674732724605
PRDM4-AS1,0.005894,10.0,1.184049059415108
PRDM5,0.119308,43.0,5.091410955484966
PRDM6,0.0,0.0,0.0
PRDM6-AS1,0.004304,2.0,0.23680981188302164
PRDM7,0.0,0.0,0.0
PRDM8,0.022167,8.0,0.9472392475320865
PRDM9,7.2e-05,1.0,0.11840490594151082
PRDX1,0.437207,64.0,7.577913980256692
PRDX1P1,0.0,0.0,0.0
PRDX2,0.257001,86.0,10.182821910969931
PRDX2P1,0.0,0.0,0.0
PRDX2P2,0.0,0.0,0.0
PRDX2P3,0.0,0.0,0.0
PRDX2P4,0.0,0.0,0.0
PRDX3,0.264488,70.0,8.288343415905757
PRDX3P1,0.0,0.0,0.0
PRDX3P2,0.0,0.0,0.0
PRDX3P3,0.0,0.0,0.0
PRDX3P4,0.0,0.0,0.0
PRDX4,0.010801,14.0,1.6576686831811513
PRDX4P1,0.0,0.0,0.0
PRDX4P2,0.0,0.0,0.0
PRDX5,3.250534,203.0,24.036195906126697
PRDX6,2.732254,356.0,42.152146515177854
PRDX6-AS1,0.011392,34.0,4.025766802011368
PREB,0.036574,6.0,0.7104294356490649
PRECSIT,0.0,0.0,0.0
PRELID1,0.225061,48.0,5.683435485192519
PRELID1P1,0.0,0.0,0.0
PRELID1P2,0.0,0.0,0.0
PRELID1P3,0.0,0.0,0.0
PRELID1P4,0.0,0.0,0.0
PRELID1P5,0.0,0.0,0.0
PRELID1P6,0.06367,4.0,0.4736196237660433
PRELID1P7,0.0,0.0,0.0
PRELID2,0.039016,14.0,1.6576686831811513
PRELID2P1,0.0,0.0,0.0
PRELID3A,0.0,0.0,0.0
PRELID3B,0.001321,1.0,0.11840490594151082
PRELID3BP1,0.0,0.0,0.0
PRELID3BP10,0.0,0.0,0.0
PRELID3BP2,0.0,0.0,0.0
PRELID3BP3,0.0,0.0,0.0
PRELID3BP4,0.0,0.0,0.0
PRELID3BP5,0.0,0.0,0.0
PRELID3BP6,0.0,0.0,0.0
PRELID3BP7,0.0,0.0,0.0
PRELID3BP8,0.0,0.0,0.0
PRELID3BP9,0.0,0.0,0.0
PRELP,0.0,0.0,0.0
PREP,0.0,0.0,0.0
PREPL,0.060897,28.0,3.3153373663623027
PREX1,0.225078,102.0,12.077300406034103
PREX2,0.046309,34.0,4.025766802011368
PRF1,0.005224,2.0,0.23680981188302164
PRG1,0.0,0.0,0.0
PRG2,0.0,0.0,0.0
PRG3,0.0,0.0,0.0
PRG4,0.013841,17.0,2.012883401005684
PRH1,0.001165,23.0,2.7233128366547485
PRH1-PRR4,1e-06,1.0,0.11840490594151082
PRH1-TAS2R14,0.000203,4.0,0.4736196237660433
PRH2,0.0,0.0,0.0
PRICKLE1,0.013363,6.0,0.7104294356490649
PRICKLE2,0.001936,23.0,2.7233128366547485
PRICKLE2-AS1,0.002654,7.0,0.8288343415905757
PRICKLE2-AS2,0.0,0.0,0.0
PRICKLE2-AS3,0.0,0.0,0.0
PRICKLE3,0.0,0.0,0.0
PRICKLE4,0.001548,1.0,0.11840490594151082
PRIM1,0.002823,4.0,0.4736196237660433
PRIM2,0.030547,5.0,0.592024529707554
PRIM2BP,0.000759,14.0,1.6576686831811513
PRIMA1,0.0,0.0,0.0
PRIMPOL,0.168701,27.0,3.196932460420792
PRKAA1,0.20559,74.0,8.7619630396718
PRKAA2,0.02538,16.0,1.894478495064173
PRKAB1,0.15015,23.0,2.7233128366547485
PRKAB2,0.079599,29.0,3.433742272303814
PRKACA,0.0,0.0,0.0
PRKACB,0.976171,280.0,33.15337366362303
PRKACG,0.0,0.0,0.0
PRKAG1,0.237259,30.0,3.5521471782453244
PRKAG2,0.247401,55.0,6.512269826783094
PRKAG2-AS1,0.054132,8.0,0.9472392475320865
PRKAG2-AS2,0.000847,1.0,0.11840490594151082
PRKAG3,0.00012,1.0,0.11840490594151082
PRKAR1A,1.027551,276.0,32.67975403985699
PRKAR1AP1,0.0,0.0,0.0
PRKAR1B,0.0,0.0,0.0
PRKAR1B-AS1,0.0,0.0,0.0
PRKAR1B-AS2,0.0,0.0,0.0
PRKAR2A,0.072007,32.0,3.788956990128346
PRKAR2A-AS1,0.0,0.0,0.0
PRKAR2B,0.050511,395.0,46.769937846896774
PRKCA,0.049865,30.0,3.5521471782453244
PRKCA-AS1,0.000532,1.0,0.11840490594151082
PRKCB,1.360134,727.0,86.08036661947837
PRKCD,0.353633,70.0,8.288343415905757
PRKCE,0.026768,11.0,1.3024539653566192
PRKCG,0.0,0.0,0.0
PRKCH,0.886895,221.0,26.16748421307389
PRKCI,0.12138,40.0,4.736196237660432
PRKCIP1,0.0,0.0,0.0
PRKCQ,0.175939,40.0,4.736196237660432
PRKCQ-AS1,0.0,0.0,0.0
PRKCSH,0.006505,7.0,0.8288343415905757
PRKCZ,0.0,0.0,0.0
PRKCZ-AS1,0.035518,5.0,0.592024529707554
PRKCZ-DT,0.0,0.0,0.0
PRKD1,0.0,0.0,0.0
PRKD2,0.209793,51.0,6.038650203017052
PRKD3,0.376278,155.0,18.352760420934178
PRKDC,0.022944,33.0,3.9073618960698573
PRKG1,0.0,0.0,0.0
PRKG1-AS1,0.0,0.0,0.0
PRKG2,0.0,0.0,0.0
PRKG2-AS1,0.0,0.0,0.0
PRKN,0.0,0.0,0.0
PRKRA,0.062181,8.0,0.9472392475320865
PRKRIP1,0.00343,7.0,0.8288343415905757
PRKX,0.014766,108.0,12.787729841683168
PRKX-AS1,0.003243,2.0,0.23680981188302164
PRKXP1,0.006998,6.0,0.7104294356490649
PRKXP2,0.0,0.0,0.0
PRKY,0.001746,13.0,1.5392637772396407
PRL,0.0,0.0,0.0
PRLH,0.0,0.0,0.0
PRLHR,0.0,0.0,0.0
PRLR,0.030753,24.0,2.8417177425962596
PRM1,0.0,0.0,0.0
PRM2,0.0,0.0,0.0
PRM3,0.0,0.0,0.0
PRMT1,0.025984,3.0,0.35521471782453246
PRMT1P1,0.0,0.0,0.0
PRMT2,0.608263,112.0,13.26134946544921
PRMT3,0.108544,19.0,2.2496932128887055
PRMT5,0.479783,77.0,9.117177757496334
PRMT5-AS1,0.0,0.0,0.0
PRMT5-DT,0.000971,2.0,0.23680981188302164
PRMT5P1,0.0,0.0,0.0
PRMT6,0.0,0.0,0.0
PRMT7,0.0,0.0,0.0
PRMT8,0.0,0.0,0.0
PRMT9,0.021574,6.0,0.7104294356490649
PRNCR1,0.000377,1.0,0.11840490594151082
PRND,0.0,0.0,0.0
PRNP,0.0,0.0,0.0
PRNT,4e-05,1.0,0.11840490594151082
PRO1804,0.0,0.0,0.0
PROB1,0.0,0.0,0.0
PROC,0.0,0.0,0.0
PROCA1,0.0,0.0,0.0
PROCR,0.026816,3.0,0.35521471782453246
PRODH,0.000614,1.0,0.11840490594151082
PRODH2,0.009109,8.0,0.9472392475320865
PROK1,0.0,0.0,0.0
PROK2,0.267565,43.0,5.091410955484966
PROKR1,0.0,0.0,0.0
PROKR2,0.0,0.0,0.0
PROM1,0.0,0.0,0.0
PROM2,0.0,0.0,0.0
PROP1,0.001745,1.0,0.11840490594151082
PRORP,0.081223,34.0,4.025766802011368
PRORSD1P,0.0,0.0,0.0
PRORY,0.0,0.0,0.0
PROS1,0.004215,28.0,3.3153373663623027
PROS2P,1.2e-05,1.0,0.11840490594151082
PROSER1,0.36682,127.0,15.037423054571873
PROSER2,0.02197,5.0,0.592024529707554
PROSER2-AS1,0.000251,1.0,0.11840490594151082
PROSER3,0.014864,5.0,0.592024529707554
PROX1,0.127431,72.0,8.525153227788778
PROX1-AS1,0.000827,10.0,1.184049059415108
PROX2,0.0,0.0,0.0
PROZ,0.101272,11.0,1.3024539653566192
PRPF18,0.275215,54.0,6.393864920841584
PRPF19,0.017714,19.0,2.2496932128887055
PRPF19P1,0.0,0.0,0.0
PRPF3,0.416221,73.0,8.64355813373029
PRPF31,0.0,0.0,0.0
PRPF38A,0.090817,99.0,11.722085688209571
PRPF38AP1,0.0,0.0,0.0
PRPF38AP2,0.0,0.0,0.0
PRPF38B,0.578444,192.0,22.733741940770077
PRPF39,0.008938,20.0,2.368098118830216
PRPF4,0.017699,21.0,2.4865030247717272
PRPF40A,0.365257,194.0,22.9705517526531
PRPF40B,0.004751,2.0,0.23680981188302164
PRPF4B,0.255135,128.0,15.155827960513385
PRPF4BP1,0.0,0.0,0.0
PRPF6,0.543824,111.0,13.1429445595077
PRPF8,0.0,0.0,0.0
PRPH,0.0,0.0,0.0
PRPH2,0.0,0.0,0.0
PRPS1,8.6e-05,1.0,0.11840490594151082
PRPS1L1,0.0,0.0,0.0
PRPS1P1,0.0,0.0,0.0
PRPS1P2,0.0,0.0,0.0
PRPS2,0.018775,42.0,4.9730060495434545
PRPSAP1,0.01647,50.0,5.920245297075541
PRPSAP2,0.275945,38.0,4.499386425777411
PRR11,0.032825,14.0,1.6576686831811513
PRR12,0.004264,11.0,1.3024539653566192
PRR13,0.684574,71.0,8.406748321847267
PRR13P1,0.0,0.0,0.0
PRR13P2,0.0,0.0,0.0
PRR13P3,0.0,0.0,0.0
PRR13P4,0.0,0.0,0.0
PRR13P5,0.937625,69.0,8.169938509964247
PRR13P7,0.0,0.0,0.0
PRR14,0.0,0.0,0.0
PRR14L,0.013221,61.0,7.22269926243216
PRR15,0.0,0.0,0.0
PRR15L,0.0,0.0,0.0
PRR16,0.0,0.0,0.0
PRR18,0.0,0.0,0.0
PRR19,0.0,0.0,0.0
PRR20A,0.0,0.0,0.0
PRR20B,0.0,0.0,0.0
PRR20C,0.0,0.0,0.0
PRR20D,0.0,0.0,0.0
PRR20E,0.0,0.0,0.0
PRR20FP,0.0,0.0,0.0
PRR20G,0.0,0.0,0.0
PRR22,0.0,0.0,0.0
PRR23A,0.0,0.0,0.0
PRR23B,0.0,0.0,0.0
PRR23C,0.0,0.0,0.0
PRR23D1,0.0,0.0,0.0
PRR23D2,0.0,0.0,0.0
PRR27,0.0,0.0,0.0
PRR29,0.0,0.0,0.0
PRR29-AS1,0.0,0.0,0.0
PRR3,0.0,0.0,0.0
PRR30,0.007564,2.0,0.23680981188302164
PRR32,0.0,0.0,0.0
PRR33,0.0,0.0,0.0
PRR34,0.0,0.0,0.0
PRR34-AS1,0.513818,57.0,6.7490796386661165
PRR35,0.0,0.0,0.0
PRR36,0.0,0.0,0.0
PRR4,0.0,0.0,0.0
PRR5,0.003073,15.0,1.7760735891226622
PRR5-ARHGAP8,0.002595,28.0,3.3153373663623027
PRR5L,0.072365,26.0,3.0785275544792814
PRR7,0.0,0.0,0.0
PRR7-AS1,0.004174,3.0,0.35521471782453246
PRR9,0.0,0.0,0.0
PRRC1,0.018375,46.0,5.446625673309497
PRRC2A,0.003547,2.0,0.23680981188302164
PRRC2B,0.011802,100.0,11.840490594151081
PRRC2C,0.514907,365.0,43.21779066865145
PRRC2CP1,0.0,0.0,0.0
PRRG1,0.000133,1.0,0.11840490594151082
PRRG2,0.0,0.0,0.0
PRRG3,0.0,0.0,0.0
PRRG4,0.017668,7.0,0.8288343415905757
PRRT1,0.0,0.0,0.0
PRRT1B,0.0,0.0,0.0
PRRT2,0.0,0.0,0.0
PRRT3,0.0,0.0,0.0
PRRT3-AS1,0.006523,4.0,0.4736196237660433
PRRT4,0.0,0.0,0.0
PRRX1,0.0,0.0,0.0
PRRX2,0.272758,24.0,2.8417177425962596
PRRX2-AS1,0.000261,1.0,0.11840490594151082
PRSS1,0.0,0.0,0.0
PRSS12,0.0,0.0,0.0
PRSS16,0.0,0.0,0.0
PRSS2,0.0,0.0,0.0
PRSS21,0.0,0.0,0.0
PRSS22,0.0,0.0,0.0
PRSS23,0.003481,38.0,4.499386425777411
PRSS27,0.0,0.0,0.0
PRSS29P,0.0,0.0,0.0
PRSS3,0.0,0.0,0.0
PRSS30P,0.0,0.0,0.0
PRSS33,0.029301,8.0,0.9472392475320865
PRSS35,0.000865,1.0,0.11840490594151082
PRSS36,0.014078,3.0,0.35521471782453246
PRSS37,0.0,0.0,0.0
PRSS38,0.0,0.0,0.0
PRSS3P1,0.0,0.0,0.0
PRSS3P3,0.0,0.0,0.0
PRSS3P4,0.0,0.0,0.0
PRSS40A,0.000525,1.0,0.11840490594151082
PRSS40B,0.0,0.0,0.0
PRSS41,0.0,0.0,0.0
PRSS42P,0.043448,14.0,1.6576686831811513
PRSS43P,0.0,0.0,0.0
PRSS44P,0.0,0.0,0.0
PRSS45P,0.0,0.0,0.0
PRSS46P,0.003474,4.0,0.4736196237660433
PRSS47P,5.7e-05,1.0,0.11840490594151082
PRSS48,0.0,0.0,0.0
PRSS50,0.001494,1.0,0.11840490594151082
PRSS52P,0.0,0.0,0.0
PRSS53,0.0,0.0,0.0
PRSS54,0.0,0.0,0.0
PRSS55,0.0,0.0,0.0
PRSS56,0.0,0.0,0.0
PRSS57,0.0,0.0,0.0
PRSS58,0.0,0.0,0.0
PRSS59P,0.0,0.0,0.0
PRSS8,0.0,0.0,0.0
PRTFDC1,0.003327,24.0,2.8417177425962596
PRTG,0.0,0.0,0.0
PRTN3,0.0,0.0,0.0
PRUNE1,0.151688,31.0,3.6705520841868355
PRUNE2,0.018784,16.0,1.894478495064173
PRUNEP1,0.0,0.0,0.0
PRX,0.015536,6.0,0.7104294356490649
PRXL2A,0.072328,31.0,3.6705520841868355
PRXL2AP1,0.0,0.0,0.0
PRXL2AP2,0.0,0.0,0.0
PRXL2B,0.13714,26.0,3.0785275544792814
PRXL2C,0.216198,42.0,4.9730060495434545
PRXL2CP1,0.0,0.0,0.0
PRY,0.000275,1.0,0.11840490594151082
PRY2,0.0,0.0,0.0
PRYP1,0.0,0.0,0.0
PRYP2,0.0,0.0,0.0
PRYP3,0.0,0.0,0.0
PRYP4,0.0005,1.0,0.11840490594151082
PRYP5,0.0,0.0,0.0
PRYP6,0.0,0.0,0.0
PSAP,1.236851,244.0,28.89079704972864
PSAPL1,0.005248,2.0,0.23680981188302164
PSAT1,0.000133,1.0,0.11840490594151082
PSAT1P1,0.0,0.0,0.0
PSAT1P2,0.0,0.0,0.0
PSAT1P3,0.0,0.0,0.0
PSAT1P4,0.0,0.0,0.0
PSCA,0.0,0.0,0.0
PSD,0.0,0.0,0.0
PSD2,0.0,0.0,0.0
PSD2-AS1,0.002664,1.0,0.11840490594151082
PSD3,0.01647,14.0,1.6576686831811513
PSD4,0.010405,25.0,2.9601226485377703
PSEN1,0.040948,17.0,2.012883401005684
PSEN2,0.0,0.0,0.0
PSENEN,0.201142,26.0,3.0785275544792814
PSG1,0.0,0.0,0.0
PSG10P,0.000149,1.0,0.11840490594151082
PSG11,0.00015,1.0,0.11840490594151082
PSG2,0.0,0.0,0.0
PSG3,0.0,0.0,0.0
PSG4,0.0,0.0,0.0
PSG5,0.0,0.0,0.0
PSG6,0.0,0.0,0.0
PSG7,3.7e-05,1.0,0.11840490594151082
PSG8,0.0,0.0,0.0
PSG8-AS1,0.001697,1.0,0.11840490594151082
PSG9,0.0,0.0,0.0
PSIP1,1.317704,236.0,27.94355780219655
PSIP1P1,0.012354,2.0,0.23680981188302164
PSIP1P2,0.0,0.0,0.0
PSKH1,0.010114,25.0,2.9601226485377703
PSKH2,0.0,0.0,0.0
PSLNR,0.00112,3.0,0.35521471782453246
PSMA1,0.8856189999999999,112.0,13.26134946544921
PSMA1P1,0.0,0.0,0.0
PSMA2,0.413927,99.0,11.722085688209571
PSMA2P1,0.0,0.0,0.0
PSMA2P2,0.0,0.0,0.0
PSMA2P3,0.0,0.0,0.0
PSMA3,0.006296,12.0,1.4208588712981298
PSMA3-AS1,0.020751,46.0,5.446625673309497
PSMA3P1,0.0,0.0,0.0
PSMA4,0.179998,58.0,6.867484544607628
PSMA5,0.062637,39.0,4.617791331718922
PSMA5P1,0.0,0.0,0.0
PSMA6,1.005006,76.0,8.998772851554822
PSMA6P1,0.036891,3.0,0.35521471782453246
PSMA6P2,0.0,0.0,0.0
PSMA6P3,0.0,0.0,0.0
PSMA6P4,0.0,0.0,0.0
PSMA7,0.458392,204.0,24.154600812068207
PSMA7P1,0.0,0.0,0.0
PSMA8,0.0,0.0,0.0
PSMAGEA,0.002169,1.0,0.11840490594151082
PSMB1,1.969614,161.0,19.06318985658324
PSMB10,0.399113,63.0,7.459509074315182
PSMB11,0.005513,1.0,0.11840490594151082
PSMB2,0.163775,68.0,8.051533604022737
PSMB3,0.016804,13.0,1.5392637772396407
PSMB3P1,0.0,0.0,0.0
PSMB3P2,0.0,0.0,0.0
PSMB4,0.9300660000000001,106.0,12.550920029800148
PSMB5,0.050423,32.0,3.788956990128346
PSMB6,0.611918,96.0,11.366870970385039
PSMB7,0.0083,35.0,4.144171707952879
PSMB7P1,0.0,0.0,0.0
PSMB8,0.080041,22.0,2.6049079307132383
PSMB8-AS1,0.007324,2.0,0.23680981188302164
PSMB9,0.058996,23.0,2.7233128366547485
PSMC1,0.019894,13.0,1.5392637772396407
PSMC1P1,0.136828,15.0,1.7760735891226622
PSMC1P10,0.0,0.0,0.0
PSMC1P11,0.000431,1.0,0.11840490594151082
PSMC1P12,0.0,0.0,0.0
PSMC1P13,0.0,0.0,0.0
PSMC1P2,0.0,0.0,0.0
PSMC1P3,0.0,0.0,0.0
PSMC1P4,0.0,0.0,0.0
PSMC1P5,0.0,0.0,0.0
PSMC1P6,9.1e-05,1.0,0.11840490594151082
PSMC1P7,0.0,0.0,0.0
PSMC1P8,0.0,0.0,0.0
PSMC1P9,0.0,0.0,0.0
PSMC2,0.239216,58.0,6.867484544607628
PSMC2P1,0.0,0.0,0.0
PSMC2P2,0.0,0.0,0.0
PSMC3,0.116644,60.0,7.104294356490649
PSMC3IP,0.0,0.0,0.0
PSMC3P1,0.0,0.0,0.0
PSMC4,0.117654,31.0,3.6705520841868355
PSMC5,0.954775,93.0,11.011656252560506
PSMC6,0.391267,97.0,11.48527587632655
PSMC6P1,0.0,0.0,0.0
PSMC6P2,0.0,0.0,0.0
PSMC6P3,0.0,0.0,0.0
PSMD1,0.372954,83.0,9.827607193145397
PSMD10,0.008827,5.0,0.592024529707554
PSMD10P1,0.0,0.0,0.0
PSMD10P2,0.0,0.0,0.0
PSMD10P3,0.0,0.0,0.0
PSMD11,0.12541,51.0,6.038650203017052
